=== PAMAP2 correct ===


--- Class 0 ---
[2026-05-12 10:27:50] #0001/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=1.139 conf=0.550 gap=0.250
[2026-05-12 13:59:19] #0743/00944 | true=walking(3) | pred=walking(3) | ✓ | ent=0.621 conf=0.850 gap=0.800
[2026-05-12 14:00:11] #0746/00944 | true=walking(3) | pred=walking(3) | ✓ | ent=0.447 conf=0.900 gap=0.850
[2026-05-12 14:00:42] #0748/00944 | true=walking(3) | pred=walking(3) | ✓ | ent=0.621 conf=0.850 gap=0.800
[2026-05-12 14:02:52] #0754/00944 | true=walking(3) | pred=walking(3) | ✓ | ent=0.199 conf=0.950 gap=0.900
[2026-05-12 14:03:49] #0757/00944 | true=walking(3) | pred=walking(3) | ✓ | ent=0.376 conf=0.920 gap=0.880
[2026-05-12 14:04:56] #0760/00944 | true=walking(3) | pred=walking(3) | ✓ | ent=0.396 conf=0.900 gap=0.820
[2026-05-12 14:05:32] #0762/00944 | true=walking(3) | pred=walking(3) | ✓ | ent=0.199 conf=0.950 gap=0.900
[2026-05-12 14:05:43] #0763/00944 | true=walking(3) | pred=walking(3) | ✓ | ent=0.524 conf=0.880 gap=0.830
[2026-05-12 14:05:53] #0764/00944 | true=walking(3) | pred=walking(3) | ✓ | ent=0.337 conf=0.930 gap=0.900
[2026-05-12 14:06:37] #0765/00944 | true=walking(3) | pred=walking(3) | ✓ | ent=0.621 conf=0.850 gap=0.800
[2026-05-12 14:07:48] #0768/00944 | true=walking(3) | pred=walking(3) | ✓ | ent=0.621 conf=0.850 gap=0.800
[2026-05-12 14:08:43] #0770/00944 | true=walking(3) | pred=walking(3) | ✓ | ent=0.524 conf=0.880 gap=0.830
[2026-05-12 14:09:01] #0771/00944 | true=walking(3) | pred=walking(3) | ✓ | ent=0.379 conf=0.920 gap=0.890
[2026-05-12 14:09:10] #0772/00944 | true=walking(3) | pred=walking(3) | ✓ | ent=0.390 conf=0.920 gap=0.900
[2026-05-12 14:10:40] #0775/00944 | true=walking(3) | pred=walking(3) | ✓ | ent=0.621 conf=0.850 gap=0.800
[2026-05-12 14:11:12] #0776/00944 | true=walking(3) | pred=walking(3) | ✓ | ent=0.551 conf=0.850 gap=0.740
[2026-05-12 14:11:23] #0777/00944 | true=walking(3) | pred=walking(3) | ✓ | ent=0.394 conf=0.900 gap=0.850
[2026-05-12 14:13:09] #0781/00944 | true=walking(3) | pred=walking(3) | ✓ | ent=0.379 conf=0.920 gap=0.890
[2026-05-12 14:13:23] #0782/00944 | true=walking(3) | pred=walking(3) | ✓ | ent=0.621 conf=0.850 gap=0.800
[2026-05-12 14:13:33] #0783/00944 | true=walking(3) | pred=walking(3) | ✓ | ent=0.462 conf=0.900 gap=0.870
[2026-05-12 14:13:44] #0784/00944 | true=walking(3) | pred=walking(3) | ✓ | ent=0.279 conf=0.920 gap=0.840
[2026-05-12 14:14:11] #0785/00944 | true=walking(3) | pred=walking(3) | ✓ | ent=0.279 conf=0.920 gap=0.840
[2026-05-12 14:14:40] #0787/00944 | true=walking(3) | pred=walking(3) | ✓ | ent=0.698 conf=0.820 gap=0.740
[2026-05-12 14:14:49] #0788/00944 | true=walking(3) | pred=walking(3) | ✓ | ent=0.199 conf=0.950 gap=0.900
[2026-05-12 14:16:03] #0791/00944 | true=walking(3) | pred=walking(3) | ✓ | ent=0.621 conf=0.850 gap=0.800
[2026-05-12 14:16:30] #0792/00944 | true=walking(3) | pred=walking(3) | ✓ | ent=0.621 conf=0.850 gap=0.800
[2026-05-12 14:16:44] #0793/00944 | true=walking(3) | pred=walking(3) | ✓ | ent=0.434 conf=0.900 gap=0.840
[2026-05-12 14:16:54] #0794/00944 | true=walking(3) | pred=walking(3) | ✓ | ent=0.524 conf=0.880 gap=0.830
[2026-05-12 14:17:04] #0795/00944 | true=walking(3) | pred=walking(3) | ✓ | ent=0.462 conf=0.900 gap=0.870
[2026-05-12 14:17:46] #0797/00944 | true=walking(3) | pred=walking(3) | ✓ | ent=0.515 conf=0.880 gap=0.830
[2026-05-12 14:18:19] #0799/00944 | true=walking(3) | pred=walking(3) | ✓ | ent=0.516 conf=0.880 gap=0.820
[2026-05-12 14:18:48] #0800/00944 | true=walking(3) | pred=walking(3) | ✓ | ent=0.199 conf=0.950 gap=0.900
[2026-05-12 14:18:57] #0801/00944 | true=walking(3) | pred=walking(3) | ✓ | ent=0.621 conf=0.850 gap=0.800
[2026-05-12 14:19:21] #0802/00944 | true=walking(3) | pred=walking(3) | ✓ | ent=0.376 conf=0.920 gap=0.880
[2026-05-12 14:19:33] #0803/00944 | true=walking(3) | pred=walking(3) | ✓ | ent=0.199 conf=0.950 gap=0.900
[2026-05-12 14:19:49] #0804/00944 | true=walking(3) | pred=walking(3) | ✓ | ent=0.307 conf=0.940 gap=0.920
[2026-05-12 14:20:23] #0806/00944 | true=walking(3) | pred=walking(3) | ✓ | ent=0.307 conf=0.940 gap=0.920
[2026-05-12 14:20:35] #0807/00944 | true=walking(3) | pred=walking(3) | ✓ | ent=0.621 conf=0.850 gap=0.800
[2026-05-12 14:20:45] #0808/00944 | true=walking(3) | pred=walking(3) | ✓ | ent=0.566 conf=0.850 gap=0.750
[2026-05-12 14:21:12] #0809/00944 | true=walking(3) | pred=walking(3) | ✓ | ent=0.621 conf=0.850 gap=0.800
[2026-05-12 14:21:32] #0811/00944 | true=walking(3) | pred=walking(3) | ✓ | ent=0.199 conf=0.950 gap=0.900
[2026-05-12 14:21:42] #0812/00944 | true=walking(3) | pred=walking(3) | ✓ | ent=0.447 conf=0.900 gap=0.850
[2026-05-12 14:22:37] #0815/00944 | true=walking(3) | pred=walking(3) | ✓ | ent=0.621 conf=0.850 gap=0.800
[2026-05-12 14:22:50] #0816/00944 | true=walking(3) | pred=walking(3) | ✓ | ent=0.325 conf=0.900 gap=0.800
[2026-05-12 14:23:16] #0817/00944 | true=walking(3) | pred=walking(3) | ✓ | ent=0.613 conf=0.850 gap=0.790
[2026-05-12 14:23:26] #0818/00944 | true=walking(3) | pred=walking(3) | ✓ | ent=0.345 conf=0.920 gap=0.860
[2026-05-12 14:23:35] #0819/00944 | true=walking(3) | pred=walking(3) | ✓ | ent=0.698 conf=0.820 gap=0.740
[2026-05-12 14:23:49] #0820/00944 | true=walking(3) | pred=walking(3) | ✓ | ent=0.434 conf=0.900 gap=0.840
[2026-05-12 14:23:58] #0821/00944 | true=walking(3) | pred=walking(3) | ✓ | ent=0.343 conf=0.930 gap=0.900
[2026-05-12 14:24:24] #0822/00944 | true=walking(3) | pred=walking(3) | ✓ | ent=0.621 conf=0.850 gap=0.800
[2026-05-12 14:24:38] #0823/00944 | true=walking(3) | pred=walking(3) | ✓ | ent=0.566 conf=0.850 gap=0.750
[2026-05-12 14:25:14] #0825/00944 | true=walking(3) | pred=walking(3) | ✓ | ent=0.376 conf=0.920 gap=0.880
[2026-05-12 14:26:18] #0828/00944 | true=walking(3) | pred=walking(3) | ✓ | ent=0.621 conf=0.850 gap=0.800
[2026-05-12 14:27:40] #0831/00944 | true=walking(3) | pred=walking(3) | ✓ | ent=0.621 conf=0.850 gap=0.800
[2026-05-12 14:29:13] #0835/00944 | true=walking(3) | pred=walking(3) | ✓ | ent=0.524 conf=0.880 gap=0.830
[2026-05-12 14:29:24] #0836/00944 | true=walking(3) | pred=walking(3) | ✓ | ent=0.135 conf=0.970 gap=0.940
[2026-05-12 14:29:35] #0837/00944 | true=walking(3) | pred=walking(3) | ✓ | ent=0.462 conf=0.900 gap=0.870
[2026-05-12 14:29:38] #0838/00944 | true=walking(3) | pred=walking(3) | ✓ | ent=0.000 conf=1.000 gap=1.000
[2026-05-12 14:30:58] #0842/00944 | true=walking(3) | pred=walking(3) | ✓ | ent=0.442 conf=0.900 gap=0.850
[2026-05-12 14:31:03] #0843/00944 | true=walking(3) | pred=walking(3) | ✓ | ent=0.199 conf=0.950 gap=0.900
[2026-05-12 14:31:12] #0844/00944 | true=walking(3) | pred=walking(3) | ✓ | ent=0.390 conf=0.920 gap=0.900
[2026-05-12 14:31:23] #0845/00944 | true=walking(3) | pred=walking(3) | ✓ | ent=0.343 conf=0.930 gap=0.900
[2026-05-12 14:31:33] #0846/00944 | true=walking(3) | pred=walking(3) | ✓ | ent=0.199 conf=0.950 gap=0.900
[2026-05-12 14:31:43] #0847/00944 | true=walking(3) | pred=walking(3) | ✓ | ent=0.376 conf=0.920 gap=0.880
[2026-05-12 14:32:51] #0850/00944 | true=walking(3) | pred=walking(3) | ✓ | ent=0.307 conf=0.940 gap=0.920
[2026-05-12 14:33:42] #0853/00944 | true=walking(3) | pred=walking(3) | ✓ | ent=0.135 conf=0.970 gap=0.940
[2026-05-12 14:33:56] #0854/00944 | true=walking(3) | pred=walking(3) | ✓ | ent=0.307 conf=0.940 gap=0.920
[2026-05-12 14:34:06] #0855/00944 | true=walking(3) | pred=walking(3) | ✓ | ent=0.524 conf=0.880 gap=0.830
[2026-05-12 14:34:39] #0857/00944 | true=walking(3) | pred=walking(3) | ✓ | ent=0.265 conf=0.950 gap=0.930
[2026-05-12 14:34:42] #0858/00944 | true=walking(3) | pred=walking(3) | ✓ | ent=0.621 conf=0.850 gap=0.800
[2026-05-12 14:34:53] #0859/00944 | true=walking(3) | pred=walking(3) | ✓ | ent=0.279 conf=0.920 gap=0.840
[2026-05-12 14:35:18] #0861/00944 | true=walking(3) | pred=walking(3) | ✓ | ent=0.621 conf=0.850 gap=0.800
[2026-05-12 14:35:54] #0863/00944 | true=walking(3) | pred=walking(3) | ✓ | ent=0.524 conf=0.880 gap=0.830
[2026-05-12 14:36:00] #0864/00944 | true=walking(3) | pred=walking(3) | ✓ | ent=0.586 conf=0.860 gap=0.810
[2026-05-12 14:36:47] #0866/00944 | true=walking(3) | pred=walking(3) | ✓ | ent=0.307 conf=0.940 gap=0.920
[2026-05-12 14:36:59] #0867/00944 | true=walking(3) | pred=walking(3) | ✓ | ent=0.621 conf=0.850 gap=0.800
[2026-05-12 14:37:10] #0868/00944 | true=walking(3) | pred=walking(3) | ✓ | ent=0.621 conf=0.850 gap=0.800
[2026-05-12 14:38:13] #0871/00944 | true=walking(3) | pred=walking(3) | ✓ | ent=0.376 conf=0.920 gap=0.880
[2026-05-12 14:38:16] #0872/00944 | true=walking(3) | pred=walking(3) | ✓ | ent=0.524 conf=0.880 gap=0.830
[2026-05-12 14:39:11] #0874/00944 | true=walking(3) | pred=walking(3) | ✓ | ent=0.667 conf=0.820 gap=0.720
[2026-05-12 14:39:21] #0875/00944 | true=walking(3) | pred=walking(3) | ✓ | ent=0.742 conf=0.800 gap=0.700
[2026-05-12 14:39:30] #0876/00944 | true=walking(3) | pred=walking(3) | ✓ | ent=0.376 conf=0.920 gap=0.880
[2026-05-12 14:39:58] #0877/00944 | true=walking(3) | pred=walking(3) | ✓ | ent=0.447 conf=0.900 gap=0.850
[2026-05-12 14:40:09] #0878/00944 | true=walking(3) | pred=walking(3) | ✓ | ent=0.524 conf=0.880 gap=0.830
[2026-05-12 14:40:43] #0880/00944 | true=walking(3) | pred=walking(3) | ✓ | ent=0.621 conf=0.850 gap=0.800
[2026-05-12 14:41:10] #0881/00944 | true=walking(3) | pred=walking(3) | ✓ | ent=0.462 conf=0.900 gap=0.870
[2026-05-12 14:41:22] #0882/00944 | true=walking(3) | pred=walking(3) | ✓ | ent=0.199 conf=0.950 gap=0.900
[2026-05-12 14:41:59] #0884/00944 | true=walking(3) | pred=walking(3) | ✓ | ent=0.577 conf=0.849 gap=0.749
[2026-05-12 14:42:12] #0885/00944 | true=walking(3) | pred=walking(3) | ✓ | ent=0.279 conf=0.920 gap=0.840
[2026-05-12 14:42:31] #0887/00944 | true=walking(3) | pred=walking(3) | ✓ | ent=0.199 conf=0.950 gap=0.900
[2026-05-12 14:43:04] #0888/00944 | true=walking(3) | pred=walking(3) | ✓ | ent=0.647 conf=0.830 gap=0.730
[2026-05-12 14:43:20] #0889/00944 | true=walking(3) | pred=walking(3) | ✓ | ent=0.367 conf=0.880 gap=0.760
[2026-05-12 14:43:38] #0890/00944 | true=walking(3) | pred=walking(3) | ✓ | ent=0.698 conf=0.820 gap=0.740
[2026-05-12 14:43:48] #0891/00944 | true=walking(3) | pred=walking(3) | ✓ | ent=0.442 conf=0.900 gap=0.850
[2026-05-12 14:43:58] #0892/00944 | true=walking(3) | pred=walking(3) | ✓ | ent=0.516 conf=0.880 gap=0.820
[2026-05-12 14:44:08] #0893/00944 | true=walking(3) | pred=walking(3) | ✓ | ent=0.621 conf=0.850 gap=0.800
[2026-05-12 14:44:30] #0894/00944 | true=walking(3) | pred=walking(3) | ✓ | ent=0.428 conf=0.900 gap=0.850
[2026-05-12 14:44:39] #0895/00944 | true=walking(3) | pred=walking(3) | ✓ | ent=0.621 conf=0.850 gap=0.800
[2026-05-12 14:44:48] #0896/00944 | true=walking(3) | pred=walking(3) | ✓ | ent=0.279 conf=0.920 gap=0.840
[2026-05-12 14:46:14] #0900/00944 | true=walking(3) | pred=walking(3) | ✓ | ent=0.895 conf=0.750 gap=0.650
[2026-05-12 14:46:46] #0901/00944 | true=walking(3) | pred=walking(3) | ✓ | ent=0.485 conf=0.880 gap=0.800
[2026-05-12 14:46:57] #0902/00944 | true=walking(3) | pred=walking(3) | ✓ | ent=0.199 conf=0.950 gap=0.900
[2026-05-12 14:48:08] #0905/00944 | true=walking(3) | pred=walking(3) | ✓ | ent=0.524 conf=0.880 gap=0.830
[2026-05-12 14:49:02] #0908/00944 | true=walking(3) | pred=walking(3) | ✓ | ent=0.621 conf=0.850 gap=0.800
[2026-05-12 14:49:39] #0909/00944 | true=walking(3) | pred=walking(3) | ✓ | ent=0.516 conf=0.880 gap=0.820
[2026-05-12 14:49:52] #0910/00944 | true=walking(3) | pred=walking(3) | ✓ | ent=0.223 conf=0.960 gap=0.950
[2026-05-12 14:50:29] #0912/00944 | true=walking(3) | pred=walking(3) | ✓ | ent=0.390 conf=0.920 gap=0.900
[2026-05-12 14:50:40] #0913/00944 | true=walking(3) | pred=walking(3) | ✓ | ent=0.199 conf=0.950 gap=0.900
[2026-05-12 14:51:00] #0914/00944 | true=walking(3) | pred=walking(3) | ✓ | ent=0.524 conf=0.880 gap=0.830
[2026-05-12 14:51:13] #0915/00944 | true=walking(3) | pred=walking(3) | ✓ | ent=0.389 conf=0.900 gap=0.820
[2026-05-12 14:52:37] #0919/00944 | true=walking(3) | pred=walking(3) | ✓ | ent=0.307 conf=0.940 gap=0.920
[2026-05-12 14:52:48] #0920/00944 | true=walking(3) | pred=walking(3) | ✓ | ent=0.376 conf=0.920 gap=0.880
[2026-05-12 14:53:27] #0922/00944 | true=walking(3) | pred=walking(3) | ✓ | ent=0.621 conf=0.850 gap=0.800
[2026-05-12 14:53:38] #0923/00944 | true=walking(3) | pred=walking(3) | ✓ | ent=0.621 conf=0.850 gap=0.800
[2026-05-12 14:54:29] #0926/00944 | true=walking(3) | pred=walking(3) | ✓ | ent=0.621 conf=0.850 gap=0.800
[2026-05-12 14:54:39] #0927/00944 | true=walking(3) | pred=walking(3) | ✓ | ent=0.621 conf=0.850 gap=0.800
[2026-05-12 14:54:49] #0928/00944 | true=walking(3) | pred=walking(3) | ✓ | ent=0.462 conf=0.900 gap=0.870
[2026-05-12 14:55:23] #0930/00944 | true=walking(3) | pred=walking(3) | ✓ | ent=0.524 conf=0.880 gap=0.830
[2026-05-12 14:55:34] #0931/00944 | true=walking(3) | pred=walking(3) | ✓ | ent=0.199 conf=0.950 gap=0.900
[2026-05-12 14:55:48] #0932/00944 | true=walking(3) | pred=walking(3) | ✓ | ent=0.621 conf=0.850 gap=0.800
[2026-05-12 14:56:19] #0934/00944 | true=walking(3) | pred=walking(3) | ✓ | ent=0.462 conf=0.900 gap=0.870
[2026-05-12 14:56:31] #0935/00944 | true=walking(3) | pred=walking(3) | ✓ | ent=0.524 conf=0.880 gap=0.830
[2026-05-12 14:56:41] #0936/00944 | true=walking(3) | pred=walking(3) | ✓ | ent=0.613 conf=0.850 gap=0.790
[2026-05-12 14:56:52] #0937/00944 | true=walking(3) | pred=walking(3) | ✓ | ent=0.199 conf=0.950 gap=0.900
[2026-05-12 14:57:05] #0938/00944 | true=walking(3) | pred=walking(3) | ✓ | ent=0.516 conf=0.880 gap=0.820
[2026-05-12 14:57:35] #0940/00944 | true=walking(3) | pred=walking(3) | ✓ | ent=0.621 conf=0.850 gap=0.800
[2026-05-12 14:58:07] #0942/00944 | true=walking(3) | pred=walking(3) | ✓ | ent=0.582 conf=0.850 gap=0.770
[2026-05-12 14:58:41] #0944/00944 | true=walking(3) | pred=walking(3) | ✓ | ent=0.199 conf=0.950 gap=0.900

--- Class 4 ---
[2026-05-12 10:28:34] #0001/00602 | true=jogging(4) | pred=jogging(4) | ✓ | ent=0.325 conf=0.900 gap=0.800
[2026-05-12 10:29:40] #0003/00602 | true=jogging(4) | pred=jogging(4) | ✓ | ent=0.834 conf=0.750 gap=0.600
[2026-05-12 10:30:01] #0004/00602 | true=jogging(4) | pred=jogging(4) | ✓ | ent=0.199 conf=0.950 gap=0.900
[2026-05-12 10:30:42] #0006/00602 | true=jogging(4) | pred=jogging(4) | ✓ | ent=0.375 conf=0.900 gap=0.820
[2026-05-12 10:30:59] #0007/00602 | true=jogging(4) | pred=jogging(4) | ✓ | ent=0.593 conf=0.850 gap=0.770
[2026-05-12 10:31:10] #0008/00602 | true=jogging(4) | pred=jogging(4) | ✓ | ent=0.566 conf=0.850 gap=0.750
[2026-05-12 10:31:22] #0009/00602 | true=jogging(4) | pred=jogging(4) | ✓ | ent=0.688 conf=0.800 gap=0.660
[2026-05-12 10:31:39] #0010/00602 | true=jogging(4) | pred=jogging(4) | ✓ | ent=0.199 conf=0.950 gap=0.900
[2026-05-12 10:32:27] #0012/00602 | true=jogging(4) | pred=jogging(4) | ✓ | ent=0.423 conf=0.850 gap=0.700
[2026-05-12 10:32:40] #0013/00602 | true=jogging(4) | pred=jogging(4) | ✓ | ent=0.571 conf=0.840 gap=0.720
[2026-05-12 10:32:52] #0014/00602 | true=jogging(4) | pred=jogging(4) | ✓ | ent=0.199 conf=0.950 gap=0.900
[2026-05-12 10:33:29] #0016/00602 | true=jogging(4) | pred=jogging(4) | ✓ | ent=0.485 conf=0.880 gap=0.800
[2026-05-12 10:33:46] #0017/00602 | true=jogging(4) | pred=jogging(4) | ✓ | ent=0.683 conf=0.800 gap=0.660
[2026-05-12 10:34:12] #0018/00602 | true=jogging(4) | pred=jogging(4) | ✓ | ent=0.199 conf=0.950 gap=0.900
[2026-05-12 10:34:28] #0019/00602 | true=jogging(4) | pred=jogging(4) | ✓ | ent=0.442 conf=0.900 gap=0.850
[2026-05-12 10:34:41] #0020/00602 | true=jogging(4) | pred=jogging(4) | ✓ | ent=0.199 conf=0.950 gap=0.900
[2026-05-12 10:34:47] #0021/00602 | true=jogging(4) | pred=jogging(4) | ✓ | ent=0.000 conf=1.000 gap=1.000
[2026-05-12 10:36:17] #0024/00602 | true=jogging(4) | pred=jogging(4) | ✓ | ent=0.571 conf=0.850 gap=0.750
[2026-05-12 10:36:32] #0025/00602 | true=jogging(4) | pred=jogging(4) | ✓ | ent=0.199 conf=0.950 gap=0.900
[2026-05-12 10:36:43] #0026/00602 | true=jogging(4) | pred=jogging(4) | ✓ | ent=0.571 conf=0.850 gap=0.750
[2026-05-12 10:36:51] #0027/00602 | true=jogging(4) | pred=jogging(4) | ✓ | ent=0.434 conf=0.900 gap=0.840
[2026-05-12 10:37:03] #0028/00602 | true=jogging(4) | pred=jogging(4) | ✓ | ent=0.500 conf=0.800 gap=0.600
[2026-05-12 10:37:15] #0029/00602 | true=jogging(4) | pred=jogging(4) | ✓ | ent=0.517 conf=0.830 gap=0.680
[2026-05-12 10:37:48] #0031/00602 | true=jogging(4) | pred=jogging(4) | ✓ | ent=0.444 conf=0.890 gap=0.810
[2026-05-12 10:38:39] #0033/00602 | true=jogging(4) | pred=jogging(4) | ✓ | ent=0.135 conf=0.970 gap=0.940
[2026-05-12 10:38:43] #0034/00602 | true=jogging(4) | pred=jogging(4) | ✓ | ent=0.199 conf=0.950 gap=0.900
[2026-05-12 10:39:47] #0035/00602 | true=jogging(4) | pred=jogging(4) | ✓ | ent=0.571 conf=0.840 gap=0.720
[2026-05-12 10:40:01] #0036/00602 | true=jogging(4) | pred=jogging(4) | ✓ | ent=0.531 conf=0.850 gap=0.730
[2026-05-12 10:40:27] #0037/00602 | true=jogging(4) | pred=jogging(4) | ✓ | ent=0.571 conf=0.850 gap=0.750
[2026-05-12 10:41:03] #0039/00602 | true=jogging(4) | pred=jogging(4) | ✓ | ent=0.199 conf=0.950 gap=0.900
[2026-05-12 10:41:15] #0040/00602 | true=jogging(4) | pred=jogging(4) | ✓ | ent=0.279 conf=0.920 gap=0.840
[2026-05-12 10:41:40] #0041/00602 | true=jogging(4) | pred=jogging(4) | ✓ | ent=0.566 conf=0.850 gap=0.750
[2026-05-12 10:41:49] #0042/00602 | true=jogging(4) | pred=jogging(4) | ✓ | ent=0.098 conf=0.980 gap=0.960
[2026-05-12 10:42:00] #0043/00602 | true=jogging(4) | pred=jogging(4) | ✓ | ent=0.199 conf=0.950 gap=0.900
[2026-05-12 10:42:10] #0044/00602 | true=jogging(4) | pred=jogging(4) | ✓ | ent=0.740 conf=0.750 gap=0.550
[2026-05-12 10:42:20] #0045/00602 | true=jogging(4) | pred=jogging(4) | ✓ | ent=0.834 conf=0.750 gap=0.600
[2026-05-12 10:42:31] #0046/00602 | true=jogging(4) | pred=jogging(4) | ✓ | ent=0.434 conf=0.900 gap=0.840
[2026-05-12 10:42:41] #0047/00602 | true=jogging(4) | pred=jogging(4) | ✓ | ent=0.551 conf=0.850 gap=0.740
[2026-05-12 10:43:11] #0049/00602 | true=jogging(4) | pred=jogging(4) | ✓ | ent=0.098 conf=0.980 gap=0.960
[2026-05-12 10:43:23] #0050/00602 | true=jogging(4) | pred=jogging(4) | ✓ | ent=0.781 conf=0.780 gap=0.660
[2026-05-12 10:43:51] #0052/00602 | true=jogging(4) | pred=jogging(4) | ✓ | ent=0.254 conf=0.930 gap=0.860
[2026-05-12 10:44:02] #0053/00602 | true=jogging(4) | pred=jogging(4) | ✓ | ent=0.199 conf=0.950 gap=0.900
[2026-05-12 10:44:13] #0054/00602 | true=jogging(4) | pred=jogging(4) | ✓ | ent=0.434 conf=0.900 gap=0.840
[2026-05-12 10:44:41] #0055/00602 | true=jogging(4) | pred=jogging(4) | ✓ | ent=0.199 conf=0.950 gap=0.900
[2026-05-12 10:44:49] #0056/00602 | true=jogging(4) | pred=jogging(4) | ✓ | ent=0.551 conf=0.850 gap=0.740
[2026-05-12 10:45:34] #0058/00602 | true=jogging(4) | pred=jogging(4) | ✓ | ent=0.199 conf=0.950 gap=0.900
[2026-05-12 10:45:46] #0059/00602 | true=jogging(4) | pred=jogging(4) | ✓ | ent=0.199 conf=0.950 gap=0.900
[2026-05-12 10:45:57] #0060/00602 | true=jogging(4) | pred=jogging(4) | ✓ | ent=0.684 conf=0.700 gap=0.420
[2026-05-12 10:46:55] #0062/00602 | true=jogging(4) | pred=jogging(4) | ✓ | ent=0.423 conf=0.850 gap=0.700
[2026-05-12 10:48:17] #0064/00602 | true=jogging(4) | pred=jogging(4) | ✓ | ent=0.666 conf=0.800 gap=0.650
[2026-05-12 10:48:26] #0065/00602 | true=jogging(4) | pred=jogging(4) | ✓ | ent=0.688 conf=0.800 gap=0.660
[2026-05-12 10:49:06] #0067/00602 | true=jogging(4) | pred=jogging(4) | ✓ | ent=0.742 conf=0.800 gap=0.700
[2026-05-12 10:49:17] #0068/00602 | true=jogging(4) | pred=jogging(4) | ✓ | ent=0.375 conf=0.900 gap=0.820
[2026-05-12 10:49:45] #0069/00602 | true=jogging(4) | pred=jogging(4) | ✓ | ent=0.573 conf=0.850 gap=0.750
[2026-05-12 10:50:35] #0072/00602 | true=jogging(4) | pred=jogging(4) | ✓ | ent=0.199 conf=0.950 gap=0.900
[2026-05-12 10:50:45] #0073/00602 | true=jogging(4) | pred=jogging(4) | ✓ | ent=0.742 conf=0.800 gap=0.700
[2026-05-12 10:50:54] #0074/00602 | true=jogging(4) | pred=jogging(4) | ✓ | ent=0.434 conf=0.900 gap=0.840
[2026-05-12 10:51:25] #0076/00602 | true=jogging(4) | pred=jogging(4) | ✓ | ent=0.602 conf=0.850 gap=0.770
[2026-05-12 10:51:38] #0077/00602 | true=jogging(4) | pred=jogging(4) | ✓ | ent=0.375 conf=0.900 gap=0.820
[2026-05-12 10:52:03] #0079/00602 | true=jogging(4) | pred=jogging(4) | ✓ | ent=0.199 conf=0.950 gap=0.900
[2026-05-12 10:52:30] #0081/00602 | true=jogging(4) | pred=jogging(4) | ✓ | ent=0.501 conf=0.880 gap=0.810
[2026-05-12 10:52:40] #0082/00602 | true=jogging(4) | pred=jogging(4) | ✓ | ent=0.199 conf=0.950 gap=0.900
[2026-05-12 10:52:52] #0083/00602 | true=jogging(4) | pred=jogging(4) | ✓ | ent=0.423 conf=0.850 gap=0.700
[2026-05-12 10:53:32] #0085/00602 | true=jogging(4) | pred=jogging(4) | ✓ | ent=0.593 conf=0.850 gap=0.770
[2026-05-12 10:53:58] #0086/00602 | true=jogging(4) | pred=jogging(4) | ✓ | ent=0.434 conf=0.900 gap=0.840
[2026-05-12 10:54:12] #0087/00602 | true=jogging(4) | pred=jogging(4) | ✓ | ent=0.325 conf=0.900 gap=0.800
[2026-05-12 10:54:20] #0088/00602 | true=jogging(4) | pred=jogging(4) | ✓ | ent=0.199 conf=0.950 gap=0.900
[2026-05-12 10:54:32] #0089/00602 | true=jogging(4) | pred=jogging(4) | ✓ | ent=0.199 conf=0.950 gap=0.900
[2026-05-12 10:55:01] #0090/00602 | true=jogging(4) | pred=jogging(4) | ✓ | ent=0.434 conf=0.900 gap=0.840
[2026-05-12 10:55:32] #0091/00602 | true=jogging(4) | pred=jogging(4) | ✓ | ent=0.571 conf=0.840 gap=0.720
[2026-05-12 10:56:17] #0094/00602 | true=jogging(4) | pred=jogging(4) | ✓ | ent=0.740 conf=0.780 gap=0.630
