[2026-05-11 11:02:36] Class 2 (Talk-sit) 软标签生成开始
[2026-05-11 11:02:36]   QUICK=False LIMIT=50
[2026-05-11 11:02:36]   温度=0.8 (from api_config)
[2026-05-11 11:02:36]   本类: 5799窗口 (仅加载本类, 内存友好)
[2026-05-11 11:02:36]   实际生成: 5799 窗口
[2026-05-11 11:03:05] #0001/05799 | true=Talk-sit(2) | pred=Sit(1) | ✗ | ent=0.251 | conf=0.950 | gap=0.930
[2026-05-13 08:19:18] #4831/05799 | true=Talk-sit(2) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-13 08:19:43] #4832/05799 | true=Talk-sit(2) | pred=Sit(1) | ✗ | ent=0.552 | conf=0.850 | gap=0.750
[2026-05-13 08:20:10] #4833/05799 | true=Talk-sit(2) | pred=Talk-sit(2) | ✓ | ent=0.800 | conf=0.750 | gap=0.600
[2026-05-13 08:20:38] #4834/05799 | true=Talk-sit(2) | pred=Lay(5) | ✗ | ent=1.889 | conf=0.376 | gap=0.054
[2026-05-13 08:21:04] #4835/05799 | true=Talk-sit(2) | pred=Talk-stand(3) | ✗ | ent=1.534 | conf=0.500 | gap=0.250
[2026-05-13 08:21:32] #4836/05799 | true=Talk-sit(2) | pred=Lay-stand(6) | ✗ | ent=0.524 | conf=0.880 | gap=0.830
[2026-05-13 08:21:58] #4837/05799 | true=Talk-sit(2) | pred=Talk-sit(2) | ✓ | ent=0.206 | conf=0.947 | gap=0.895
[2026-05-13 08:22:25] #4838/05799 | true=Talk-sit(2) | pred=Stand(0) | ✗ | ent=0.351 | conf=0.920 | gap=0.870
[2026-05-13 08:22:53] #4839/05799 | true=Talk-sit(2) | pred=Talk-stand(3) | ✗ | ent=0.717 | conf=0.820 | gap=0.770
[2026-05-13 08:23:14] #4840/05799 | true=Talk-sit(2) | pred=Sit(1) | ✗ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-13 08:23:14]   [4840/5799] acc=810/4840=16.7% filtered=1080/4840
[2026-05-13 08:23:36] #4841/05799 | true=Talk-sit(2) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-13 08:24:07] #4842/05799 | true=Talk-sit(2) | pred=Stand(0) | ✗ | ent=0.574 | conf=0.850 | gap=0.770
[2026-05-13 08:24:27] #4843/05799 | true=Talk-sit(2) | pred=Talk-sit(2) | ✓ | ent=0.984 | conf=0.700 | gap=0.550
[2026-05-13 08:25:11] #4844/05799 | true=Talk-sit(2) | pred=Sit(1) | ✗ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-13 08:25:40] #4845/05799 | true=Talk-sit(2) | pred=Stand(0) | ✗ | ent=0.251 | conf=0.950 | gap=0.930
[2026-05-13 08:26:04] #4846/05799 | true=Talk-sit(2) | pred=Lay(5) | ✗ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-13 08:26:27] #4847/05799 | true=Talk-sit(2) | pred=Lay-stand(6) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-13 08:26:53] #4848/05799 | true=Talk-sit(2) | pred=Sit(1) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-13 08:27:11] #4849/05799 | true=Talk-sit(2) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-13 08:27:41] #4850/05799 | true=Talk-sit(2) | pred=Sit(1) | ✗ | ent=0.781 | conf=0.750 | gap=0.600
[2026-05-13 08:28:09] #4851/05799 | true=Talk-sit(2) | pred=Talk-sit(2) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-13 08:28:34] #4852/05799 | true=Talk-sit(2) | pred=Talk-stand(3) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-13 08:28:57] #4853/05799 | true=Talk-sit(2) | pred=Talk-sit(2) | ✓ | ent=0.613 | conf=0.800 | gap=0.650
[2026-05-13 08:29:28] #4854/05799 | true=Talk-sit(2) | pred=Talk-stand(3) | ✗ | ent=1.278 | conf=0.550 | gap=0.400
[2026-05-13 08:29:53] #4855/05799 | true=Talk-sit(2) | pred=Talk-sit(2) | ✓ | ent=0.687 | conf=0.750 | gap=0.550
[2026-05-13 08:30:16] #4856/05799 | true=Talk-sit(2) | pred=Stand(0) | ✗ | ent=0.246 | conf=0.950 | gap=0.920
[2026-05-13 08:30:57] #4857/05799 | true=Talk-sit(2) | pred=Sit(1) | ✗ | ent=0.552 | conf=0.850 | gap=0.750
[2026-05-13 08:31:25] #4858/05799 | true=Talk-sit(2) | pred=Sit(1) | ✗ | ent=0.647 | conf=0.800 | gap=0.650
[2026-05-13 08:32:17] #4859/05799 | true=Talk-sit(2) | pred=Stand(0) | ✗ | ent=0.593 | conf=0.850 | gap=0.770
[2026-05-13 08:32:39] #4860/05799 | true=Talk-sit(2) | pred=Lay(5) | ✗ | ent=0.337 | conf=0.928 | gap=0.897
[2026-05-13 08:32:39]   [4860/5799] acc=814/4860=16.7% filtered=1100/4860
[2026-05-13 08:33:06] #4861/05799 | true=Talk-sit(2) | pred=Talk-stand(3) | ✗ | ent=1.482 | conf=0.619 | gap=0.567
[2026-05-13 08:33:27] #4862/05799 | true=Talk-sit(2) | pred=Talk-sit(2) | ✓ | ent=1.260 | conf=0.684 | gap=0.632
[2026-05-13 08:33:55] #4863/05799 | true=Talk-sit(2) | pred=Lay-stand(6) | ✗ | ent=1.683 | conf=0.600 | gap=0.520
[2026-05-13 08:34:19] #4864/05799 | true=Talk-sit(2) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-13 08:34:46] #4865/05799 | true=Talk-sit(2) | pred=Sit(1) | ✗ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-13 08:35:08] #4866/05799 | true=Talk-sit(2) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-13 08:35:31] #4867/05799 | true=Talk-sit(2) | pred=Sit(1) | ✗ | ent=0.293 | conf=0.940 | gap=0.920
[2026-05-13 08:35:53] #4868/05799 | true=Talk-sit(2) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-13 08:36:24] #4869/05799 | true=Talk-sit(2) | pred=Lay-stand(6) | ✗ | ent=2.055 | conf=0.450 | gap=0.350
[2026-05-13 08:36:44] #4870/05799 | true=Talk-sit(2) | pred=Sit(1) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-13 08:37:05] #4871/05799 | true=Talk-sit(2) | pred=Sit(1) | ✗ | ent=0.496 | conf=0.880 | gap=0.830
[2026-05-13 08:37:37] #4872/05799 | true=Talk-sit(2) | pred=Talk-sit(2) | ✓ | ent=0.206 | conf=0.947 | gap=0.895
[2026-05-13 08:37:55] #4873/05799 | true=Talk-sit(2) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-13 08:38:24] #4874/05799 | true=Talk-sit(2) | pred=Talk-stand(3) | ✗ | ent=1.010 | conf=0.700 | gap=0.600
[2026-05-13 08:38:50] #4875/05799 | true=Talk-sit(2) | pred=Sit(1) | ✗ | ent=0.889 | conf=0.500 | gap=0.050
[2026-05-13 08:39:17] #4876/05799 | true=Talk-sit(2) | pred=Talk-sit(2) | ✓ | ent=0.826 | conf=0.737 | gap=0.579
[2026-05-13 08:39:41] #4877/05799 | true=Talk-sit(2) | pred=Talk-sit(2) | ✓ | ent=0.708 | conf=0.800 | gap=0.700
[2026-05-13 08:40:07] #4878/05799 | true=Talk-sit(2) | pred=Stand(0) | ✗ | ent=0.664 | conf=0.820 | gap=0.740
[2026-05-13 08:40:33] #4879/05799 | true=Talk-sit(2) | pred=Lay(5) | ✗ | ent=0.343 | conf=0.930 | gap=0.900
[2026-05-13 08:41:18] #4880/05799 | true=Talk-sit(2) | pred=Talk-sit(2) | ✓ | ent=0.826 | conf=0.737 | gap=0.579
[2026-05-13 08:41:18]   [4880/5799] acc=819/4880=16.8% filtered=1117/4880
[2026-05-13 08:41:52] #4881/05799 | true=Talk-sit(2) | pred=Stand(0) | ✗ | ent=0.530 | conf=0.880 | gap=0.820
[2026-05-13 08:42:15] #4882/05799 | true=Talk-sit(2) | pred=Sit(1) | ✗ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-13 08:43:20] #4883/05799 | true=Talk-sit(2) | pred=Sit(1) | ✗ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-13 08:43:42] #4884/05799 | true=Talk-sit(2) | pred=Sit(1) | ✗ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-13 08:44:02] #4885/05799 | true=Talk-sit(2) | pred=Lay(5) | ✗ | ent=0.098 | conf=0.980 | gap=0.960
[2026-05-13 08:44:23] #4886/05799 | true=Talk-sit(2) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-13 08:44:51] #4887/05799 | true=Talk-sit(2) | pred=Stand(0) | ✗ | ent=1.540 | conf=0.450 | gap=0.200
[2026-05-13 08:45:17] #4888/05799 | true=Talk-sit(2) | pred=Lay(5) | ✗ | ent=0.633 | conf=0.789 | gap=0.632
[2026-05-13 08:45:51] #4889/05799 | true=Talk-sit(2) | pred=Lay-stand(6) | ✗ | ent=0.423 | conf=0.850 | gap=0.700
[2026-05-13 08:46:16] #4890/05799 | true=Talk-sit(2) | pred=Sit(1) | ✗ | ent=0.621 | conf=0.850 | gap=0.800
[2026-05-13 08:46:46] #4891/05799 | true=Talk-sit(2) | pred=Stand(0) | ✗ | ent=0.251 | conf=0.950 | gap=0.930
[2026-05-13 08:47:10] #4892/05799 | true=Talk-sit(2) | pred=Lay(5) | ✗ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-13 08:47:36] #4893/05799 | true=Talk-sit(2) | pred=Sit(1) | ✗ | ent=0.251 | conf=0.950 | gap=0.930
[2026-05-13 08:48:03] #4894/05799 | true=Talk-sit(2) | pred=Stand(0) | ✗ | ent=0.839 | conf=0.579 | gap=0.211
[2026-05-13 08:48:27] #4895/05799 | true=Talk-sit(2) | pred=Sit(1) | ✗ | ent=0.490 | conf=0.863 | gap=0.779
[2026-05-13 08:48:54] #4896/05799 | true=Talk-sit(2) | pred=Talk-sit(2) | ✓ | ent=0.914 | conf=0.700 | gap=0.550
[2026-05-13 08:49:17] #4897/05799 | true=Talk-sit(2) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-13 08:49:45] #4898/05799 | true=Talk-sit(2) | pred=Stand(0) | ✗ | ent=0.251 | conf=0.950 | gap=0.930
[2026-05-13 08:50:06] #4899/05799 | true=Talk-sit(2) | pred=Sit(1) | ✗ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-13 08:50:34] #4900/05799 | true=Talk-sit(2) | pred=Sit(1) | ✗ | ent=0.647 | conf=0.800 | gap=0.650
[2026-05-13 08:50:34]   [4900/5799] acc=820/4900=16.7% filtered=1136/4900
[2026-05-13 08:51:06] #4901/05799 | true=Talk-sit(2) | pred=Talk-sit(2) | ✓ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-13 08:51:25] #4902/05799 | true=Talk-sit(2) | pred=Lay(5) | ✗ | ent=0.135 | conf=0.970 | gap=0.940
[2026-05-13 08:51:50] #4903/05799 | true=Talk-sit(2) | pred=Sit(1) | ✗ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-13 08:52:13] #4904/05799 | true=Talk-sit(2) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-13 08:52:39] #4905/05799 | true=Talk-sit(2) | pred=Sit(1) | ✗ | ent=0.329 | conf=0.930 | gap=0.900
[2026-05-13 08:52:58] #4906/05799 | true=Talk-sit(2) | pred=Stand(0) | ✗ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-13 08:53:28] #4907/05799 | true=Talk-sit(2) | pred=Talk-stand(3) | ✗ | ent=1.958 | conf=0.300 | gap=0.050
[2026-05-13 08:53:57] #4908/05799 | true=Talk-sit(2) | pred=Talk-sit(2) | ✓ | ent=0.871 | conf=0.700 | gap=0.500
[2026-05-13 08:54:23] #4909/05799 | true=Talk-sit(2) | pred=Lay-stand(6) | ✗ | ent=1.079 | conf=0.700 | gap=0.600
[2026-05-13 08:54:47] #4910/05799 | true=Talk-sit(2) | pred=Stand(0) | ✗ | ent=0.517 | conf=0.850 | gap=0.730
[2026-05-13 08:55:09] #4911/05799 | true=Talk-sit(2) | pred=Lay(5) | ✗ | ent=0.373 | conf=0.917 | gap=0.875
[2026-05-13 08:55:36] #4912/05799 | true=Talk-sit(2) | pred=Sit(1) | ✗ | ent=0.721 | conf=0.750 | gap=0.550
[2026-05-13 08:55:59] #4913/05799 | true=Talk-sit(2) | pred=Lay(5) | ✗ | ent=0.337 | conf=0.928 | gap=0.897
[2026-05-13 08:56:25] #4914/05799 | true=Talk-sit(2) | pred=Sit(1) | ✗ | ent=0.329 | conf=0.930 | gap=0.900
[2026-05-13 08:56:47] #4915/05799 | true=Talk-sit(2) | pred=Sit(1) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-13 08:57:05] #4916/05799 | true=Talk-sit(2) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-13 08:57:28] #4917/05799 | true=Talk-sit(2) | pred=Sit(1) | ✗ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-13 08:57:50] #4918/05799 | true=Talk-sit(2) | pred=Talk-sit(2) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-13 08:58:18] #4919/05799 | true=Talk-sit(2) | pred=Talk-stand(3) | ✗ | ent=1.758 | conf=0.550 | gap=0.470
[2026-05-13 08:58:51] #4920/05799 | true=Talk-sit(2) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-13 08:58:51]   [4920/5799] acc=823/4920=16.7% filtered=1154/4920
[2026-05-13 08:59:21] #4921/05799 | true=Talk-sit(2) | pred=Lay-stand(6) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-13 08:59:44] #4922/05799 | true=Talk-sit(2) | pred=Lay(5) | ✗ | ent=0.610 | conf=0.842 | gap=0.789
[2026-05-13 09:00:08] #4923/05799 | true=Talk-sit(2) | pred=Lay-stand(6) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-13 09:00:36] #4924/05799 | true=Talk-sit(2) | pred=Sit(1) | ✗ | ent=0.552 | conf=0.850 | gap=0.750
[2026-05-13 09:01:13] #4925/05799 | true=Talk-sit(2) | pred=Stand(0) | ✗ | ent=0.648 | conf=0.820 | gap=0.720
[2026-05-13 09:01:53] #4926/05799 | true=Talk-sit(2) | pred=Lay(5) | ✗ | ent=0.135 | conf=0.970 | gap=0.940
[2026-05-13 09:02:20] #4927/05799 | true=Talk-sit(2) | pred=Talk-sit(2) | ✓ | ent=0.451 | conf=0.833 | gap=0.667
[2026-05-13 09:02:48] #4928/05799 | true=Talk-sit(2) | pred=Stand(0) | ✗ | ent=0.574 | conf=0.850 | gap=0.770
[2026-05-13 09:03:11] #4929/05799 | true=Talk-sit(2) | pred=Stand(0) | ✗ | ent=0.552 | conf=0.850 | gap=0.750
[2026-05-13 09:03:38] #4930/05799 | true=Talk-sit(2) | pred=Sit(1) | ✗ | ent=0.708 | conf=0.800 | gap=0.700
[2026-05-13 09:04:19] #4931/05799 | true=Talk-sit(2) | pred=Lay(5) | ✗ | ent=0.404 | conf=0.920 | gap=0.900
[2026-05-13 09:04:44] #4932/05799 | true=Talk-sit(2) | pred=Sit(1) | ✗ | ent=0.293 | conf=0.940 | gap=0.920
[2026-05-13 09:05:11] #4933/05799 | true=Talk-sit(2) | pred=Stand(0) | ✗ | ent=1.573 | conf=0.450 | gap=0.200
[2026-05-13 09:05:29] #4934/05799 | true=Talk-sit(2) | pred=Sit(1) | ✗ | ent=0.168 | conf=0.970 | gap=0.960
[2026-05-13 09:05:56] #4935/05799 | true=Talk-sit(2) | pred=Talk-sit(2) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-13 09:06:20] #4936/05799 | true=Talk-sit(2) | pred=Talk-sit(2) | ✓ | ent=0.708 | conf=0.800 | gap=0.700
[2026-05-13 09:06:45] #4937/05799 | true=Talk-sit(2) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-13 09:07:07] #4938/05799 | true=Talk-sit(2) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-13 09:07:29] #4939/05799 | true=Talk-sit(2) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-13 09:08:02] #4940/05799 | true=Talk-sit(2) | pred=Talk-stand(3) | ✗ | ent=1.301 | conf=0.429 | gap=0.214
[2026-05-13 09:08:02]   [4940/5799] acc=826/4940=16.7% filtered=1172/4940
[2026-05-13 09:08:27] #4941/05799 | true=Talk-sit(2) | pred=Sit(1) | ✗ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-13 09:08:54] #4942/05799 | true=Talk-sit(2) | pred=Sit(1) | ✗ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-13 09:09:22] #4943/05799 | true=Talk-sit(2) | pred=Stand(0) | ✗ | ent=0.873 | conf=0.720 | gap=0.570
[2026-05-13 09:09:53] #4944/05799 | true=Talk-sit(2) | pred=Talk-sit(2) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-13 09:10:21] #4945/05799 | true=Talk-sit(2) | pred=Stand(0) | ✗ | ent=0.651 | conf=0.820 | gap=0.720
[2026-05-13 09:10:53] #4946/05799 | true=Talk-sit(2) | pred=Lay-stand(6) | ✗ | ent=1.370 | conf=0.632 | gap=0.547
[2026-05-13 09:11:22] #4947/05799 | true=Talk-sit(2) | pred=Lay-stand(6) | ✗ | ent=1.708 | conf=0.400 | gap=0.050
[2026-05-13 09:11:48] #4948/05799 | true=Talk-sit(2) | pred=Sit(1) | ✗ | ent=0.552 | conf=0.850 | gap=0.750
[2026-05-13 09:12:11] #4949/05799 | true=Talk-sit(2) | pred=Sit(1) | ✗ | ent=0.343 | conf=0.930 | gap=0.900
[2026-05-13 09:12:49] #4950/05799 | true=Talk-sit(2) | pred=Stand(0) | ✗ | ent=1.122 | conf=0.550 | gap=0.350
[2026-05-13 09:13:02] #4951/05799 | true=Talk-sit(2) | pred=Talk-sit(2) | ✓ | ent=1.033 | conf=0.600 | gap=0.350
[2026-05-13 09:13:24] #4952/05799 | true=Talk-sit(2) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-13 09:13:47] #4953/05799 | true=Talk-sit(2) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-13 09:14:10] #4954/05799 | true=Talk-sit(2) | pred=Talk-sit(2) | ✓ | ent=0.708 | conf=0.800 | gap=0.700
[2026-05-13 09:14:37] #4955/05799 | true=Talk-sit(2) | pred=Stand(0) | ✗ | ent=0.251 | conf=0.950 | gap=0.930
[2026-05-13 09:15:05] #4956/05799 | true=Talk-sit(2) | pred=Sit(1) | ✗ | ent=0.907 | conf=0.650 | gap=0.400
[2026-05-13 09:15:30] #4957/05799 | true=Talk-sit(2) | pred=Sit(1) | ✗ | ent=0.453 | conf=0.876 | gap=0.794
[2026-05-13 09:16:00] #4958/05799 | true=Talk-sit(2) | pred=Lay-stand(6) | ✗ | ent=0.610 | conf=0.842 | gap=0.789
[2026-05-13 09:16:21] #4959/05799 | true=Talk-sit(2) | pred=Lay(5) | ✗ | ent=0.302 | conf=0.938 | gap=0.917
[2026-05-13 09:16:49] #4960/05799 | true=Talk-sit(2) | pred=Talk-sit(2) | ✓ | ent=0.610 | conf=0.842 | gap=0.789
[2026-05-13 09:16:49]   [4960/5799] acc=830/4960=16.7% filtered=1191/4960
[2026-05-13 09:17:15] #4961/05799 | true=Talk-sit(2) | pred=Lay(5) | ✗ | ent=0.312 | conf=0.939 | gap=0.918
[2026-05-13 09:17:40] #4962/05799 | true=Talk-sit(2) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-13 09:18:12] #4963/05799 | true=Talk-sit(2) | pred=Sit(1) | ✗ | ent=0.871 | conf=0.700 | gap=0.500
[2026-05-13 09:18:48] #4964/05799 | true=Talk-sit(2) | pred=Talk-stand(3) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-13 09:19:11] #4965/05799 | true=Talk-sit(2) | pred=Lay(5) | ✗ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-13 09:19:38] #4966/05799 | true=Talk-sit(2) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-13 09:20:03] #4967/05799 | true=Talk-sit(2) | pred=Sit(1) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-13 09:20:43] #4968/05799 | true=Talk-sit(2) | pred=Stand(0) | ✗ | ent=0.251 | conf=0.950 | gap=0.930
[2026-05-13 09:21:29] #4969/05799 | true=Talk-sit(2) | pred=Talk-stand(3) | ✗ | ent=1.658 | conf=0.600 | gap=0.520
[2026-05-13 09:21:59] #4970/05799 | true=Talk-sit(2) | pred=Lay-stand(6) | ✗ | ent=1.696 | conf=0.444 | gap=0.222
[2026-05-13 09:22:26] #4971/05799 | true=Talk-sit(2) | pred=Talk-sit(2) | ✓ | ent=0.914 | conf=0.700 | gap=0.550
[2026-05-13 09:22:50] #4972/05799 | true=Talk-sit(2) | pred=Sit(1) | ✗ | ent=0.206 | conf=0.947 | gap=0.895
[2026-05-13 09:23:17] #4973/05799 | true=Talk-sit(2) | pred=Talk-sit(2) | ✓ | ent=0.914 | conf=0.750 | gap=0.600
[2026-05-13 09:23:43] #4974/05799 | true=Talk-sit(2) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-13 09:24:19] #4975/05799 | true=Talk-sit(2) | pred=Sit(1) | ✗ | ent=0.293 | conf=0.940 | gap=0.920
[2026-05-13 09:24:47] #4976/05799 | true=Talk-sit(2) | pred=Stand(0) | ✗ | ent=0.552 | conf=0.850 | gap=0.750
[2026-05-13 09:25:10] #4977/05799 | true=Talk-sit(2) | pred=Sit(1) | ✗ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-13 09:25:45] #4978/05799 | true=Talk-sit(2) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-13 09:26:15] #4979/05799 | true=Talk-sit(2) | pred=Sit(1) | ✗ | ent=0.325 | conf=0.900 | gap=0.800
[2026-05-13 09:26:44] #4980/05799 | true=Talk-sit(2) | pred=Talk-sit(2) | ✓ | ent=0.351 | conf=0.920 | gap=0.870
[2026-05-13 09:26:44]   [4980/5799] acc=833/4980=16.7% filtered=1209/4980
[2026-05-13 09:27:14] #4981/05799 | true=Talk-sit(2) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-13 09:27:46] #4982/05799 | true=Talk-sit(2) | pred=Talk-sit(2) | ✓ | ent=0.926 | conf=0.650 | gap=0.400
[2026-05-13 09:28:17] #4983/05799 | true=Talk-sit(2) | pred=Talk-sit(2) | ✓ | ent=0.517 | conf=0.850 | gap=0.730
[2026-05-13 09:28:43] #4984/05799 | true=Talk-sit(2) | pred=Talk-sit(2) | ✓ | ent=0.537 | conf=0.842 | gap=0.737
[2026-05-13 09:29:05] #4985/05799 | true=Talk-sit(2) | pred=Sit(1) | ✗ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-13 09:29:36] #4986/05799 | true=Talk-sit(2) | pred=Sit(1) | ✗ | ent=0.210 | conf=0.960 | gap=0.940
[2026-05-13 09:30:09] #4987/05799 | true=Talk-sit(2) | pred=Lay-stand(6) | ✗ | ent=0.426 | conf=0.889 | gap=0.833
[2026-05-13 09:30:34] #4988/05799 | true=Talk-sit(2) | pred=Lay(5) | ✗ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-13 09:30:57] #4989/05799 | true=Talk-sit(2) | pred=Stand(0) | ✗ | ent=0.251 | conf=0.950 | gap=0.930
[2026-05-13 09:31:44] #4990/05799 | true=Talk-sit(2) | pred=Sit(1) | ✗ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-13 09:32:15] #4991/05799 | true=Talk-sit(2) | pred=Talk-stand(3) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-13 09:32:38] #4992/05799 | true=Talk-sit(2) | pred=Lay-stand(6) | ✗ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-13 09:33:03] #4993/05799 | true=Talk-sit(2) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-13 09:33:28] #4994/05799 | true=Talk-sit(2) | pred=Stand(0) | ✗ | ent=0.211 | conf=0.960 | gap=0.939
[2026-05-13 09:33:56] #4995/05799 | true=Talk-sit(2) | pred=Talk-sit(2) | ✓ | ent=1.041 | conf=0.625 | gap=0.438
[2026-05-13 09:34:22] #4996/05799 | true=Talk-sit(2) | pred=Talk-sit(2) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-13 09:34:53] #4997/05799 | true=Talk-sit(2) | pred=Sit(1) | ✗ | ent=0.844 | conf=0.720 | gap=0.580
[2026-05-13 09:35:16] #4998/05799 | true=Talk-sit(2) | pred=Stand(0) | ✗ | ent=0.351 | conf=0.920 | gap=0.870
[2026-05-13 09:35:40] #4999/05799 | true=Talk-sit(2) | pred=Lay(5) | ✗ | ent=0.135 | conf=0.970 | gap=0.940
[2026-05-13 09:35:59] #5000/05799 | true=Talk-sit(2) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-13 09:35:59]   [5000/5799] acc=838/5000=16.8% filtered=1229/5000
[2026-05-13 09:36:25] #5001/05799 | true=Talk-sit(2) | pred=Lay-stand(6) | ✗ | ent=0.610 | conf=0.842 | gap=0.789
[2026-05-13 09:36:45] #5002/05799 | true=Talk-sit(2) | pred=Lay(5) | ✗ | ent=0.343 | conf=0.926 | gap=0.895
[2026-05-13 09:37:14] #5003/05799 | true=Talk-sit(2) | pred=Stand(0) | ✗ | ent=0.552 | conf=0.850 | gap=0.750
[2026-05-13 09:37:38] #5004/05799 | true=Talk-sit(2) | pred=Talk-sit(2) | ✓ | ent=0.602 | conf=0.850 | gap=0.770
[2026-05-13 09:38:03] #5005/05799 | true=Talk-sit(2) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-13 09:38:59] #5006/05799 | true=Talk-sit(2) | pred=Talk-sit(2) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-13 09:39:41] #5007/05799 | true=Talk-sit(2) | pred=Sit(1) | ✗ | ent=0.419 | conf=0.900 | gap=0.850
[2026-05-13 09:40:08] #5008/05799 | true=Talk-sit(2) | pred=Sit(1) | ✗ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-13 09:40:39] #5009/05799 | true=Talk-sit(2) | pred=Talk-stand(3) | ✗ | ent=1.962 | conf=0.300 | gap=0.050
[2026-05-13 09:41:04] #5010/05799 | true=Talk-sit(2) | pred=Sit(1) | ✗ | ent=0.447 | conf=0.900 | gap=0.850
[2026-05-13 09:41:35] #5011/05799 | true=Talk-sit(2) | pred=Talk-sit(2) | ✓ | ent=1.033 | conf=0.600 | gap=0.350
[2026-05-13 09:42:02] #5012/05799 | true=Talk-sit(2) | pred=Talk-sit(2) | ✓ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-13 09:42:35] #5013/05799 | true=Talk-sit(2) | pred=Stand(0) | ✗ | ent=1.816 | conf=0.350 | gap=0.100
