[2026-05-11 11:04:37] Class 14 (Run) 软标签生成开始
[2026-05-11 11:04:37]   QUICK=False LIMIT=50
[2026-05-11 11:04:37]   温度=0.8 (from api_config)
[2026-05-11 11:04:37]   本类: 1916窗口 (仅加载本类, 内存友好)
[2026-05-11 11:04:37]   实际生成: 1916 窗口
[2026-05-11 11:05:05] #0001/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.279 | conf=0.920 | gap=0.840
[2026-05-11 20:24:06] #1706/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 20:24:21] #1707/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.562 | conf=0.750 | gap=0.500
[2026-05-11 20:24:35] #1708/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.325 | conf=0.900 | gap=0.800
[2026-05-11 20:24:46] #1709/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 20:25:04] #1710/01916 | true=Run(14) | pred=Jump(8) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 20:25:14] #1711/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 20:25:24] #1712/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.098 | conf=0.980 | gap=0.960
[2026-05-11 20:25:38] #1713/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 20:25:49] #1714/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 20:26:03] #1715/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 20:26:17] #1716/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.423 | conf=0.850 | gap=0.700
[2026-05-11 20:26:32] #1717/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 20:27:04] #1718/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.423 | conf=0.850 | gap=0.700
[2026-05-11 20:28:16] #1719/01916 | true=Run(14) | pred=Push-up(9) | ✗ | ent=1.535 | conf=0.450 | gap=0.200
[2026-05-11 20:28:27] #1720/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 20:28:27]   [1720/1916] acc=1393/1720=81.0% filtered=395/1720
[2026-05-11 20:28:42] #1721/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 20:29:11] #1722/01916 | true=Run(14) | pred=Jump(8) | ✗ | ent=0.367 | conf=0.880 | gap=0.760
[2026-05-11 20:29:24] #1723/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 20:29:37] #1724/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 20:29:50] #1725/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.288 | conf=0.940 | gap=0.910
[2026-05-11 20:30:03] #1726/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 20:30:14] #1727/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 20:30:24] #1728/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 20:31:14] #1729/01916 | true=Run(14) | pred=Stair-down(16) | ✗ | ent=1.079 | conf=0.700 | gap=0.600
[2026-05-11 20:32:03] #1730/01916 | true=Run(14) | pred=Table-tennis(17) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 20:32:35] #1731/01916 | true=Run(14) | pred=Table-tennis(17) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 20:32:49] #1732/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.098 | conf=0.980 | gap=0.960
[2026-05-11 20:33:11] #1733/01916 | true=Run(14) | pred=Jump(8) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 20:33:36] #1734/01916 | true=Run(14) | pred=Jump(8) | ✗ | ent=0.423 | conf=0.850 | gap=0.700
[2026-05-11 20:34:01] #1735/01916 | true=Run(14) | pred=Push-up(9) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 20:34:13] #1736/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 20:34:22] #1737/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 20:34:37] #1738/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 20:34:53] #1739/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 20:35:06] #1740/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 20:35:06]   [1740/1916] acc=1406/1740=80.8% filtered=415/1740
[2026-05-11 20:35:15] #1741/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 20:35:27] #1742/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.325 | conf=0.900 | gap=0.800
[2026-05-11 20:35:58] #1743/01916 | true=Run(14) | pred=Jump(8) | ✗ | ent=0.279 | conf=0.920 | gap=0.840
[2026-05-11 20:36:28] #1744/01916 | true=Run(14) | pred=Table-tennis(17) | ✗ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 20:36:52] #1745/01916 | true=Run(14) | pred=Jump(8) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 20:37:13] #1746/01916 | true=Run(14) | pred=Jump(8) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 20:37:47] #1747/01916 | true=Run(14) | pred=Talk-stand(3) | ✗ | ent=0.325 | conf=0.900 | gap=0.800
[2026-05-11 20:38:19] #1748/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.325 | conf=0.900 | gap=0.800
[2026-05-11 20:39:27] #1749/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.802 | conf=0.700 | gap=0.500
[2026-05-11 20:39:42] #1750/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-11 20:39:54] #1751/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.098 | conf=0.980 | gap=0.960
[2026-05-11 20:40:16] #1752/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 20:40:33] #1753/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.325 | conf=0.900 | gap=0.800
[2026-05-11 20:40:46] #1754/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.100 | conf=0.980 | gap=0.959
[2026-05-11 20:41:01] #1755/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 20:41:13] #1756/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.098 | conf=0.980 | gap=0.960
[2026-05-11 20:41:23] #1757/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 20:41:34] #1758/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 20:41:48] #1759/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 20:42:11] #1760/01916 | true=Run(14) | pred=Jump(8) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 20:42:11]   [1760/1916] acc=1420/1760=80.7% filtered=435/1760
[2026-05-11 20:42:39] #1761/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.423 | conf=0.850 | gap=0.700
[2026-05-11 20:43:14] #1762/01916 | true=Run(14) | pred=Push-up(9) | ✗ | ent=0.384 | conf=0.920 | gap=0.890
[2026-05-11 20:43:42] #1763/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 20:43:57] #1764/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 20:44:22] #1765/01916 | true=Run(14) | pred=Jump(8) | ✗ | ent=0.423 | conf=0.850 | gap=0.700
[2026-05-11 20:44:35] #1766/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.098 | conf=0.980 | gap=0.960
[2026-05-11 20:44:52] #1767/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.098 | conf=0.980 | gap=0.960
[2026-05-11 20:45:18] #1768/01916 | true=Run(14) | pred=Jump(8) | ✗ | ent=0.279 | conf=0.920 | gap=0.840
[2026-05-11 20:45:50] #1769/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 20:46:00] #1770/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 20:46:14] #1771/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.269 | conf=0.940 | gap=0.910
[2026-05-11 20:46:29] #1772/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.210 | conf=0.960 | gap=0.940
[2026-05-11 20:46:46] #1773/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 20:47:00] #1774/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 20:47:14] #1775/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.098 | conf=0.980 | gap=0.960
[2026-05-11 20:48:09] #1776/01916 | true=Run(14) | pred=Stair-down(16) | ✗ | ent=0.811 | conf=0.800 | gap=0.750
[2026-05-11 20:48:22] #1777/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-11 20:48:38] #1778/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 20:48:51] #1779/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 20:49:04] #1780/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.296 | conf=0.930 | gap=0.880
[2026-05-11 20:49:04]   [1780/1916] acc=1436/1780=80.7% filtered=455/1780
[2026-05-11 20:49:21] #1781/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-11 20:49:36] #1782/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-11 20:49:48] #1783/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 20:50:00] #1784/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 20:50:18] #1785/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 20:50:37] #1786/01916 | true=Run(14) | pred=Jump(8) | ✗ | ent=0.423 | conf=0.850 | gap=0.700
[2026-05-11 20:50:49] #1787/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 20:51:13] #1788/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.800 | conf=0.750 | gap=0.600
[2026-05-11 20:51:28] #1789/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.135 | conf=0.970 | gap=0.940
[2026-05-11 20:51:55] #1790/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.325 | conf=0.900 | gap=0.800
[2026-05-11 20:52:09] #1791/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.154 | conf=0.970 | gap=0.950
[2026-05-11 20:52:22] #1792/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 20:52:36] #1793/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 20:53:08] #1794/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.562 | conf=0.750 | gap=0.500
[2026-05-11 20:53:21] #1795/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-11 20:53:53] #1796/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 20:54:07] #1797/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.098 | conf=0.980 | gap=0.960
[2026-05-11 20:54:21] #1798/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.423 | conf=0.850 | gap=0.700
[2026-05-11 20:54:47] #1799/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 20:55:01] #1800/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.206 | conf=0.947 | gap=0.895
[2026-05-11 20:55:01]   [1800/1916] acc=1455/1800=80.8% filtered=475/1800
[2026-05-11 20:55:19] #1801/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.279 | conf=0.920 | gap=0.840
[2026-05-11 20:55:30] #1802/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 20:55:46] #1803/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.375 | conf=0.900 | gap=0.820
[2026-05-11 20:56:20] #1804/01916 | true=Run(14) | pred=Push-up(9) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 20:56:52] #1805/01916 | true=Run(14) | pred=Pick(7) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 20:57:33] #1806/01916 | true=Run(14) | pred=Push-up(9) | ✗ | ent=1.535 | conf=0.450 | gap=0.200
[2026-05-11 20:57:52] #1807/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.613 | conf=0.800 | gap=0.650
[2026-05-11 20:58:08] #1808/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.098 | conf=0.980 | gap=0.960
[2026-05-11 20:58:20] #1809/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.232 | conf=0.950 | gap=0.920
[2026-05-11 20:58:34] #1810/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 20:58:51] #1811/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 20:59:45] #1812/01916 | true=Run(14) | pred=Table-tennis(17) | ✗ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 21:00:20] #1813/01916 | true=Run(14) | pred=Walk(11) | ✗ | ent=1.373 | conf=0.550 | gap=0.400
[2026-05-11 21:00:39] #1814/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.423 | conf=0.850 | gap=0.700
[2026-05-11 21:01:06] #1815/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 21:01:21] #1816/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 21:01:55] #1817/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 21:02:29] #1818/01916 | true=Run(14) | pred=Jump(8) | ✗ | ent=0.611 | conf=0.700 | gap=0.400
[2026-05-11 21:02:53] #1819/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.279 | conf=0.920 | gap=0.840
[2026-05-11 21:03:12] #1820/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-11 21:03:12]   [1820/1916] acc=1469/1820=80.7% filtered=494/1820
[2026-05-11 21:03:44] #1821/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.423 | conf=0.850 | gap=0.700
[2026-05-11 21:03:56] #1822/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.098 | conf=0.980 | gap=0.960
[2026-05-11 21:04:13] #1823/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.098 | conf=0.980 | gap=0.960
[2026-05-11 21:04:29] #1824/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 21:04:57] #1825/01916 | true=Run(14) | pred=Lay-stand(6) | ✗ | ent=0.461 | conf=0.904 | gap=0.872
[2026-05-11 21:05:08] #1826/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 21:05:18] #1827/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 21:05:33] #1828/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 21:05:48] #1829/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.423 | conf=0.850 | gap=0.700
[2026-05-11 21:06:22] #1830/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 21:06:34] #1831/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.296 | conf=0.930 | gap=0.880
[2026-05-11 21:07:01] #1832/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.325 | conf=0.900 | gap=0.800
[2026-05-11 21:07:14] #1833/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.196 | conf=0.960 | gap=0.940
[2026-05-11 21:07:26] #1834/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.423 | conf=0.850 | gap=0.700
[2026-05-11 21:07:40] #1835/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.325 | conf=0.900 | gap=0.800
[2026-05-11 21:07:58] #1836/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 21:08:27] #1837/01916 | true=Run(14) | pred=Jump(8) | ✗ | ent=0.423 | conf=0.850 | gap=0.700
[2026-05-11 21:08:41] #1838/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 21:08:54] #1839/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.154 | conf=0.970 | gap=0.950
[2026-05-11 21:09:04] #1840/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 21:09:04]   [1840/1916] acc=1487/1840=80.8% filtered=514/1840
[2026-05-11 21:09:16] #1841/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 21:09:42] #1842/01916 | true=Run(14) | pred=Jump(8) | ✗ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 21:09:54] #1843/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 21:10:08] #1844/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 21:10:33] #1845/01916 | true=Run(14) | pred=Jump(8) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 21:10:45] #1846/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 21:11:16] #1847/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 21:11:45] #1848/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 21:12:16] #1849/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.500 | conf=0.800 | gap=0.600
[2026-05-11 21:12:42] #1850/01916 | true=Run(14) | pred=Jump(8) | ✗ | ent=0.279 | conf=0.920 | gap=0.840
[2026-05-11 21:12:58] #1851/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.100 | conf=0.980 | gap=0.959
[2026-05-11 21:13:23] #1852/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.423 | conf=0.850 | gap=0.700
[2026-05-11 21:13:56] #1853/01916 | true=Run(14) | pred=Jump(8) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 21:14:29] #1854/01916 | true=Run(14) | pred=Table-tennis(17) | ✗ | ent=0.481 | conf=0.900 | gap=0.870
[2026-05-11 21:14:42] #1855/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 21:14:53] #1856/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 21:15:07] #1857/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.196 | conf=0.960 | gap=0.940
[2026-05-11 21:15:22] #1858/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 21:15:34] #1859/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 21:15:46] #1860/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 21:15:46]   [1860/1916] acc=1502/1860=80.8% filtered=534/1860
[2026-05-11 21:16:13] #1861/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-11 21:16:22] #1862/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 21:16:54] #1863/01916 | true=Run(14) | pred=Stair-up(15) | ✗ | ent=1.366 | conf=0.600 | gap=0.500
[2026-05-11 21:17:06] #1864/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 21:17:22] #1865/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.232 | conf=0.950 | gap=0.920
[2026-05-11 21:17:40] #1866/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 21:17:51] #1867/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 21:18:09] #1868/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-11 21:18:21] #1869/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 21:18:30] #1870/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 21:18:41] #1871/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 21:19:10] #1872/01916 | true=Run(14) | pred=Talk-stand(3) | ✗ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-11 21:19:29] #1873/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.647 | conf=0.650 | gap=0.300
[2026-05-11 21:19:55] #1874/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.562 | conf=0.750 | gap=0.500
[2026-05-11 21:20:09] #1875/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 21:20:35] #1876/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 21:20:52] #1877/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 21:21:09] #1878/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 21:21:23] #1879/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.098 | conf=0.980 | gap=0.960
[2026-05-11 21:21:35] #1880/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.098 | conf=0.980 | gap=0.960
[2026-05-11 21:21:35]   [1880/1916] acc=1520/1880=80.9% filtered=554/1880
[2026-05-11 21:21:48] #1881/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 21:22:05] #1882/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.296 | conf=0.930 | gap=0.880
[2026-05-11 21:22:29] #1883/01916 | true=Run(14) | pred=Lay-stand(6) | ✗ | ent=0.426 | conf=0.889 | gap=0.833
[2026-05-11 21:22:45] #1884/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.196 | conf=0.960 | gap=0.940
[2026-05-11 21:23:20] #1885/01916 | true=Run(14) | pred=Table-tennis(17) | ✗ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-11 21:23:32] #1886/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.098 | conf=0.980 | gap=0.960
[2026-05-11 21:23:43] #1887/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 21:24:06] #1888/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 21:24:18] #1889/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 21:24:33] #1890/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 21:24:48] #1891/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 21:25:32] #1892/01916 | true=Run(14) | pred=Stair-down(16) | ✗ | ent=0.627 | conf=0.850 | gap=0.790
[2026-05-11 21:25:53] #1893/01916 | true=Run(14) | pred=Jump(8) | ✗ | ent=0.471 | conf=0.820 | gap=0.640
[2026-05-11 21:26:18] #1894/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.647 | conf=0.650 | gap=0.300
[2026-05-11 21:26:29] #1895/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 21:27:02] #1896/01916 | true=Run(14) | pred=Stair-down(16) | ✗ | ent=0.990 | conf=0.750 | gap=0.680
[2026-05-11 21:27:14] #1897/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 21:27:26] #1898/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 21:27:55] #1899/01916 | true=Run(14) | pred=Jump(8) | ✗ | ent=0.367 | conf=0.880 | gap=0.760
[2026-05-11 21:28:27] #1900/01916 | true=Run(14) | pred=Jump(8) | ✗ | ent=0.325 | conf=0.900 | gap=0.800
[2026-05-11 21:28:27]   [1900/1916] acc=1533/1900=80.7% filtered=574/1900
[2026-05-11 21:28:36] #1901/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 21:29:05] #1902/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
