[2026-05-11 11:03:56] #0001/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.447 | conf=0.900 | gap=0.850
[2026-05-13 02:33:01] #3934/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.265 | conf=0.950 | gap=0.930
[2026-05-13 02:33:52] #3935/04275 | true=Pick(7) | pred=Stair-up(15) | ✗ | ent=1.443 | conf=0.550 | gap=0.400
[2026-05-13 02:34:41] #3936/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.593 | conf=0.850 | gap=0.770
[2026-05-13 02:35:17] #3937/04275 | true=Pick(7) | pred=Talk-stand(3) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-13 02:35:46] #3938/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.729 | conf=0.714 | gap=0.459
[2026-05-13 02:36:09] #3939/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-13 02:36:22] #3940/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.895 | conf=0.750 | gap=0.650
[2026-05-13 02:36:50] #3941/04275 | true=Pick(7) | pred=Talk-stand(3) | ✗ | ent=0.365 | conf=0.920 | gap=0.890
[2026-05-13 02:37:18] #3942/04275 | true=Pick(7) | pred=Push-up(9) | ✗ | ent=0.571 | conf=0.880 | gap=0.850
[2026-05-13 02:37:46] #3943/04275 | true=Pick(7) | pred=Talk-stand(3) | ✗ | ent=0.215 | conf=0.944 | gap=0.889
[2026-05-13 02:38:12] #3944/04275 | true=Pick(7) | pred=Stair-up(15) | ✗ | ent=1.432 | conf=0.550 | gap=0.400
[2026-05-13 02:38:35] #3945/04275 | true=Pick(7) | pred=Lay-stand(6) | ✗ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-13 02:39:06] #3946/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-13 02:39:19] #3947/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.325 | conf=0.900 | gap=0.800
[2026-05-13 02:39:34] #3948/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-13 02:40:04] #3949/04275 | true=Pick(7) | pred=Stair-up(15) | ✗ | ent=0.778 | conf=0.800 | gap=0.750
[2026-05-13 02:40:35] #3950/04275 | true=Pick(7) | pred=Talk-stand(3) | ✗ | ent=0.984 | conf=0.700 | gap=0.550
[2026-05-13 02:41:13] #3951/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.552 | conf=0.850 | gap=0.750
[2026-05-13 02:41:41] #3952/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-13 02:41:55] #3953/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.879 | conf=0.722 | gap=0.589
[2026-05-13 02:42:28] #3954/04275 | true=Pick(7) | pred=Push-up(9) | ✗ | ent=0.926 | conf=0.650 | gap=0.400
[2026-05-13 02:42:40] #3955/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-13 02:43:19] #3956/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.700 | conf=0.800 | gap=0.700
[2026-05-13 02:43:44] #3957/04275 | true=Pick(7) | pred=Talk-stand(3) | ✗ | ent=0.965 | conf=0.750 | gap=0.700
[2026-05-13 02:44:13] #3958/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.373 | conf=0.905 | gap=0.824
[2026-05-13 02:44:46] #3959/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.639 | conf=0.800 | gap=0.700
[2026-05-13 02:45:01] #3960/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.895 | conf=0.750 | gap=0.650
[2026-05-13 02:45:28] #3961/04275 | true=Pick(7) | pred=Lay-stand(6) | ✗ | ent=0.621 | conf=0.850 | gap=0.800
[2026-05-13 02:45:59] #3962/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=1.079 | conf=0.700 | gap=0.600
[2026-05-13 02:47:11] #3964/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.591 | conf=0.880 | gap=0.850
[2026-05-13 02:47:35] #3965/04275 | true=Pick(7) | pred=Stand-sit(4) | ✗ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-13 02:48:09] #3966/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-13 02:48:37] #3967/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.731 | conf=0.750 | gap=0.600
[2026-05-13 02:49:09] #3968/04275 | true=Pick(7) | pred=Stair-up(15) | ✗ | ent=1.443 | conf=0.550 | gap=0.400
[2026-05-13 02:49:35] #3969/04275 | true=Pick(7) | pred=Lay-stand(6) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-13 02:50:01] #3970/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.426 | conf=0.889 | gap=0.833
[2026-05-13 02:50:30] #3971/04275 | true=Pick(7) | pred=Talk-stand(3) | ✗ | ent=0.909 | conf=0.750 | gap=0.630
[2026-05-13 02:51:04] #3972/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.279 | conf=0.950 | gap=0.940
[2026-05-13 02:51:31] #3973/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.675 | conf=0.850 | gap=0.810
[2026-05-13 02:52:03] #3974/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.325 | conf=0.900 | gap=0.800
[2026-05-13 02:52:49] #3975/04275 | true=Pick(7) | pred=Push-up(9) | ✗ | ent=1.190 | conf=0.650 | gap=0.550
[2026-05-13 02:54:53] #3976/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.398 | conf=0.920 | gap=0.890
[2026-05-13 02:56:58] #3977/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.800 | conf=0.750 | gap=0.600
[2026-05-13 02:57:31] #3978/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.332 | conf=0.920 | gap=0.870
[2026-05-13 02:58:50] #3980/04275 | true=Pick(7) | pred=Sit-up(10) | ✗ | ent=0.572 | conf=0.842 | gap=0.737
[2026-05-13 02:59:06] #3981/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.800 | conf=0.750 | gap=0.600
[2026-05-13 02:59:54] #3982/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-13 03:00:32] #3983/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.965 | conf=0.750 | gap=0.700
[2026-05-13 03:01:05] #3984/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.800 | conf=0.750 | gap=0.600
[2026-05-13 03:01:38] #3985/04275 | true=Pick(7) | pred=Stair-up(15) | ✗ | ent=1.443 | conf=0.550 | gap=0.400
[2026-05-13 03:03:10] #3987/04275 | true=Pick(7) | pred=Stair-up(15) | ✗ | ent=0.423 | conf=0.850 | gap=0.700
[2026-05-13 03:03:43] #3988/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.537 | conf=0.842 | gap=0.737
[2026-05-13 03:04:28] #3989/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.655 | conf=0.850 | gap=0.800
[2026-05-13 03:04:52] #3990/04275 | true=Pick(7) | pred=Lay-stand(6) | ✗ | ent=0.462 | conf=0.900 | gap=0.870
[2026-05-13 03:05:22] #3991/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.773 | conf=0.850 | gap=0.830
[2026-05-13 03:05:40] #3992/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.325 | conf=0.900 | gap=0.800
[2026-05-13 03:06:25] #3993/04275 | true=Pick(7) | pred=Stair-up(15) | ✗ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-13 03:06:55] #3994/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.680 | conf=0.820 | gap=0.700
[2026-05-13 03:07:31] #3995/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.640 | conf=0.850 | gap=0.800
[2026-05-13 03:08:51] #3996/04275 | true=Pick(7) | pred=Stair-up(15) | ✗ | ent=1.235 | conf=0.550 | gap=0.350
[2026-05-13 03:09:43] #3997/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.265 | conf=0.950 | gap=0.930
[2026-05-13 03:10:21] #3998/04275 | true=Pick(7) | pred=Lay-stand(6) | ✗ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-13 03:10:36] #3999/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-13 03:10:56] #4000/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-13 03:11:44] #4001/04275 | true=Pick(7) | pred=Lay-stand(6) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-13 03:12:18] #4002/04275 | true=Pick(7) | pred=Sit-up(10) | ✗ | ent=0.409 | conf=0.895 | gap=0.842
[2026-05-13 03:12:57] #4003/04275 | true=Pick(7) | pred=Sit-up(10) | ✗ | ent=0.661 | conf=0.825 | gap=0.722
[2026-05-13 03:13:52] #4004/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.708 | conf=0.850 | gap=0.820
[2026-05-13 03:14:14] #4005/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.498 | conf=0.885 | gap=0.833
[2026-05-13 03:14:59] #4006/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.233 | conf=0.950 | gap=0.925
[2026-05-13 03:16:16] #4008/04275 | true=Pick(7) | pred=Sit-up(10) | ✗ | ent=0.206 | conf=0.947 | gap=0.895
[2026-05-13 03:17:39] #4010/04275 | true=Pick(7) | pred=Push-up(9) | ✗ | ent=0.688 | conf=0.850 | gap=0.820
[2026-05-13 03:18:18] #4011/04275 | true=Pick(7) | pred=Stair-up(15) | ✗ | ent=1.129 | conf=0.700 | gap=0.620
[2026-05-13 03:19:25] #4012/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.802 | conf=0.700 | gap=0.500
[2026-05-13 03:20:38] #4013/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.965 | conf=0.750 | gap=0.700
[2026-05-13 03:21:39] #4014/04275 | true=Pick(7) | pred=Talk-stand(3) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-13 03:22:22] #4015/04275 | true=Pick(7) | pred=Stand-sit(4) | ✗ | ent=0.462 | conf=0.900 | gap=0.870
[2026-05-13 03:23:12] #4016/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-13 03:23:46] #4017/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.526 | conf=0.867 | gap=0.806
[2026-05-13 03:24:19] #4018/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.674 | conf=0.850 | gap=0.800
[2026-05-13 03:24:41] #4019/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-13 03:25:31] #4020/04275 | true=Pick(7) | pred=Push-up(9) | ✗ | ent=1.424 | conf=0.550 | gap=0.400
[2026-05-13 03:26:09] #4021/04275 | true=Pick(7) | pred=Sit-up(10) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-13 03:27:22] #4022/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-13 03:28:08] #4024/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.325 | conf=0.900 | gap=0.800
[2026-05-13 03:28:40] #4025/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=1.085 | conf=0.750 | gap=0.700
[2026-05-13 03:29:08] #4026/04275 | true=Pick(7) | pred=Talk-stand(3) | ✗ | ent=0.621 | conf=0.850 | gap=0.800
[2026-05-13 03:29:36] #4027/04275 | true=Pick(7) | pred=Talk-stand(3) | ✗ | ent=1.425 | conf=0.611 | gap=0.556
[2026-05-13 03:30:08] #4028/04275 | true=Pick(7) | pred=Talk-stand(3) | ✗ | ent=0.797 | conf=0.833 | gap=0.812
[2026-05-13 03:30:42] #4029/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-13 03:31:44] #4031/04275 | true=Pick(7) | pred=Lay-stand(6) | ✗ | ent=0.621 | conf=0.850 | gap=0.800
[2026-05-13 03:32:20] #4032/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.688 | conf=0.850 | gap=0.800
[2026-05-13 03:32:31] #4033/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-13 03:32:49] #4034/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.914 | conf=0.700 | gap=0.550
[2026-05-13 03:33:52] #4036/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.778 | conf=0.800 | gap=0.750
[2026-05-13 03:34:24] #4037/04275 | true=Pick(7) | pred=Stair-up(15) | ✗ | ent=0.965 | conf=0.750 | gap=0.700
[2026-05-13 03:34:39] #4038/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.984 | conf=0.700 | gap=0.550
[2026-05-13 03:35:22] #4039/04275 | true=Pick(7) | pred=Stair-up(15) | ✗ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-13 03:35:46] #4040/04275 | true=Pick(7) | pred=Lay-stand(6) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-13 03:36:01] #4041/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.895 | conf=0.750 | gap=0.650
[2026-05-13 03:36:13] #4042/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.898 | conf=0.684 | gap=0.474
[2026-05-13 03:36:55] #4043/04275 | true=Pick(7) | pred=Stand-sit(4) | ✗ | ent=1.081 | conf=0.750 | gap=0.700
[2026-05-13 03:37:51] #4044/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.495 | conf=0.900 | gap=0.870
[2026-05-13 03:38:50] #4046/04275 | true=Pick(7) | pred=Talk-stand(3) | ✗ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-13 03:39:48] #4047/04275 | true=Pick(7) | pred=Stair-up(15) | ✗ | ent=1.164 | conf=0.650 | gap=0.500
[2026-05-13 03:40:03] #4048/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.640 | conf=0.850 | gap=0.800
[2026-05-13 03:40:32] #4049/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.436 | conf=0.842 | gap=0.684
[2026-05-13 03:41:02] #4050/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-13 03:43:26] #4054/04275 | true=Pick(7) | pred=Talk-stand(3) | ✗ | ent=0.224 | conf=0.941 | gap=0.882
[2026-05-13 03:43:43] #4055/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=1.190 | conf=0.650 | gap=0.550
[2026-05-13 03:44:30] #4056/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.528 | conf=0.900 | gap=0.880
[2026-05-13 03:45:01] #4057/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.436 | conf=0.842 | gap=0.684
[2026-05-13 03:45:50] #4058/04275 | true=Pick(7) | pred=Push-up(9) | ✗ | ent=0.458 | conf=0.900 | gap=0.860
[2026-05-13 03:46:42] #4059/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-13 03:47:15] #4060/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-13 03:48:12] #4061/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=1.010 | conf=0.700 | gap=0.600
[2026-05-13 03:48:43] #4062/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-13 03:49:12] #4063/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.375 | conf=0.900 | gap=0.820
[2026-05-13 03:49:49] #4064/04275 | true=Pick(7) | pred=Talk-stand(3) | ✗ | ent=0.627 | conf=0.850 | gap=0.800
[2026-05-13 03:50:25] #4065/04275 | true=Pick(7) | pred=Sit-up(10) | ✗ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-13 03:51:56] #4066/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.325 | conf=0.900 | gap=0.800
[2026-05-13 03:52:56] #4067/04275 | true=Pick(7) | pred=Talk-stand(3) | ✗ | ent=0.611 | conf=0.700 | gap=0.400
[2026-05-13 03:53:12] #4068/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.554 | conf=0.880 | gap=0.840
[2026-05-13 03:54:57] #4069/04275 | true=Pick(7) | pred=Push-up(9) | ✗ | ent=0.967 | conf=0.700 | gap=0.550
[2026-05-13 03:55:57] #4070/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.571 | conf=0.850 | gap=0.750
[2026-05-13 03:56:23] #4071/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.613 | conf=0.800 | gap=0.650
[2026-05-13 03:56:38] #4072/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.914 | conf=0.700 | gap=0.550
[2026-05-13 03:57:10] #4073/04275 | true=Pick(7) | pred=Talk-stand(3) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-13 03:58:44] #4074/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-13 03:59:41] #4075/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.558 | conf=0.880 | gap=0.850
[2026-05-13 04:00:09] #4076/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.746 | conf=0.700 | gap=0.450
[2026-05-13 04:01:09] #4077/04275 | true=Pick(7) | pred=Stair-up(15) | ✗ | ent=0.778 | conf=0.800 | gap=0.750
[2026-05-13 04:01:42] #4078/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=1.094 | conf=0.650 | gap=0.500
[2026-05-13 04:02:10] #4079/04275 | true=Pick(7) | pred=Stand-sit(4) | ✗ | ent=0.708 | conf=0.800 | gap=0.700
[2026-05-13 04:02:48] #4080/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.982 | conf=0.650 | gap=0.450
[2026-05-13 04:03:18] #4081/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.215 | conf=0.944 | gap=0.889
[2026-05-13 04:03:49] #4082/04275 | true=Pick(7) | pred=Lay-stand(6) | ✗ | ent=0.215 | conf=0.944 | gap=0.889
[2026-05-13 04:04:10] #4083/04275 | true=Pick(7) | pred=Stand-sit(4) | ✗ | ent=0.568 | conf=0.850 | gap=0.770
[2026-05-13 04:04:45] #4084/04275 | true=Pick(7) | pred=Sit-up(10) | ✗ | ent=0.579 | conf=0.850 | gap=0.780
[2026-05-13 04:05:35] #4085/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.693 | conf=0.850 | gap=0.800
[2026-05-13 04:06:09] #4086/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-13 04:06:46] #4087/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-13 04:07:14] #4088/04275 | true=Pick(7) | pred=Sit-up(10) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-13 04:07:44] #4089/04275 | true=Pick(7) | pred=Talk-stand(3) | ✗ | ent=0.856 | conf=0.750 | gap=0.630
[2026-05-13 04:07:57] #4090/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.325 | conf=0.900 | gap=0.800
[2026-05-13 04:08:25] #4091/04275 | true=Pick(7) | pred=Stair-up(15) | ✗ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-13 04:08:51] #4092/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.447 | conf=0.900 | gap=0.850
[2026-05-13 04:09:22] #4093/04275 | true=Pick(7) | pred=Talk-stand(3) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-13 04:09:36] #4094/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-13 04:10:03] #4095/04275 | true=Pick(7) | pred=Stair-up(15) | ✗ | ent=0.963 | conf=0.750 | gap=0.650
[2026-05-13 04:10:36] #4096/04275 | true=Pick(7) | pred=Stair-up(15) | ✗ | ent=0.914 | conf=0.700 | gap=0.550
[2026-05-13 04:11:03] #4097/04275 | true=Pick(7) | pred=Sit-up(10) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-13 04:11:19] #4098/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.640 | conf=0.850 | gap=0.800
[2026-05-13 04:11:34] #4099/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.982 | conf=0.650 | gap=0.450
[2026-05-13 04:12:11] #4100/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=1.051 | conf=0.750 | gap=0.700
[2026-05-13 04:12:46] #4101/04275 | true=Pick(7) | pred=Stair-up(15) | ✗ | ent=0.708 | conf=0.800 | gap=0.700
[2026-05-13 04:13:33] #4102/04275 | true=Pick(7) | pred=Lay-stand(6) | ✗ | ent=0.845 | conf=0.800 | gap=0.750
[2026-05-13 04:15:28] #4103/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-13 04:16:10] #4104/04275 | true=Pick(7) | pred=Stair-up(15) | ✗ | ent=1.121 | conf=0.700 | gap=0.620
[2026-05-13 04:16:40] #4105/04275 | true=Pick(7) | pred=Lay-stand(6) | ✗ | ent=0.409 | conf=0.895 | gap=0.842
[2026-05-13 04:17:22] #4106/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.602 | conf=0.812 | gap=0.688
[2026-05-13 04:17:36] #4107/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-13 04:18:18] #4108/04275 | true=Pick(7) | pred=Push-up(9) | ✗ | ent=1.469 | conf=0.550 | gap=0.450
[2026-05-13 04:18:56] #4109/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.669 | conf=0.850 | gap=0.800
[2026-05-13 04:19:25] #4110/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-13 04:20:23] #4112/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-13 04:20:49] #4113/04275 | true=Pick(7) | pred=Lay-stand(6) | ✗ | ent=0.778 | conf=0.800 | gap=0.750
[2026-05-13 04:21:15] #4114/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.296 | conf=0.930 | gap=0.880
[2026-05-13 04:21:48] #4115/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.895 | conf=0.750 | gap=0.650
[2026-05-13 04:22:13] #4116/04275 | true=Pick(7) | pred=Push-up(9) | ✗ | ent=0.404 | conf=0.920 | gap=0.900
[2026-05-13 04:22:58] #4117/04275 | true=Pick(7) | pred=Push-up(9) | ✗ | ent=1.297 | conf=0.600 | gap=0.500
[2026-05-13 04:23:25] #4118/04275 | true=Pick(7) | pred=Stair-up(15) | ✗ | ent=0.965 | conf=0.750 | gap=0.700
[2026-05-13 04:23:54] #4119/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.329 | conf=0.918 | gap=0.857
[2026-05-13 04:24:48] #4120/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.279 | conf=0.950 | gap=0.940
[2026-05-13 04:26:38] #4122/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.778 | conf=0.800 | gap=0.750
[2026-05-13 04:28:11] #4124/04275 | true=Pick(7) | pred=Push-up(9) | ✗ | ent=1.271 | conf=0.600 | gap=0.450
[2026-05-13 04:28:38] #4125/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.537 | conf=0.850 | gap=0.740
[2026-05-13 04:29:49] #4127/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.514 | conf=0.900 | gap=0.880
[2026-05-13 04:30:03] #4128/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-13 04:30:38] #4129/04275 | true=Pick(7) | pred=Stair-up(15) | ✗ | ent=0.423 | conf=0.850 | gap=0.700
[2026-05-13 04:31:06] #4130/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.421 | conf=0.880 | gap=0.780
[2026-05-13 04:31:43] #4131/04275 | true=Pick(7) | pred=Stand-sit(4) | ✗ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-13 04:32:08] #4132/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.500 | conf=0.800 | gap=0.600
[2026-05-13 04:32:48] #4133/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.246 | conf=0.950 | gap=0.920
[2026-05-13 04:33:29] #4134/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-13 04:37:19] #4137/04275 | true=Pick(7) | pred=Stair-up(15) | ✗ | ent=1.079 | conf=0.700 | gap=0.600
[2026-05-13 04:37:49] #4138/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.232 | conf=0.950 | gap=0.920
[2026-05-13 04:38:23] #4139/04275 | true=Pick(7) | pred=Sit-up(10) | ✗ | ent=0.325 | conf=0.900 | gap=0.800
[2026-05-13 04:38:57] #4140/04275 | true=Pick(7) | pred=Push-up(9) | ✗ | ent=0.945 | conf=0.750 | gap=0.670
[2026-05-13 04:39:48] #4141/04275 | true=Pick(7) | pred=Push-up(9) | ✗ | ent=1.190 | conf=0.650 | gap=0.550
[2026-05-13 04:40:30] #4142/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.251 | conf=0.950 | gap=0.930
[2026-05-13 04:41:38] #4144/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.708 | conf=0.800 | gap=0.700
[2026-05-13 04:41:52] #4145/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-13 04:42:20] #4146/04275 | true=Pick(7) | pred=Stair-up(15) | ✗ | ent=0.811 | conf=0.800 | gap=0.750
[2026-05-13 04:43:04] #4147/04275 | true=Pick(7) | pred=Stair-up(15) | ✗ | ent=0.886 | conf=0.650 | gap=0.450
[2026-05-13 04:43:38] #4148/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-13 04:44:09] #4149/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-13 04:44:41] #4150/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=1.130 | conf=0.720 | gap=0.670
[2026-05-13 04:44:54] #4151/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.621 | conf=0.850 | gap=0.800
