[2026-05-12 10:27:50] #0001/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=1.139 conf=0.550 gap=0.250
[2026-05-12 20:39:39] #1852/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.498 conf=0.850 gap=0.730
[2026-05-12 20:39:54] #1853/02089 | true=lying(0) | pred=sitting(1) | ✗ | ent=0.897 conf=0.700 gap=0.500
[2026-05-12 20:40:03] #1854/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.856 conf=0.600 gap=0.250
[2026-05-12 20:40:22] #1855/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.563 conf=0.850 gap=0.750
[2026-05-12 20:40:33] #1856/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.948 conf=0.600 gap=0.300
[2026-05-12 20:41:04] #1857/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.597 conf=0.850 gap=0.770
[2026-05-12 20:41:16] #1858/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=1.030 conf=0.550 gap=0.200
[2026-05-12 20:41:49] #1860/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.772 conf=0.720 gap=0.500
[2026-05-12 20:42:06] #1861/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.543 conf=0.850 gap=0.750
[2026-05-12 20:42:30] #1862/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.947 conf=0.650 gap=0.400
[2026-05-12 20:42:48] #1863/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.543 conf=0.850 gap=0.750
[2026-05-12 20:42:58] #1864/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.866 conf=0.700 gap=0.500
[2026-05-12 20:43:08] #1865/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.788 conf=0.720 gap=0.500
[2026-05-12 20:43:26] #1866/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.771 conf=0.700 gap=0.450
[2026-05-12 20:43:44] #1867/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.847 conf=0.720 gap=0.520
[2026-05-12 20:44:02] #1868/02089 | true=lying(0) | pred=jogging(4) | ✗ | ent=0.531 conf=0.850 gap=0.730
[2026-05-12 20:44:14] #1869/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.844 conf=0.650 gap=0.350
[2026-05-12 20:44:34] #1870/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.798 conf=0.680 gap=0.410
[2026-05-12 20:44:46] #1871/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.524 conf=0.850 gap=0.730
[2026-05-12 20:44:58] #1872/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.790 conf=0.720 gap=0.500
[2026-05-12 20:45:10] #1873/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=1.029 conf=0.550 gap=0.200
[2026-05-12 20:45:21] #1874/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.631 conf=0.780 gap=0.600
[2026-05-12 20:45:38] #1875/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.638 conf=0.820 gap=0.700
[2026-05-12 20:45:48] #1876/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=1.021 conf=0.550 gap=0.200
[2026-05-12 20:45:57] #1877/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.870 conf=0.550 gap=0.150
[2026-05-12 20:46:19] #1878/02089 | true=lying(0) | pred=jogging(4) | ✗ | ent=0.199 conf=0.950 gap=0.900
[2026-05-12 20:46:37] #1879/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.566 conf=0.850 gap=0.750
[2026-05-12 20:46:48] #1880/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.543 conf=0.850 gap=0.750
[2026-05-12 20:47:01] #1881/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.905 conf=0.700 gap=0.500
[2026-05-12 20:47:38] #1882/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.498 conf=0.850 gap=0.730
[2026-05-12 20:47:57] #1883/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.766 conf=0.750 gap=0.570
[2026-05-12 20:48:11] #1884/02089 | true=lying(0) | pred=sitting(1) | ✗ | ent=0.987 conf=0.520 gap=0.120
[2026-05-12 20:48:33] #1885/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.790 conf=0.720 gap=0.500
[2026-05-12 20:49:06] #1887/02089 | true=lying(0) | pred=standing(2) | ✗ | ent=0.602 conf=0.850 gap=0.770
[2026-05-12 20:49:19] #1888/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.832 conf=0.720 gap=0.520
[2026-05-12 20:49:45] #1889/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.766 conf=0.750 gap=0.570
[2026-05-12 20:49:56] #1890/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.746 conf=0.700 gap=0.450
[2026-05-12 20:50:13] #1891/02089 | true=lying(0) | pred=jogging(4) | ✗ | ent=0.905 conf=0.700 gap=0.500
[2026-05-12 20:50:24] #1892/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.990 conf=0.550 gap=0.200
[2026-05-12 20:50:46] #1893/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.625 conf=0.820 gap=0.690
[2026-05-12 20:50:55] #1894/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.724 conf=0.720 gap=0.490
[2026-05-12 20:51:07] #1895/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.746 conf=0.700 gap=0.450
[2026-05-12 20:51:17] #1896/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.906 conf=0.680 gap=0.460
[2026-05-12 20:51:28] #1897/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.988 conf=0.550 gap=0.200
[2026-05-12 20:51:46] #1898/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.625 conf=0.820 gap=0.690
[2026-05-12 20:51:55] #1899/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.823 conf=0.650 gap=0.350
[2026-05-12 20:52:15] #1900/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.351 conf=0.920 gap=0.870
[2026-05-12 20:52:42] #1901/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.524 conf=0.850 gap=0.730
[2026-05-12 20:52:53] #1902/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.735 conf=0.750 gap=0.550
[2026-05-12 20:53:13] #1903/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.839 conf=0.720 gap=0.540
[2026-05-12 20:53:24] #1904/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.791 conf=0.650 gap=0.350
[2026-05-12 20:53:47] #1905/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.731 conf=0.780 gap=0.630
[2026-05-12 20:54:06] #1906/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.524 conf=0.850 gap=0.730
[2026-05-12 20:54:23] #1908/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.543 conf=0.850 gap=0.750
[2026-05-12 20:54:32] #1909/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.770 conf=0.720 gap=0.500
[2026-05-12 20:54:59] #1910/02089 | true=lying(0) | pred=standing(2) | ✗ | ent=0.731 conf=0.780 gap=0.630
[2026-05-12 20:55:11] #1911/02089 | true=lying(0) | pred=walking(3) | ✗ | ent=0.199 conf=0.950 gap=0.900
[2026-05-12 20:55:20] #1912/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.988 conf=0.550 gap=0.200
[2026-05-12 20:55:32] #1913/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.778 conf=0.700 gap=0.450
[2026-05-12 20:55:48] #1914/02089 | true=lying(0) | pred=walking(3) | ✗ | ent=0.524 conf=0.880 gap=0.830
[2026-05-12 20:56:05] #1915/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.517 conf=0.850 gap=0.730
[2026-05-12 20:56:17] #1916/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.948 conf=0.600 gap=0.300
[2026-05-12 20:56:29] #1917/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.893 conf=0.550 gap=0.150
[2026-05-12 20:56:46] #1918/02089 | true=lying(0) | pred=jogging(4) | ✗ | ent=0.742 conf=0.800 gap=0.700
[2026-05-12 20:57:07] #1919/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.772 conf=0.720 gap=0.500
[2026-05-12 20:57:19] #1920/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=1.104 conf=0.550 gap=0.250
[2026-05-12 20:57:36] #1921/02089 | true=lying(0) | pred=walking(3) | ✗ | ent=0.246 conf=0.950 gap=0.920
[2026-05-12 20:57:46] #1922/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=1.029 conf=0.550 gap=0.200
[2026-05-12 20:58:06] #1923/02089 | true=lying(0) | pred=walking(3) | ✗ | ent=0.621 conf=0.850 gap=0.800
[2026-05-12 20:58:29] #1924/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.608 conf=0.820 gap=0.680
[2026-05-12 20:58:46] #1925/02089 | true=lying(0) | pred=walking(3) | ✗ | ent=0.566 conf=0.850 gap=0.750
[2026-05-12 20:58:57] #1926/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.948 conf=0.600 gap=0.300
[2026-05-12 20:59:18] #1927/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.358 conf=0.920 gap=0.870
[2026-05-12 20:59:35] #1928/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.781 conf=0.750 gap=0.600
[2026-05-12 20:59:48] #1929/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.518 conf=0.850 gap=0.750
[2026-05-12 21:00:11] #1930/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.517 conf=0.850 gap=0.730
[2026-05-12 21:00:20] #1931/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.638 conf=0.820 gap=0.700
[2026-05-12 21:00:38] #1932/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.635 conf=0.820 gap=0.700
[2026-05-12 21:00:49] #1933/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.905 conf=0.700 gap=0.500
[2026-05-12 21:01:04] #1934/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.960 conf=0.650 gap=0.400
[2026-05-12 21:01:13] #1935/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.832 conf=0.720 gap=0.520
[2026-05-12 21:01:33] #1936/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.790 conf=0.720 gap=0.500
[2026-05-12 21:01:44] #1937/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=1.102 conf=0.600 gap=0.350
[2026-05-12 21:01:52] #1938/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.790 conf=0.720 gap=0.500
[2026-05-12 21:02:01] #1939/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.794 conf=0.750 gap=0.600
[2026-05-12 21:02:12] #1940/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.988 conf=0.550 gap=0.200
[2026-05-12 21:02:24] #1941/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=1.007 conf=0.550 gap=0.200
[2026-05-12 21:02:36] #1942/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.524 conf=0.850 gap=0.730
[2026-05-12 21:02:55] #1943/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.918 conf=0.620 gap=0.320
[2026-05-12 21:03:15] #1944/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.856 conf=0.720 gap=0.540
[2026-05-12 21:03:35] #1945/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.571 conf=0.850 gap=0.750
[2026-05-12 21:04:02] #1947/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.819 conf=0.720 gap=0.520
[2026-05-12 21:04:10] #1948/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.839 conf=0.650 gap=0.350
[2026-05-12 21:04:12] #1949/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=1.205 conf=0.550 gap=0.300
[2026-05-12 21:04:33] #1950/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.638 conf=0.820 gap=0.700
[2026-05-12 21:04:53] #1951/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.459 conf=0.850 gap=0.710
[2026-05-12 21:05:01] #1952/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.990 conf=0.550 gap=0.200
[2026-05-12 21:05:14] #1953/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.927 conf=0.550 gap=0.200
[2026-05-12 21:05:24] #1954/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.918 conf=0.650 gap=0.400
[2026-05-12 21:05:45] #1955/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.345 conf=0.920 gap=0.860
[2026-05-12 21:06:02] #1956/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.524 conf=0.850 gap=0.730
[2026-05-12 21:06:20] #1958/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=1.126 conf=0.550 gap=0.250
[2026-05-12 21:06:30] #1959/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.898 conf=0.550 gap=0.150
[2026-05-12 21:06:52] #1960/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.566 conf=0.850 gap=0.750
[2026-05-12 21:07:20] #1961/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.476 conf=0.870 gap=0.770
[2026-05-12 21:07:36] #1962/02089 | true=lying(0) | pred=walking(3) | ✗ | ent=0.621 conf=0.850 gap=0.800
[2026-05-12 21:07:45] #1963/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.707 conf=0.720 gap=0.470
[2026-05-12 21:08:03] #1964/02089 | true=lying(0) | pred=standing(2) | ✗ | ent=0.905 conf=0.700 gap=0.500
[2026-05-12 21:08:14] #1965/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.638 conf=0.820 gap=0.700
[2026-05-12 21:08:35] #1966/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.517 conf=0.850 gap=0.730
[2026-05-12 21:08:49] #1967/02089 | true=lying(0) | pred=jogging(4) | ✗ | ent=0.621 conf=0.850 gap=0.800
[2026-05-12 21:09:01] #1968/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.719 conf=0.750 gap=0.550
[2026-05-12 21:09:18] #1969/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=1.032 conf=0.650 gap=0.450
[2026-05-12 21:09:26] #1970/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.608 conf=0.820 gap=0.690
[2026-05-12 21:09:34] #1971/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.735 conf=0.750 gap=0.550
[2026-05-12 21:09:44] #1972/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.596 conf=0.820 gap=0.680
[2026-05-12 21:09:52] #1973/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.687 conf=0.750 gap=0.550
[2026-05-12 21:10:14] #1974/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.579 conf=0.820 gap=0.670
[2026-05-12 21:10:25] #1975/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.905 conf=0.700 gap=0.500
[2026-05-12 21:10:42] #1976/02089 | true=lying(0) | pred=standing(2) | ✗ | ent=0.602 conf=0.850 gap=0.770
[2026-05-12 21:10:52] #1977/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.498 conf=0.850 gap=0.730
[2026-05-12 21:11:02] #1978/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=1.029 conf=0.550 gap=0.200
[2026-05-12 21:11:25] #1980/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.735 conf=0.750 gap=0.550
[2026-05-12 21:11:42] #1981/02089 | true=lying(0) | pred=sitting(1) | ✗ | ent=0.834 conf=0.750 gap=0.600
[2026-05-12 21:12:00] #1982/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.638 conf=0.820 gap=0.700
[2026-05-12 21:12:46] #1984/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.857 conf=0.650 gap=0.400
[2026-05-12 21:13:07] #1985/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.442 conf=0.880 gap=0.780
[2026-05-12 21:13:18] #1986/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.866 conf=0.700 gap=0.500
[2026-05-12 21:13:37] #1987/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.794 conf=0.750 gap=0.600
[2026-05-12 21:13:48] #1988/02089 | true=lying(0) | pred=walking(3) | ✗ | ent=1.201 conf=0.600 gap=0.450
[2026-05-12 21:14:06] #1989/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.839 conf=0.720 gap=0.540
[2026-05-12 21:14:17] #1990/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.823 conf=0.650 gap=0.350
[2026-05-12 21:14:26] #1991/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.771 conf=0.700 gap=0.450
[2026-05-12 21:14:36] #1992/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.746 conf=0.700 gap=0.450
[2026-05-12 21:14:52] #1993/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.518 conf=0.850 gap=0.750
[2026-05-12 21:15:14] #1994/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.921 conf=0.650 gap=0.400
[2026-05-12 21:15:27] #1995/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.613 conf=0.800 gap=0.650
[2026-05-12 21:15:41] #1996/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=1.069 conf=0.550 gap=0.250
[2026-05-12 21:16:15] #1997/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.524 conf=0.850 gap=0.730
[2026-05-12 21:16:38] #1998/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.740 conf=0.750 gap=0.550
[2026-05-12 21:17:00] #1999/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.566 conf=0.850 gap=0.750
[2026-05-12 21:17:19] #2000/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.566 conf=0.850 gap=0.750
[2026-05-12 21:17:42] #2001/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.735 conf=0.750 gap=0.550
[2026-05-12 21:18:00] #2002/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.766 conf=0.750 gap=0.570
[2026-05-12 21:18:10] #2003/02089 | true=lying(0) | pred=walking(3) | ✗ | ent=0.196 conf=0.960 gap=0.940
[2026-05-12 21:18:22] #2004/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.898 conf=0.600 gap=0.300
[2026-05-12 21:18:40] #2005/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.764 conf=0.750 gap=0.570
[2026-05-12 21:19:00] #2006/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.735 conf=0.750 gap=0.550
[2026-05-12 21:19:16] #2007/02089 | true=lying(0) | pred=walking(3) | ✗ | ent=0.462 conf=0.900 gap=0.870
[2026-05-12 21:19:34] #2008/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.719 conf=0.750 gap=0.550
[2026-05-12 21:20:18] #2010/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.596 conf=0.820 gap=0.680
[2026-05-12 21:20:43] #2011/02089 | true=lying(0) | pred=standing(2) | ✗ | ent=0.964 conf=0.700 gap=0.550
[2026-05-12 21:20:52] #2012/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.832 conf=0.720 gap=0.520
[2026-05-12 21:21:11] #2013/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.358 conf=0.920 gap=0.870
[2026-05-12 21:21:15] #2014/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.735 conf=0.750 gap=0.550
[2026-05-12 21:21:36] #2015/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.498 conf=0.850 gap=0.730
[2026-05-12 21:22:00] #2016/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.790 conf=0.720 gap=0.500
[2026-05-12 21:22:18] #2017/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.866 conf=0.700 gap=0.500
[2026-05-12 21:22:27] #2018/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.893 conf=0.550 gap=0.150
[2026-05-12 21:22:42] #2019/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.799 conf=0.700 gap=0.450
[2026-05-12 21:22:54] #2020/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.780 conf=0.700 gap=0.450
[2026-05-12 21:23:14] #2021/02089 | true=lying(0) | pred=walking(3) | ✗ | ent=0.621 conf=0.850 gap=0.800
[2026-05-12 21:23:24] #2022/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.823 conf=0.650 gap=0.350
[2026-05-12 21:23:37] #2023/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=1.030 conf=0.550 gap=0.200
[2026-05-12 21:23:47] #2024/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.735 conf=0.750 gap=0.550
[2026-05-12 21:24:12] #2025/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.224 conf=0.950 gap=0.910
[2026-05-12 21:24:28] #2026/02089 | true=lying(0) | pred=walking(3) | ✗ | ent=0.279 conf=0.920 gap=0.840
[2026-05-12 21:24:39] #2027/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.845 conf=0.550 gap=0.150
[2026-05-12 21:24:49] #2028/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.735 conf=0.750 gap=0.550
[2026-05-12 21:25:04] #2029/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.224 conf=0.950 gap=0.910
[2026-05-12 21:25:14] #2030/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.990 conf=0.550 gap=0.200
[2026-05-12 21:25:22] #2031/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.932 conf=0.620 gap=0.320
[2026-05-12 21:25:38] #2032/02089 | true=lying(0) | pred=jogging(4) | ✗ | ent=0.602 conf=0.850 gap=0.770
[2026-05-12 21:25:58] #2034/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.834 conf=0.750 gap=0.600
[2026-05-12 21:26:17] #2035/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.832 conf=0.720 gap=0.520
[2026-05-12 21:26:26] #2036/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.790 conf=0.720 gap=0.500
[2026-05-12 21:26:35] #2037/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.981 conf=0.520 gap=0.120
[2026-05-12 21:26:47] #2038/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.905 conf=0.700 gap=0.500
[2026-05-12 21:27:26] #2041/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=1.095 conf=0.550 gap=0.250
[2026-05-12 21:27:33] #2042/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.896 conf=0.700 gap=0.500
[2026-05-12 21:27:42] #2043/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.788 conf=0.720 gap=0.500
[2026-05-12 21:27:46] #2044/02089 | true=lying(0) | pred=walking(3) | ✗ | ent=1.010 conf=0.700 gap=0.600
[2026-05-12 21:27:56] #2045/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.839 conf=0.720 gap=0.540
[2026-05-12 21:28:13] #2046/02089 | true=lying(0) | pred=standing(2) | ✗ | ent=0.447 conf=0.900 gap=0.850
[2026-05-12 21:28:32] #2047/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.325 conf=0.900 gap=0.800
[2026-05-12 21:28:41] #2048/02089 | true=lying(0) | pred=standing(2) | ✗ | ent=0.588 conf=0.850 gap=0.800
[2026-05-12 21:28:52] #2049/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.687 conf=0.750 gap=0.550
[2026-05-12 21:29:03] #2050/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.905 conf=0.700 gap=0.500
[2026-05-12 21:29:20] #2051/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.603 conf=0.820 gap=0.690
[2026-05-12 21:29:30] #2052/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.802 conf=0.700 gap=0.500
[2026-05-12 21:29:40] #2053/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.712 conf=0.750 gap=0.550
[2026-05-12 21:29:57] #2054/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.199 conf=0.950 gap=0.900
[2026-05-12 21:30:18] #2055/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.790 conf=0.720 gap=0.500
[2026-05-12 21:30:27] #2056/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.845 conf=0.550 gap=0.150
[2026-05-12 21:30:44] #2057/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.566 conf=0.850 gap=0.750
[2026-05-12 21:30:48] #2058/02089 | true=lying(0) | pred=standing(2) | ✗ | ent=0.199 conf=0.950 gap=0.900
[2026-05-12 21:31:01] #2059/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.471 conf=0.820 gap=0.640
[2026-05-12 21:31:10] #2060/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.724 conf=0.720 gap=0.490
[2026-05-12 21:31:21] #2061/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.687 conf=0.750 gap=0.550
[2026-05-12 21:31:30] #2062/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.661 conf=0.780 gap=0.600
[2026-05-12 21:31:41] #2063/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.832 conf=0.720 gap=0.520
[2026-05-12 21:31:46] #2064/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.712 conf=0.750 gap=0.550
[2026-05-12 21:32:04] #2065/02089 | true=lying(0) | pred=jogging(4) | ✗ | ent=0.434 conf=0.900 gap=0.840
[2026-05-12 21:32:18] #2066/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.720 conf=0.780 gap=0.630
[2026-05-12 21:32:30] #2067/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.990 conf=0.550 gap=0.200
[2026-05-12 21:32:41] #2068/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.845 conf=0.550 gap=0.150
[2026-05-12 21:32:54] #2069/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.778 conf=0.700 gap=0.450
[2026-05-12 21:33:03] #2070/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.687 conf=0.750 gap=0.550
[2026-05-12 21:33:37] #2072/02089 | true=lying(0) | pred=walking(3) | ✗ | ent=0.602 conf=0.850 gap=0.770
[2026-05-12 21:33:48] #2073/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.988 conf=0.550 gap=0.200
[2026-05-12 21:34:00] #2074/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.543 conf=0.850 gap=0.750
[2026-05-12 21:34:09] #2075/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.893 conf=0.550 gap=0.150
[2026-05-12 21:34:21] #2076/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.823 conf=0.650 gap=0.350
[2026-05-12 21:34:39] #2078/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.788 conf=0.720 gap=0.500
