[2026-05-11 23:15:14] #0001/03743 | true=walking | pred=walking | ✓ | ent=0.611 conf=0.700 gap=0.400
[2026-05-12 13:59:14] #3154/03743 | true=walking | pred=walking | ✓ | ent=0.926 conf=0.650 gap=0.400
[2026-05-12 13:59:17] #3155/03743 | true=walking | pred=walking | ✓ | ent=0.926 conf=0.650 gap=0.400
[2026-05-12 13:59:22] #3156/03743 | true=walking | pred=walking | ✓ | ent=1.338 conf=0.450 gap=0.150
[2026-05-12 13:59:49] #3158/03743 | true=walking | pred=walking | ✓ | ent=1.049 conf=0.550 gap=0.200
[2026-05-12 13:59:53] #3159/03743 | true=walking | pred=walking | ✓ | ent=0.856 conf=0.500 gap=0.050
[2026-05-12 14:00:33] #3161/03743 | true=walking | pred=walking | ✓ | ent=0.394 conf=0.900 gap=0.850
[2026-05-12 14:00:43] #3162/03743 | true=walking | pred=walking | ✓ | ent=1.206 conf=0.400 gap=0.050
[2026-05-12 14:00:54] #3163/03743 | true=walking | pred=walking | ✓ | ent=0.914 conf=0.700 gap=0.550
[2026-05-12 14:01:18] #3165/03743 | true=walking | pred=walking | ✓ | ent=0.708 conf=0.800 gap=0.700
[2026-05-12 14:01:22] #3166/03743 | true=walking | pred=walking | ✓ | ent=0.999 conf=0.500 gap=0.150
[2026-05-12 14:01:32] #3167/03743 | true=walking | pred=walking | ✓ | ent=0.996 conf=0.550 gap=0.200
[2026-05-12 14:01:34] #3168/03743 | true=walking | pred=walking | ✓ | ent=0.914 conf=0.700 gap=0.550
[2026-05-12 14:02:37] #3172/03743 | true=walking | pred=walking | ✓ | ent=0.999 conf=0.500 gap=0.150
[2026-05-12 14:02:50] #3173/03743 | true=walking | pred=walking | ✓ | ent=0.394 conf=0.900 gap=0.850
[2026-05-12 14:03:02] #3174/03743 | true=walking | pred=walking | ✓ | ent=0.800 conf=0.750 gap=0.600
[2026-05-12 14:03:05] #3175/03743 | true=walking | pred=walking | ✓ | ent=0.914 conf=0.700 gap=0.550
[2026-05-12 14:03:53] #3178/03743 | true=walking | pred=walking | ✓ | ent=0.926 conf=0.650 gap=0.400
[2026-05-12 14:03:55] #3179/03743 | true=walking | pred=walking | ✓ | ent=0.000 conf=1.000 gap=1.000
[2026-05-12 14:04:53] #3183/03743 | true=walking | pred=walking | ✓ | ent=1.106 conf=0.600 gap=0.450
[2026-05-12 14:05:47] #3187/03743 | true=walking | pred=walking | ✓ | ent=0.975 conf=0.550 gap=0.250
[2026-05-12 14:05:57] #3188/03743 | true=walking | pred=walking | ✓ | ent=0.647 conf=0.800 gap=0.650
[2026-05-12 14:06:21] #3189/03743 | true=walking | pred=walking | ✓ | ent=0.199 conf=0.950 gap=0.900
[2026-05-12 14:06:39] #3190/03743 | true=walking | pred=walking | ✓ | ent=0.914 conf=0.700 gap=0.550
[2026-05-12 14:06:50] #3191/03743 | true=walking | pred=walking | ✓ | ent=0.687 conf=0.750 gap=0.550
[2026-05-12 14:07:18] #3193/03743 | true=walking | pred=walking | ✓ | ent=0.901 conf=0.750 gap=0.630
[2026-05-12 14:07:32] #3194/03743 | true=walking | pred=walking | ✓ | ent=1.106 conf=0.450 gap=0.050
[2026-05-12 14:08:02] #3196/03743 | true=walking | pred=walking | ✓ | ent=0.706 conf=0.780 gap=0.630
[2026-05-12 14:08:12] #3197/03743 | true=walking | pred=walking | ✓ | ent=1.239 conf=0.550 gap=0.300
[2026-05-12 14:08:25] #3198/03743 | true=walking | pred=walking | ✓ | ent=0.894 conf=0.700 gap=0.550
[2026-05-12 14:08:32] #3199/03743 | true=walking | pred=walking | ✓ | ent=0.731 conf=0.750 gap=0.600
[2026-05-12 14:08:36] #3200/03743 | true=walking | pred=walking | ✓ | ent=0.687 conf=0.750 gap=0.550
[2026-05-12 14:08:57] #3201/03743 | true=walking | pred=walking | ✓ | ent=0.970 conf=0.710 gap=0.590
[2026-05-12 14:09:15] #3202/03743 | true=walking | pred=walking | ✓ | ent=0.982 conf=0.650 gap=0.450
[2026-05-12 14:09:25] #3203/03743 | true=walking | pred=walking | ✓ | ent=0.914 conf=0.700 gap=0.550
[2026-05-12 14:09:44] #3205/03743 | true=walking | pred=walking | ✓ | ent=0.965 conf=0.750 gap=0.700
[2026-05-12 14:09:57] #3206/03743 | true=walking | pred=walking | ✓ | ent=0.613 conf=0.800 gap=0.650
[2026-05-12 14:10:11] #3207/03743 | true=walking | pred=walking | ✓ | ent=0.588 conf=0.850 gap=0.800
[2026-05-12 14:10:27] #3208/03743 | true=walking | pred=walking | ✓ | ent=0.839 conf=0.750 gap=0.600
[2026-05-12 14:10:34] #3209/03743 | true=walking | pred=walking | ✓ | ent=0.791 conf=0.650 gap=0.350
[2026-05-12 14:10:53] #3211/03743 | true=walking | pred=walking | ✓ | ent=1.320 conf=0.400 gap=0.150
[2026-05-12 14:11:04] #3212/03743 | true=walking | pred=walking | ✓ | ent=0.887 conf=0.730 gap=0.580
[2026-05-12 14:11:11] #3213/03743 | true=walking | pred=walking | ✓ | ent=0.914 conf=0.700 gap=0.550
[2026-05-12 14:11:21] #3214/03743 | true=walking | pred=walking | ✓ | ent=1.033 conf=0.600 gap=0.350
[2026-05-12 14:11:31] #3215/03743 | true=walking | pred=walking | ✓ | ent=0.839 conf=0.750 gap=0.600
[2026-05-12 14:11:34] #3216/03743 | true=walking | pred=walking | ✓ | ent=1.161 conf=0.450 gap=0.100
[2026-05-12 14:12:25] #3219/03743 | true=walking | pred=walking | ✓ | ent=1.033 conf=0.600 gap=0.350
[2026-05-12 14:12:28] #3220/03743 | true=walking | pred=walking | ✓ | ent=0.800 conf=0.750 gap=0.600
[2026-05-12 14:12:31] #3221/03743 | true=walking | pred=walking | ✓ | ent=0.562 conf=0.750 gap=0.500
[2026-05-12 14:13:21] #3224/03743 | true=walking | pred=walking | ✓ | ent=0.800 conf=0.750 gap=0.600
[2026-05-12 14:13:54] #3227/03743 | true=walking | pred=walking | ✓ | ent=1.094 conf=0.500 gap=0.150
[2026-05-12 14:14:16] #3228/03743 | true=walking | pred=walking | ✓ | ent=0.613 conf=0.800 gap=0.650
[2026-05-12 14:14:31] #3229/03743 | true=walking | pred=walking | ✓ | ent=0.914 conf=0.700 gap=0.550
[2026-05-12 14:14:34] #3230/03743 | true=walking | pred=walking | ✓ | ent=1.311 conf=0.500 gap=0.250
[2026-05-12 14:14:45] #3231/03743 | true=walking | pred=walking | ✓ | ent=0.731 conf=0.750 gap=0.600
[2026-05-12 14:15:14] #3233/03743 | true=walking | pred=walking | ✓ | ent=0.839 conf=0.750 gap=0.600
[2026-05-12 14:15:50] #3235/03743 | true=walking | pred=walking | ✓ | ent=0.857 conf=0.650 gap=0.400
[2026-05-12 14:16:00] #3236/03743 | true=walking | pred=walking | ✓ | ent=0.950 conf=0.700 gap=0.520
[2026-05-12 14:16:03] #3237/03743 | true=walking | pred=walking | ✓ | ent=1.311 conf=0.500 gap=0.250
[2026-05-12 14:16:35] #3238/03743 | true=walking | pred=walking | ✓ | ent=0.199 conf=0.950 gap=0.900
[2026-05-12 14:16:37] #3239/03743 | true=walking | pred=walking | ✓ | ent=0.914 conf=0.700 gap=0.550
[2026-05-12 14:16:40] #3240/03743 | true=walking | pred=walking | ✓ | ent=1.110 conf=0.550 gap=0.300
[2026-05-12 14:17:13] #3243/03743 | true=walking | pred=walking | ✓ | ent=0.800 conf=0.750 gap=0.600
[2026-05-12 14:17:34] #3244/03743 | true=walking | pred=walking | ✓ | ent=1.063 conf=0.600 gap=0.400
[2026-05-12 14:17:41] #3245/03743 | true=walking | pred=walking | ✓ | ent=0.914 conf=0.700 gap=0.550
[2026-05-12 14:18:15] #3247/03743 | true=walking | pred=walking | ✓ | ent=0.800 conf=0.750 gap=0.600
[2026-05-12 14:18:43] #3248/03743 | true=walking | pred=walking | ✓ | ent=0.613 conf=0.800 gap=0.650
[2026-05-12 14:18:52] #3249/03743 | true=walking | pred=walking | ✓ | ent=0.611 conf=0.700 gap=0.400
[2026-05-12 14:19:03] #3250/03743 | true=walking | pred=walking | ✓ | ent=0.518 conf=0.850 gap=0.750
[2026-05-12 14:19:24] #3252/03743 | true=walking | pred=walking | ✓ | ent=0.731 conf=0.750 gap=0.600
[2026-05-12 14:19:34] #3253/03743 | true=walking | pred=walking | ✓ | ent=0.800 conf=0.750 gap=0.600
[2026-05-12 14:19:38] #3254/03743 | true=walking | pred=walking | ✓ | ent=1.040 conf=0.500 gap=0.250
[2026-05-12 14:19:41] #3255/03743 | true=walking | pred=walking | ✓ | ent=1.326 conf=0.450 gap=0.100
[2026-05-12 14:19:50] #3256/03743 | true=walking | pred=walking | ✓ | ent=0.979 conf=0.650 gap=0.400
[2026-05-12 14:20:01] #3257/03743 | true=walking | pred=walking | ✓ | ent=0.423 conf=0.850 gap=0.700
[2026-05-12 14:20:14] #3258/03743 | true=walking | pred=walking | ✓ | ent=0.941 conf=0.660 gap=0.410
[2026-05-12 14:20:39] #3260/03743 | true=walking | pred=walking | ✓ | ent=0.325 conf=0.900 gap=0.800
[2026-05-12 14:20:42] #3261/03743 | true=walking | pred=walking | ✓ | ent=0.857 conf=0.650 gap=0.400
[2026-05-12 14:20:46] #3262/03743 | true=walking | pred=walking | ✓ | ent=0.898 conf=0.600 gap=0.300
[2026-05-12 14:21:06] #3263/03743 | true=walking | pred=walking | ✓ | ent=0.898 conf=0.600 gap=0.300
[2026-05-12 14:21:44] #3265/03743 | true=walking | pred=walking | ✓ | ent=1.136 conf=0.600 gap=0.350
[2026-05-12 14:21:47] #3266/03743 | true=walking | pred=walking | ✓ | ent=0.800 conf=0.750 gap=0.600
[2026-05-12 14:22:13] #3268/03743 | true=walking | pred=walking | ✓ | ent=0.914 conf=0.700 gap=0.550
[2026-05-12 14:22:28] #3269/03743 | true=walking | pred=walking | ✓ | ent=0.518 conf=0.850 gap=0.750
[2026-05-12 14:22:41] #3270/03743 | true=walking | pred=walking | ✓ | ent=0.423 conf=0.850 gap=0.700
[2026-05-12 14:22:48] #3271/03743 | true=walking | pred=walking | ✓ | ent=1.025 conf=0.650 gap=0.500
[2026-05-12 14:22:59] #3272/03743 | true=walking | pred=walking | ✓ | ent=0.325 conf=0.900 gap=0.800
[2026-05-12 14:23:10] #3273/03743 | true=walking | pred=walking | ✓ | ent=0.800 conf=0.750 gap=0.600
[2026-05-12 14:23:19] #3274/03743 | true=walking | pred=walking | ✓ | ent=0.996 conf=0.550 gap=0.200
[2026-05-12 14:23:33] #3275/03743 | true=walking | pred=walking | ✓ | ent=0.721 conf=0.810 gap=0.710
[2026-05-12 14:23:44] #3276/03743 | true=walking | pred=walking | ✓ | ent=0.423 conf=0.850 gap=0.700
[2026-05-12 14:23:56] #3277/03743 | true=walking | pred=walking | ✓ | ent=1.466 conf=0.400 gap=0.150
[2026-05-12 14:24:07] #3278/03743 | true=walking | pred=walking | ✓ | ent=0.999 conf=0.500 gap=0.150
[2026-05-12 14:24:22] #3280/03743 | true=walking | pred=walking | ✓ | ent=0.428 conf=0.900 gap=0.850
[2026-05-12 14:25:01] #3281/03743 | true=walking | pred=walking | ✓ | ent=0.800 conf=0.750 gap=0.600
[2026-05-12 14:25:41] #3285/03743 | true=walking | pred=walking | ✓ | ent=0.423 conf=0.850 gap=0.700
[2026-05-12 14:25:55] #3286/03743 | true=walking | pred=walking | ✓ | ent=0.800 conf=0.750 gap=0.600
[2026-05-12 14:25:59] #3287/03743 | true=walking | pred=walking | ✓ | ent=0.802 conf=0.700 gap=0.500
[2026-05-12 14:26:07] #3288/03743 | true=walking | pred=walking | ✓ | ent=1.311 conf=0.500 gap=0.250
[2026-05-12 14:26:18] #3289/03743 | true=walking | pred=walking | ✓ | ent=0.423 conf=0.850 gap=0.700
[2026-05-12 14:26:31] #3290/03743 | true=walking | pred=walking | ✓ | ent=1.253 conf=0.490 gap=0.240
[2026-05-12 14:27:08] #3292/03743 | true=walking | pred=walking | ✓ | ent=0.873 conf=0.720 gap=0.570
[2026-05-12 14:27:34] #3294/03743 | true=walking | pred=walking | ✓ | ent=0.613 conf=0.800 gap=0.650
[2026-05-12 14:27:38] #3295/03743 | true=walking | pred=walking | ✓ | ent=0.913 conf=0.500 gap=0.080
[2026-05-12 14:27:49] #3296/03743 | true=walking | pred=walking | ✓ | ent=0.731 conf=0.750 gap=0.600
[2026-05-12 14:27:53] #3297/03743 | true=walking | pred=walking | ✓ | ent=1.070 conf=0.550 gap=0.250
[2026-05-12 14:28:04] #3298/03743 | true=walking | pred=walking | ✓ | ent=0.746 conf=0.700 gap=0.450
[2026-05-12 14:28:17] #3299/03743 | true=walking | pred=walking | ✓ | ent=0.199 conf=0.950 gap=0.900
[2026-05-12 14:28:29] #3300/03743 | true=walking | pred=walking | ✓ | ent=0.911 conf=0.700 gap=0.500
[2026-05-12 14:28:33] #3301/03743 | true=walking | pred=walking | ✓ | ent=0.856 conf=0.500 gap=0.050
[2026-05-12 14:28:53] #3302/03743 | true=walking | pred=walking | ✓ | ent=1.128 conf=0.650 gap=0.500
[2026-05-12 14:29:22] #3303/03743 | true=walking | pred=walking | ✓ | ent=0.898 conf=0.600 gap=0.300
[2026-05-12 14:29:32] #3304/03743 | true=walking | pred=walking | ✓ | ent=0.613 conf=0.800 gap=0.650
[2026-05-12 14:29:47] #3305/03743 | true=walking | pred=walking | ✓ | ent=0.689 conf=0.800 gap=0.700
[2026-05-12 14:29:52] #3306/03743 | true=walking | pred=walking | ✓ | ent=0.611 conf=0.700 gap=0.400
[2026-05-12 14:30:05] #3307/03743 | true=walking | pred=walking | ✓ | ent=0.000 conf=1.000 gap=1.000
[2026-05-12 14:30:13] #3308/03743 | true=walking | pred=walking | ✓ | ent=0.708 conf=0.800 gap=0.700
[2026-05-12 14:30:27] #3309/03743 | true=walking | pred=walking | ✓ | ent=0.750 conf=0.650 gap=0.330
[2026-05-12 14:31:02] #3312/03743 | true=walking | pred=walking | ✓ | ent=1.350 conf=0.380 gap=0.030
[2026-05-12 14:31:18] #3313/03743 | true=walking | pred=walking | ✓ | ent=1.025 conf=0.650 gap=0.500
[2026-05-12 14:31:42] #3315/03743 | true=walking | pred=walking | ✓ | ent=1.200 conf=0.490 gap=0.240
[2026-05-12 14:32:08] #3317/03743 | true=walking | pred=walking | ✓ | ent=0.423 conf=0.850 gap=0.700
[2026-05-12 14:32:49] #3319/03743 | true=walking | pred=walking | ✓ | ent=0.857 conf=0.650 gap=0.400
[2026-05-12 14:32:52] #3320/03743 | true=walking | pred=walking | ✓ | ent=0.588 conf=0.850 gap=0.800
[2026-05-12 14:32:56] #3321/03743 | true=walking | pred=walking | ✓ | ent=0.996 conf=0.550 gap=0.200
[2026-05-12 14:33:32] #3323/03743 | true=walking | pred=walking | ✓ | ent=0.964 conf=0.690 gap=0.510
[2026-05-12 14:34:16] #3326/03743 | true=walking | pred=walking | ✓ | ent=0.423 conf=0.850 gap=0.700
[2026-05-12 14:34:25] #3327/03743 | true=walking | pred=walking | ✓ | ent=0.647 conf=0.650 gap=0.300
[2026-05-12 14:34:28] #3328/03743 | true=walking | pred=walking | ✓ | ent=1.094 conf=0.500 gap=0.150
[2026-05-12 14:34:44] #3329/03743 | true=walking | pred=walking | ✓ | ent=0.472 conf=0.900 gap=0.860
[2026-05-12 14:35:11] #3330/03743 | true=walking | pred=walking | ✓ | ent=1.161 conf=0.450 gap=0.100
[2026-05-12 14:35:21] #3331/03743 | true=walking | pred=walking | ✓ | ent=1.208 conf=0.500 gap=0.250
[2026-05-12 14:35:33] #3332/03743 | true=walking | pred=walking | ✓ | ent=0.800 conf=0.750 gap=0.600
[2026-05-12 14:35:39] #3333/03743 | true=walking | pred=walking | ✓ | ent=0.000 conf=1.000 gap=1.000
[2026-05-12 14:35:47] #3334/03743 | true=walking | pred=walking | ✓ | ent=1.052 conf=0.650 gap=0.500
[2026-05-12 14:35:52] #3335/03743 | true=walking | pred=walking | ✓ | ent=0.967 conf=0.600 gap=0.300
[2026-05-12 14:35:55] #3336/03743 | true=walking | pred=walking | ✓ | ent=0.856 conf=0.500 gap=0.050
[2026-05-12 14:36:04] #3337/03743 | true=walking | pred=walking | ✓ | ent=0.562 conf=0.750 gap=0.500
[2026-05-12 14:36:08] #3338/03743 | true=walking | pred=walking | ✓ | ent=1.136 conf=0.550 gap=0.300
[2026-05-12 14:36:24] #3339/03743 | true=walking | pred=walking | ✓ | ent=0.970 conf=0.600 gap=0.280
[2026-05-12 14:36:28] #3340/03743 | true=walking | pred=walking | ✓ | ent=1.214 conf=0.450 gap=0.100
[2026-05-12 14:36:52] #3341/03743 | true=walking | pred=walking | ✓ | ent=0.568 conf=0.850 gap=0.770
[2026-05-12 14:36:55] #3342/03743 | true=walking | pred=walking | ✓ | ent=1.161 conf=0.450 gap=0.100
[2026-05-12 14:37:09] #3343/03743 | true=walking | pred=walking | ✓ | ent=0.731 conf=0.750 gap=0.600
[2026-05-12 14:37:15] #3344/03743 | true=walking | pred=walking | ✓ | ent=1.025 conf=0.650 gap=0.500
[2026-05-12 14:37:26] #3345/03743 | true=walking | pred=walking | ✓ | ent=0.689 conf=0.800 gap=0.700
[2026-05-12 14:37:59] #3347/03743 | true=walking | pred=walking | ✓ | ent=0.871 conf=0.700 gap=0.500
[2026-05-12 14:38:02] #3348/03743 | true=walking | pred=walking | ✓ | ent=0.613 conf=0.800 gap=0.650
[2026-05-12 14:38:17] #3349/03743 | true=walking | pred=walking | ✓ | ent=0.746 conf=0.700 gap=0.450
[2026-05-12 14:39:19] #3352/03743 | true=walking | pred=walking | ✓ | ent=0.914 conf=0.700 gap=0.550
[2026-05-12 14:39:36] #3353/03743 | true=walking | pred=walking | ✓ | ent=0.613 conf=0.800 gap=0.650
[2026-05-12 14:39:45] #3354/03743 | true=walking | pred=walking | ✓ | ent=1.086 conf=0.600 gap=0.350
[2026-05-12 14:40:04] #3356/03743 | true=walking | pred=walking | ✓ | ent=0.780 conf=0.730 gap=0.530
[2026-05-12 14:40:42] #3358/03743 | true=walking | pred=walking | ✓ | ent=0.851 conf=0.690 gap=0.440
[2026-05-12 14:40:44] #3359/03743 | true=walking | pred=walking | ✓ | ent=0.708 conf=0.800 gap=0.700
[2026-05-12 14:41:17] #3361/03743 | true=walking | pred=walking | ✓ | ent=0.647 conf=0.650 gap=0.300
[2026-05-12 14:41:24] #3362/03743 | true=walking | pred=walking | ✓ | ent=0.926 conf=0.650 gap=0.400
[2026-05-12 14:41:51] #3364/03743 | true=walking | pred=walking | ✓ | ent=0.746 conf=0.700 gap=0.450
[2026-05-12 14:41:59] #3365/03743 | true=walking | pred=walking | ✓ | ent=0.588 conf=0.850 gap=0.800
[2026-05-12 14:42:03] #3366/03743 | true=walking | pred=walking | ✓ | ent=0.856 conf=0.500 gap=0.050
[2026-05-12 14:42:10] #3367/03743 | true=walking | pred=walking | ✓ | ent=1.208 conf=0.500 gap=0.250
[2026-05-12 14:42:18] #3368/03743 | true=walking | pred=walking | ✓ | ent=0.613 conf=0.800 gap=0.650
[2026-05-12 14:42:42] #3370/03743 | true=walking | pred=walking | ✓ | ent=0.822 conf=0.750 gap=0.630
[2026-05-12 14:42:45] #3371/03743 | true=walking | pred=walking | ✓ | ent=0.914 conf=0.700 gap=0.550
[2026-05-12 14:42:52] #3372/03743 | true=walking | pred=walking | ✓ | ent=0.423 conf=0.850 gap=0.700
[2026-05-12 14:42:57] #3373/03743 | true=walking | pred=walking | ✓ | ent=1.086 conf=0.600 gap=0.350
[2026-05-12 14:43:11] #3374/03743 | true=walking | pred=walking | ✓ | ent=0.648 conf=0.840 gap=0.760
[2026-05-12 14:43:29] #3375/03743 | true=walking | pred=walking | ✓ | ent=0.914 conf=0.700 gap=0.550
[2026-05-12 14:43:42] #3376/03743 | true=walking | pred=walking | ✓ | ent=0.428 conf=0.900 gap=0.850
[2026-05-12 14:44:11] #3378/03743 | true=walking | pred=walking | ✓ | ent=1.110 conf=0.550 gap=0.300
[2026-05-12 14:44:42] #3380/03743 | true=walking | pred=walking | ✓ | ent=0.746 conf=0.700 gap=0.450
[2026-05-12 14:44:46] #3381/03743 | true=walking | pred=walking | ✓ | ent=0.293 conf=0.940 gap=0.920
[2026-05-12 14:44:52] #3382/03743 | true=walking | pred=walking | ✓ | ent=0.926 conf=0.650 gap=0.400
[2026-05-12 14:44:58] #3383/03743 | true=walking | pred=walking | ✓ | ent=0.199 conf=0.950 gap=0.900
[2026-05-12 14:45:09] #3384/03743 | true=walking | pred=walking | ✓ | ent=0.800 conf=0.750 gap=0.600
[2026-05-12 14:45:11] #3385/03743 | true=walking | pred=walking | ✓ | ent=0.967 conf=0.600 gap=0.300
[2026-05-12 14:45:15] #3386/03743 | true=walking | pred=walking | ✓ | ent=0.613 conf=0.800 gap=0.650
[2026-05-12 14:45:26] #3387/03743 | true=walking | pred=walking | ✓ | ent=1.033 conf=0.600 gap=0.350
[2026-05-12 14:45:39] #3388/03743 | true=walking | pred=walking | ✓ | ent=0.914 conf=0.700 gap=0.550
[2026-05-12 14:45:49] #3389/03743 | true=walking | pred=walking | ✓ | ent=1.094 conf=0.500 gap=0.150
[2026-05-12 14:45:51] #3390/03743 | true=walking | pred=walking | ✓ | ent=0.613 conf=0.800 gap=0.650
[2026-05-12 14:46:09] #3391/03743 | true=walking | pred=walking | ✓ | ent=0.791 conf=0.650 gap=0.350
[2026-05-12 14:46:18] #3392/03743 | true=walking | pred=walking | ✓ | ent=0.746 conf=0.700 gap=0.450
[2026-05-12 14:46:43] #3394/03743 | true=walking | pred=walking | ✓ | ent=1.161 conf=0.450 gap=0.100
[2026-05-12 14:46:52] #3395/03743 | true=walking | pred=walking | ✓ | ent=0.732 conf=0.800 gap=0.680
[2026-05-12 14:47:06] #3396/03743 | true=walking | pred=walking | ✓ | ent=0.588 conf=0.850 gap=0.800
[2026-05-12 14:47:30] #3398/03743 | true=walking | pred=walking | ✓ | ent=0.613 conf=0.800 gap=0.650
[2026-05-12 14:47:42] #3399/03743 | true=walking | pred=walking | ✓ | ent=0.199 conf=0.950 gap=0.900
[2026-05-12 14:47:56] #3400/03743 | true=walking | pred=walking | ✓ | ent=0.914 conf=0.700 gap=0.550
[2026-05-12 14:48:10] #3401/03743 | true=walking | pred=walking | ✓ | ent=0.926 conf=0.650 gap=0.400
[2026-05-12 14:48:22] #3402/03743 | true=walking | pred=walking | ✓ | ent=0.613 conf=0.800 gap=0.650
[2026-05-12 14:48:26] #3403/03743 | true=walking | pred=walking | ✓ | ent=0.856 conf=0.500 gap=0.050
[2026-05-12 14:48:40] #3404/03743 | true=walking | pred=walking | ✓ | ent=0.613 conf=0.800 gap=0.650
[2026-05-12 14:48:42] #3405/03743 | true=walking | pred=walking | ✓ | ent=1.063 conf=0.600 gap=0.400
[2026-05-12 14:49:15] #3407/03743 | true=walking | pred=walking | ✓ | ent=0.926 conf=0.650 gap=0.400
[2026-05-12 14:49:47] #3409/03743 | true=walking | pred=walking | ✓ | ent=0.423 conf=0.850 gap=0.700
[2026-05-12 14:50:05] #3410/03743 | true=walking | pred=walking | ✓ | ent=0.199 conf=0.950 gap=0.900
[2026-05-12 14:50:21] #3411/03743 | true=walking | pred=walking | ✓ | ent=0.938 conf=0.600 gap=0.350
[2026-05-12 14:50:48] #3413/03743 | true=walking | pred=walking | ✓ | ent=0.647 conf=0.650 gap=0.300
[2026-05-12 14:51:05] #3415/03743 | true=walking | pred=walking | ✓ | ent=0.756 conf=0.800 gap=0.700
[2026-05-12 14:51:12] #3416/03743 | true=walking | pred=walking | ✓ | ent=1.091 conf=0.650 gap=0.500
[2026-05-12 14:51:31] #3417/03743 | true=walking | pred=walking | ✓ | ent=0.800 conf=0.750 gap=0.600
