[2026-05-11 11:02:56] Class 4 (Stand-sit) 软标签生成开始
[2026-05-11 11:02:56]   QUICK=False LIMIT=50
[2026-05-11 11:02:56]   温度=0.8 (from api_config)
[2026-05-11 11:02:56]   本类: 6862窗口 (仅加载本类, 内存友好)
[2026-05-11 11:02:56]   实际生成: 6862 窗口
[2026-05-11 11:03:27] #0001/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.268 | conf=0.950 | gap=0.938
[2026-05-13 09:01:51] #5319/06862 | true=Stand-sit(4) | pred=Pick(7) | ✗ | ent=1.205 | conf=0.550 | gap=0.300
[2026-05-13 09:02:05] #5320/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.251 | conf=0.950 | gap=0.930
[2026-05-13 09:02:05]   [5320/6862] acc=2649/5320=49.8% filtered=1230/5320
[2026-05-13 09:02:37] #5321/06862 | true=Stand-sit(4) | pred=Lay-stand(6) | ✗ | ent=1.800 | conf=0.550 | gap=0.450
[2026-05-13 09:03:10] #5322/06862 | true=Stand-sit(4) | pred=Push-up(9) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-13 09:03:24] #5323/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.824 | conf=0.780 | gap=0.700
[2026-05-13 09:03:54] #5324/06862 | true=Stand-sit(4) | pred=Talk-stand(3) | ✗ | ent=1.539 | conf=0.474 | gap=0.263
[2026-05-13 09:04:26] #5325/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-13 09:04:53] #5326/06862 | true=Stand-sit(4) | pred=Sit-up(10) | ✗ | ent=0.206 | conf=0.947 | gap=0.895
[2026-05-13 09:05:23] #5327/06862 | true=Stand-sit(4) | pred=Talk-stand(3) | ✗ | ent=1.669 | conf=0.600 | gap=0.520
[2026-05-13 09:05:51] #5328/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.543 | conf=0.850 | gap=0.750
[2026-05-13 09:06:40] #5329/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=1.500 | conf=0.620 | gap=0.520
[2026-05-13 09:06:53] #5330/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.471 | conf=0.880 | gap=0.800
[2026-05-13 09:07:27] #5331/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.526 | conf=0.870 | gap=0.820
[2026-05-13 09:07:58] #5332/06862 | true=Stand-sit(4) | pred=Push-up(9) | ✗ | ent=1.164 | conf=0.650 | gap=0.500
[2026-05-13 09:08:29] #5333/06862 | true=Stand-sit(4) | pred=Talk-stand(3) | ✗ | ent=1.182 | conf=0.700 | gap=0.650
[2026-05-13 09:09:03] #5334/06862 | true=Stand-sit(4) | pred=Push-up(9) | ✗ | ent=1.469 | conf=0.550 | gap=0.450
[2026-05-13 09:09:16] #5335/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.655 | conf=0.778 | gap=0.611
[2026-05-13 09:10:35] #5336/06862 | true=Stand-sit(4) | pred=Push-up(9) | ✗ | ent=1.259 | conf=0.650 | gap=0.550
[2026-05-13 09:11:04] #5337/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.613 | conf=0.800 | gap=0.650
[2026-05-13 09:11:33] #5338/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.708 | conf=0.800 | gap=0.700
[2026-05-13 09:11:55] #5339/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-13 09:12:09] #5340/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=1.029 | conf=0.550 | gap=0.200
[2026-05-13 09:12:09]   [5340/6862] acc=2660/5340=49.8% filtered=1247/5340
[2026-05-13 09:12:42] #5341/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-13 09:13:32] #5342/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.926 | conf=0.650 | gap=0.400
[2026-05-13 09:13:43] #5343/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.524 | conf=0.880 | gap=0.830
[2026-05-13 09:13:56] #5344/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.462 | conf=0.900 | gap=0.870
[2026-05-13 09:14:10] #5345/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.627 | conf=0.850 | gap=0.800
[2026-05-13 09:14:34] #5346/06862 | true=Stand-sit(4) | pred=Sit-up(10) | ✗ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-13 09:15:26] #5347/06862 | true=Stand-sit(4) | pred=Push-up(9) | ✗ | ent=1.158 | conf=0.600 | gap=0.400
[2026-05-13 09:15:49] #5348/06862 | true=Stand-sit(4) | pred=Talk-stand(3) | ✗ | ent=0.778 | conf=0.800 | gap=0.750
[2026-05-13 09:16:18] #5349/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.708 | conf=0.800 | gap=0.700
[2026-05-13 09:16:30] #5350/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.619 | conf=0.850 | gap=0.790
[2026-05-13 09:17:04] #5351/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-13 09:17:30] #5352/06862 | true=Stand-sit(4) | pred=Lay-stand(6) | ✗ | ent=0.811 | conf=0.800 | gap=0.750
[2026-05-13 09:18:01] #5353/06862 | true=Stand-sit(4) | pred=Lay-stand(6) | ✗ | ent=0.265 | conf=0.950 | gap=0.930
[2026-05-13 09:18:30] #5354/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.895 | conf=0.750 | gap=0.650
[2026-05-13 09:18:59] #5355/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-13 09:19:16] #5356/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.621 | conf=0.850 | gap=0.800
[2026-05-13 09:20:00] #5357/06862 | true=Stand-sit(4) | pred=Push-up(9) | ✗ | ent=1.704 | conf=0.450 | gap=0.300
[2026-05-13 09:20:14] #5358/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-13 09:20:25] #5359/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.526 | conf=0.880 | gap=0.840
[2026-05-13 09:20:49] #5360/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-13 09:20:49]   [5360/6862] acc=2674/5360=49.9% filtered=1266/5360
[2026-05-13 09:21:21] #5361/06862 | true=Stand-sit(4) | pred=Push-up(9) | ✗ | ent=0.826 | conf=0.750 | gap=0.650
[2026-05-13 09:21:56] #5362/06862 | true=Stand-sit(4) | pred=Talk-stand(3) | ✗ | ent=1.579 | conf=0.562 | gap=0.500
[2026-05-13 09:22:05] #5363/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.336 | conf=0.895 | gap=0.789
[2026-05-13 09:22:37] #5364/06862 | true=Stand-sit(4) | pred=Lay-stand(6) | ✗ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-13 09:23:06] #5365/06862 | true=Stand-sit(4) | pred=Lay-stand(6) | ✗ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-13 09:23:33] #5366/06862 | true=Stand-sit(4) | pred=Lay-stand(6) | ✗ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-13 09:24:09] #5367/06862 | true=Stand-sit(4) | pred=Lay-stand(6) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-13 09:24:19] #5368/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-13 09:24:53] #5369/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-13 09:25:27] #5370/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.965 | conf=0.750 | gap=0.700
[2026-05-13 09:25:56] #5371/06862 | true=Stand-sit(4) | pred=Lay-stand(6) | ✗ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-13 09:26:30] #5372/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=1.113 | conf=0.700 | gap=0.600
[2026-05-13 09:26:57] #5373/06862 | true=Stand-sit(4) | pred=Talk-stand(3) | ✗ | ent=0.950 | conf=0.600 | gap=0.400
[2026-05-13 09:27:08] #5374/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-13 09:27:21] #5375/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-13 09:27:55] #5376/06862 | true=Stand-sit(4) | pred=Talk-stand(3) | ✗ | ent=0.895 | conf=0.750 | gap=0.650
[2026-05-13 09:28:26] #5377/06862 | true=Stand-sit(4) | pred=Lay-stand(6) | ✗ | ent=0.778 | conf=0.800 | gap=0.750
[2026-05-13 09:28:59] #5378/06862 | true=Stand-sit(4) | pred=Sit-up(10) | ✗ | ent=0.672 | conf=0.800 | gap=0.670
[2026-05-13 09:29:27] #5379/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.800 | conf=0.750 | gap=0.600
[2026-05-13 09:30:12] #5380/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.524 | conf=0.880 | gap=0.830
[2026-05-13 09:30:12]   [5380/6862] acc=2683/5380=49.9% filtered=1285/5380
[2026-05-13 09:30:44] #5381/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.742 | conf=0.800 | gap=0.700
[2026-05-13 09:31:35] #5382/06862 | true=Stand-sit(4) | pred=Talk-stand(3) | ✗ | ent=0.225 | conf=0.960 | gap=0.949
[2026-05-13 09:32:08] #5383/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.717 | conf=0.820 | gap=0.770
[2026-05-13 09:32:42] #5384/06862 | true=Stand-sit(4) | pred=Lay-stand(6) | ✗ | ent=0.708 | conf=0.800 | gap=0.700
[2026-05-13 09:33:14] #5385/06862 | true=Stand-sit(4) | pred=Talk-stand(3) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-13 09:33:46] #5386/06862 | true=Stand-sit(4) | pred=Sit-up(10) | ✗ | ent=0.630 | conf=0.808 | gap=0.657
[2026-05-13 09:33:55] #5387/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.390 | conf=0.920 | gap=0.900
[2026-05-13 09:34:32] #5388/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.984 | conf=0.765 | gap=0.684
[2026-05-13 09:35:01] #5389/06862 | true=Stand-sit(4) | pred=Talk-stand(3) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-13 09:35:46] #5390/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.621 | conf=0.850 | gap=0.800
[2026-05-13 09:36:13] #5391/06862 | true=Stand-sit(4) | pred=Lay-stand(6) | ✗ | ent=0.761 | conf=0.778 | gap=0.667
[2026-05-13 09:36:24] #5392/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-13 09:37:00] #5393/06862 | true=Stand-sit(4) | pred=Talk-stand(3) | ✗ | ent=1.719 | conf=0.474 | gap=0.337
[2026-05-13 09:37:30] #5394/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=1.051 | conf=0.650 | gap=0.450
[2026-05-13 09:37:40] #5395/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-13 09:38:07] #5396/06862 | true=Stand-sit(4) | pred=Stair-up(15) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-13 09:38:42] #5397/06862 | true=Stand-sit(4) | pred=Talk-stand(3) | ✗ | ent=0.621 | conf=0.850 | gap=0.800
[2026-05-13 09:39:15] #5398/06862 | true=Stand-sit(4) | pred=Talk-stand(3) | ✗ | ent=0.462 | conf=0.900 | gap=0.870
[2026-05-13 09:39:42] #5399/06862 | true=Stand-sit(4) | pred=Pick(7) | ✗ | ent=0.265 | conf=0.950 | gap=0.930
[2026-05-13 09:39:51] #5400/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-13 09:39:51]   [5400/6862] acc=2692/5400=49.9% filtered=1304/5400
[2026-05-13 09:40:05] #5401/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.334 | conf=0.920 | gap=0.880
[2026-05-13 09:40:17] #5402/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-13 09:40:30] #5403/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=1.240 | conf=0.700 | gap=0.650
[2026-05-13 09:40:42] #5404/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-13 09:41:21] #5405/06862 | true=Stand-sit(4) | pred=Pick(7) | ✗ | ent=1.234 | conf=0.500 | gap=0.312
[2026-05-13 09:41:55] #5406/06862 | true=Stand-sit(4) | pred=Talk-stand(3) | ✗ | ent=0.731 | conf=0.750 | gap=0.600
[2026-05-13 09:42:19] #5407/06862 | true=Stand-sit(4) | pred=Lay-stand(6) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-13 09:42:31] #5408/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-13 09:42:56] #5409/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-13 09:43:26] #5410/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.447 | conf=0.900 | gap=0.850
[2026-05-13 09:43:57] #5411/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.647 | conf=0.800 | gap=0.650
[2026-05-13 09:44:22] #5412/06862 | true=Stand-sit(4) | pred=Lay-stand(6) | ✗ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-13 09:44:49] #5413/06862 | true=Stand-sit(4) | pred=Talk-stand(3) | ✗ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-13 09:45:19] #5414/06862 | true=Stand-sit(4) | pred=Talk-stand(3) | ✗ | ent=2.012 | conf=0.350 | gap=0.150
[2026-05-13 09:45:45] #5415/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-13 09:45:59] #5416/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.894 | conf=0.800 | gap=0.750
[2026-05-13 09:46:24] #5417/06862 | true=Stand-sit(4) | pred=Lay-stand(6) | ✗ | ent=0.296 | conf=0.930 | gap=0.880
[2026-05-13 09:46:41] #5418/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.390 | conf=0.920 | gap=0.900
[2026-05-13 09:47:09] #5419/06862 | true=Stand-sit(4) | pred=Sit-up(10) | ✗ | ent=0.708 | conf=0.800 | gap=0.700
[2026-05-13 09:47:34] #5420/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-13 09:47:34]   [5420/6862] acc=2704/5420=49.9% filtered=1322/5420
[2026-05-13 09:48:04] #5421/06862 | true=Stand-sit(4) | pred=Talk-stand(3) | ✗ | ent=0.826 | conf=0.750 | gap=0.650
[2026-05-13 09:48:36] #5422/06862 | true=Stand-sit(4) | pred=Talk-stand(3) | ✗ | ent=0.778 | conf=0.800 | gap=0.750
[2026-05-13 09:48:49] #5423/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-13 09:49:37] #5424/06862 | true=Stand-sit(4) | pred=Push-up(9) | ✗ | ent=1.479 | conf=0.550 | gap=0.450
[2026-05-13 09:50:07] #5425/06862 | true=Stand-sit(4) | pred=Sit-up(10) | ✗ | ent=0.927 | conf=0.737 | gap=0.632
[2026-05-13 09:50:21] #5426/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.657 | conf=0.816 | gap=0.714
[2026-05-13 09:50:56] #5427/06862 | true=Stand-sit(4) | pred=Talk-stand(3) | ✗ | ent=1.536 | conf=0.600 | gap=0.500
[2026-05-13 09:51:09] #5428/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-13 09:51:24] #5429/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.708 | conf=0.800 | gap=0.700
[2026-05-13 09:51:53] #5430/06862 | true=Stand-sit(4) | pred=Lay-stand(6) | ✗ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-13 09:52:22] #5431/06862 | true=Stand-sit(4) | pred=Lay-stand(6) | ✗ | ent=0.296 | conf=0.930 | gap=0.880
[2026-05-13 09:52:35] #5432/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-13 09:52:49] #5433/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.332 | conf=0.920 | gap=0.870
[2026-05-13 09:53:35] #5434/06862 | true=Stand-sit(4) | pred=Push-up(9) | ✗ | ent=1.259 | conf=0.650 | gap=0.550
[2026-05-13 09:54:05] #5435/06862 | true=Stand-sit(4) | pred=Talk-stand(3) | ✗ | ent=1.872 | conf=0.500 | gap=0.350
[2026-05-13 09:54:17] #5436/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.627 | conf=0.850 | gap=0.800
[2026-05-13 09:54:29] #5437/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-13 09:54:45] #5438/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.698 | conf=0.820 | gap=0.740
[2026-05-13 09:55:39] #5439/06862 | true=Stand-sit(4) | pred=Talk-stand(3) | ✗ | ent=0.895 | conf=0.750 | gap=0.650
[2026-05-13 09:55:51] #5440/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-13 09:55:51]   [5440/6862] acc=2714/5440=49.9% filtered=1340/5440
[2026-05-13 09:56:23] #5441/06862 | true=Stand-sit(4) | pred=Pick(7) | ✗ | ent=0.967 | conf=0.600 | gap=0.300
[2026-05-13 09:57:02] #5442/06862 | true=Stand-sit(4) | pred=Talk-stand(3) | ✗ | ent=0.895 | conf=0.750 | gap=0.650
[2026-05-13 09:57:15] #5443/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.307 | conf=0.940 | gap=0.920
[2026-05-13 09:57:52] #5444/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-13 09:58:34] #5445/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.914 | conf=0.700 | gap=0.550
[2026-05-13 09:59:05] #5446/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.895 | conf=0.750 | gap=0.650
[2026-05-13 09:59:56] #5447/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-13 10:00:08] #5448/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-13 10:00:25] #5449/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.708 | conf=0.800 | gap=0.700
[2026-05-13 10:00:57] #5450/06862 | true=Stand-sit(4) | pred=Sit-up(10) | ✗ | ent=1.010 | conf=0.700 | gap=0.600
[2026-05-13 10:01:26] #5451/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-13 10:02:00] #5452/06862 | true=Stand-sit(4) | pred=Talk-stand(3) | ✗ | ent=1.760 | conf=0.550 | gap=0.450
[2026-05-13 10:02:34] #5453/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.914 | conf=0.700 | gap=0.550
[2026-05-13 10:03:09] #5454/06862 | true=Stand-sit(4) | pred=Talk-stand(3) | ✗ | ent=1.316 | conf=0.728 | gap=0.709
[2026-05-13 10:03:46] #5455/06862 | true=Stand-sit(4) | pred=Push-up(9) | ✗ | ent=1.210 | conf=0.700 | gap=0.620
[2026-05-13 10:04:24] #5456/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.431 | conf=0.920 | gap=0.900
[2026-05-13 10:05:05] #5457/06862 | true=Stand-sit(4) | pred=Pick(7) | ✗ | ent=0.746 | conf=0.700 | gap=0.450
[2026-05-13 10:05:38] #5458/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.591 | conf=0.880 | gap=0.850
[2026-05-13 10:05:54] #5459/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.712 | conf=0.789 | gap=0.663
[2026-05-13 10:06:50] #5460/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.524 | conf=0.880 | gap=0.830
[2026-05-13 10:06:50]   [5460/6862] acc=2727/5460=49.9% filtered=1359/5460
[2026-05-13 10:07:24] #5461/06862 | true=Stand-sit(4) | pred=Sit-up(10) | ✗ | ent=0.778 | conf=0.800 | gap=0.750
[2026-05-13 10:08:19] #5462/06862 | true=Stand-sit(4) | pred=Talk-stand(3) | ✗ | ent=0.464 | conf=0.900 | gap=0.875
[2026-05-13 10:08:52] #5463/06862 | true=Stand-sit(4) | pred=Talk-stand(3) | ✗ | ent=2.131 | conf=0.400 | gap=0.300
[2026-05-13 10:09:08] #5464/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.876 | conf=0.750 | gap=0.650
[2026-05-13 10:09:22] #5465/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.362 | conf=0.920 | gap=0.880
[2026-05-13 10:09:31] #5466/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-13 10:09:41] #5467/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.265 | conf=0.950 | gap=0.930
[2026-05-13 10:09:57] #5468/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.621 | conf=0.850 | gap=0.800
[2026-05-13 10:10:28] #5469/06862 | true=Stand-sit(4) | pred=Talk-stand(3) | ✗ | ent=1.362 | conf=0.650 | gap=0.600
[2026-05-13 10:10:41] #5470/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.524 | conf=0.880 | gap=0.830
[2026-05-13 10:11:18] #5471/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.688 | conf=0.850 | gap=0.800
[2026-05-13 10:11:33] #5472/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.370 | conf=0.918 | gap=0.867
[2026-05-13 10:12:01] #5473/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.802 | conf=0.700 | gap=0.500
[2026-05-13 10:12:29] #5474/06862 | true=Stand-sit(4) | pred=Talk-stand(3) | ✗ | ent=0.251 | conf=0.950 | gap=0.930
[2026-05-13 10:13:18] #5475/06862 | true=Stand-sit(4) | pred=Push-up(9) | ✗ | ent=1.094 | conf=0.650 | gap=0.500
[2026-05-13 10:13:57] #5476/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.279 | conf=0.950 | gap=0.940
[2026-05-13 10:14:29] #5477/06862 | true=Stand-sit(4) | pred=Sit-up(10) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-13 10:14:58] #5478/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.688 | conf=0.800 | gap=0.680
[2026-05-13 10:15:37] #5479/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-13 10:15:49] #5480/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.332 | conf=0.920 | gap=0.870
[2026-05-13 10:15:49]   [5480/6862] acc=2740/5480=50.0% filtered=1378/5480
[2026-05-13 10:16:16] #5481/06862 | true=Stand-sit(4) | pred=Talk-stand(3) | ✗ | ent=1.443 | conf=0.550 | gap=0.400
[2026-05-13 10:16:53] #5482/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-13 10:17:08] #5483/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.624 | conf=0.820 | gap=0.700
[2026-05-13 10:17:18] #5484/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-13 10:17:51] #5485/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.447 | conf=0.900 | gap=0.850
[2026-05-13 10:18:43] #5486/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.894 | conf=0.647 | gap=0.471
[2026-05-13 10:19:22] #5487/06862 | true=Stand-sit(4) | pred=Push-up(9) | ✗ | ent=0.568 | conf=0.850 | gap=0.770
[2026-05-13 10:19:49] #5488/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.708 | conf=0.800 | gap=0.700
[2026-05-13 10:20:26] #5489/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.871 | conf=0.700 | gap=0.500
[2026-05-13 10:20:55] #5490/06862 | true=Stand-sit(4) | pred=Talk-stand(3) | ✗ | ent=0.778 | conf=0.800 | gap=0.750
[2026-05-13 10:22:39] #5491/06862 | true=Stand-sit(4) | pred=Sit-up(10) | ✗ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-13 10:23:32] #5492/06862 | true=Stand-sit(4) | pred=Talk-stand(3) | ✗ | ent=1.967 | conf=0.450 | gap=0.300
[2026-05-13 10:24:01] #5493/06862 | true=Stand-sit(4) | pred=Lay-stand(6) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-13 10:24:30] #5494/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.871 | conf=0.700 | gap=0.500
[2026-05-13 10:24:43] #5495/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-13 10:25:19] #5496/06862 | true=Stand-sit(4) | pred=Push-up(9) | ✗ | ent=1.644 | conf=0.500 | gap=0.350
