[2026-05-11 11:02:26] Class 1 (Sit) 软标签生成开始
[2026-05-11 11:02:26]   QUICK=False LIMIT=50
[2026-05-11 11:02:26]   温度=0.8 (from api_config)
[2026-05-11 11:02:26]   本类: 6011窗口 (仅加载本类, 内存友好)
[2026-05-11 11:02:26]   实际生成: 6011 窗口
[2026-05-11 11:02:44] #0001/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.708 | conf=0.800 | gap=0.700
[2026-05-12 18:55:33] #4513/06011 | true=Sit(1) | pred=Stand(0) | ✗ | ent=0.246 | conf=0.950 | gap=0.920
[2026-05-12 18:56:00] #4514/06011 | true=Sit(1) | pred=Stand(0) | ✗ | ent=0.648 | conf=0.820 | gap=0.720
[2026-05-12 18:56:24] #4515/06011 | true=Sit(1) | pred=Stand(0) | ✗ | ent=0.246 | conf=0.950 | gap=0.920
[2026-05-12 18:56:46] #4516/06011 | true=Sit(1) | pred=Stand(0) | ✗ | ent=0.429 | conf=0.900 | gap=0.830
[2026-05-12 18:57:10] #4517/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.169 | conf=0.960 | gap=0.919
[2026-05-12 18:57:21] #4518/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 18:57:39] #4519/06011 | true=Sit(1) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 18:58:02] #4520/06011 | true=Sit(1) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 18:58:02]   [4520/6011] acc=2908/4520=64.3% filtered=3401/4520
[2026-05-12 18:58:14] #4521/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.224 | conf=0.950 | gap=0.910
[2026-05-12 18:58:37] #4522/06011 | true=Sit(1) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 18:59:03] #4523/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 18:59:15] #4524/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.293 | conf=0.940 | gap=0.920
[2026-05-12 18:59:43] #4525/06011 | true=Sit(1) | pred=Stand(0) | ✗ | ent=0.251 | conf=0.950 | gap=0.930
[2026-05-12 19:00:03] #4526/06011 | true=Sit(1) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 19:00:14] #4527/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.288 | conf=0.940 | gap=0.910
[2026-05-12 19:00:25] #4528/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 19:00:53] #4529/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.926 | conf=0.650 | gap=0.400
[2026-05-12 19:01:21] #4530/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.376 | conf=0.920 | gap=0.880
[2026-05-12 19:01:49] #4531/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.325 | conf=0.900 | gap=0.800
[2026-05-12 19:02:00] #4532/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 19:02:28] #4533/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.168 | conf=0.970 | gap=0.960
[2026-05-12 19:02:51] #4534/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.800 | conf=0.750 | gap=0.600
[2026-05-12 19:03:10] #4535/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-12 19:04:13] #4536/06011 | true=Sit(1) | pred=Lay(5) | ✗ | ent=0.329 | conf=0.930 | gap=0.900
[2026-05-12 19:04:45] #4537/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.800 | conf=0.750 | gap=0.600
[2026-05-12 19:05:23] #4538/06011 | true=Sit(1) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 19:05:45] #4539/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.293 | conf=0.940 | gap=0.920
[2026-05-12 19:06:39] #4540/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.168 | conf=0.970 | gap=0.960
[2026-05-12 19:06:39]   [4540/6011] acc=2923/4540=64.4% filtered=3421/4540
[2026-05-12 19:06:52] #4541/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-12 19:07:15] #4542/06011 | true=Sit(1) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 19:07:43] #4543/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=1.025 | conf=0.650 | gap=0.500
[2026-05-12 19:07:56] #4544/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-12 19:08:14] #4545/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.251 | conf=0.950 | gap=0.930
[2026-05-12 19:08:43] #4546/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.423 | conf=0.850 | gap=0.700
[2026-05-12 19:09:16] #4547/06011 | true=Sit(1) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 19:09:28] #4548/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-12 19:09:52] #4549/06011 | true=Sit(1) | pred=Stand(0) | ✗ | ent=0.466 | conf=0.880 | gap=0.800
[2026-05-12 19:10:29] #4550/06011 | true=Sit(1) | pred=Stand(0) | ✗ | ent=0.914 | conf=0.700 | gap=0.550
[2026-05-12 19:11:27] #4551/06011 | true=Sit(1) | pred=Lay(5) | ✗ | ent=0.135 | conf=0.970 | gap=0.940
[2026-05-12 19:11:58] #4552/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.447 | conf=0.900 | gap=0.850
[2026-05-12 19:12:43] #4553/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.781 | conf=0.750 | gap=0.600
[2026-05-12 19:13:12] #4554/06011 | true=Sit(1) | pred=Lay(5) | ✗ | ent=0.302 | conf=0.938 | gap=0.917
[2026-05-12 19:13:23] #4555/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 19:13:33] #4556/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-12 19:14:09] #4557/06011 | true=Sit(1) | pred=Stand(0) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 19:14:26] #4558/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-12 19:15:13] #4559/06011 | true=Sit(1) | pred=Stand(0) | ✗ | ent=0.543 | conf=0.850 | gap=0.750
[2026-05-12 19:15:44] #4560/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.647 | conf=0.800 | gap=0.650
[2026-05-12 19:15:44]   [4560/6011] acc=2935/4560=64.4% filtered=3441/4560
[2026-05-12 19:16:44] #4561/06011 | true=Sit(1) | pred=Lay(5) | ✗ | ent=0.135 | conf=0.970 | gap=0.940
[2026-05-12 19:17:02] #4562/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 19:17:16] #4563/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 19:17:32] #4564/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.210 | conf=0.960 | gap=0.940
[2026-05-12 19:17:46] #4565/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.552 | conf=0.850 | gap=0.750
[2026-05-12 19:18:04] #4566/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-12 19:18:26] #4567/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-12 19:18:38] #4568/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.210 | conf=0.960 | gap=0.940
[2026-05-12 19:18:56] #4569/06011 | true=Sit(1) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 19:19:08] #4570/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.574 | conf=0.850 | gap=0.770
[2026-05-12 19:19:20] #4571/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.552 | conf=0.850 | gap=0.750
[2026-05-12 19:19:31] #4572/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 19:20:11] #4573/06011 | true=Sit(1) | pred=Stand(0) | ✗ | ent=0.168 | conf=0.970 | gap=0.960
[2026-05-12 19:20:45] #4574/06011 | true=Sit(1) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 19:20:54] #4575/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-12 19:21:04] #4576/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-12 19:21:16] #4577/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 19:21:35] #4578/06011 | true=Sit(1) | pred=Stand(0) | ✗ | ent=0.211 | conf=0.960 | gap=0.939
[2026-05-12 19:22:16] #4579/06011 | true=Sit(1) | pred=Lay(5) | ✗ | ent=0.293 | conf=0.940 | gap=0.920
[2026-05-12 19:22:44] #4580/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.206 | conf=0.947 | gap=0.895
[2026-05-12 19:22:44]   [4580/6011] acc=2949/4580=64.4% filtered=3461/4580
[2026-05-12 19:23:21] #4581/06011 | true=Sit(1) | pred=Lay(5) | ✗ | ent=0.095 | conf=0.985 | gap=0.980
[2026-05-12 19:24:03] #4582/06011 | true=Sit(1) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 19:24:28] #4583/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 19:24:53] #4584/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.515 | conf=0.859 | gap=0.758
[2026-05-12 19:25:28] #4585/06011 | true=Sit(1) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 19:25:50] #4586/06011 | true=Sit(1) | pred=Stand(0) | ✗ | ent=0.251 | conf=0.950 | gap=0.930
[2026-05-12 19:26:04] #4587/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-12 19:26:19] #4588/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-12 19:26:42] #4589/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.251 | conf=0.950 | gap=0.930
[2026-05-12 19:27:05] #4590/06011 | true=Sit(1) | pred=Stand(0) | ✗ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-12 19:27:15] #4591/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.293 | conf=0.940 | gap=0.920
[2026-05-12 19:27:27] #4592/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 19:27:53] #4593/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.613 | conf=0.800 | gap=0.650
[2026-05-12 19:28:05] #4594/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-12 19:28:25] #4595/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-12 19:28:59] #4596/06011 | true=Sit(1) | pred=Stand(0) | ✗ | ent=1.166 | conf=0.550 | gap=0.350
[2026-05-12 19:29:31] #4597/06011 | true=Sit(1) | pred=Lay(5) | ✗ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 19:29:49] #4598/06011 | true=Sit(1) | pred=Stand(0) | ✗ | ent=0.648 | conf=0.820 | gap=0.720
[2026-05-12 19:29:59] #4599/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 19:30:12] #4600/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-12 19:30:12]   [4600/6011] acc=2961/4600=64.4% filtered=3481/4600
[2026-05-12 19:30:27] #4601/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-12 19:30:47] #4602/06011 | true=Sit(1) | pred=Lay(5) | ✗ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 19:31:12] #4603/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.708 | conf=0.800 | gap=0.700
[2026-05-12 19:31:22] #4604/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 19:31:41] #4605/06011 | true=Sit(1) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 19:32:06] #4606/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.999 | conf=0.650 | gap=0.500
[2026-05-12 19:32:30] #4607/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.708 | conf=0.800 | gap=0.700
[2026-05-12 19:32:42] #4608/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-12 19:33:21] #4609/06011 | true=Sit(1) | pred=Stand(0) | ✗ | ent=0.246 | conf=0.950 | gap=0.920
[2026-05-12 19:33:48] #4610/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.689 | conf=0.800 | gap=0.700
[2026-05-12 19:34:38] #4611/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.447 | conf=0.900 | gap=0.850
[2026-05-12 19:34:55] #4612/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-12 19:35:26] #4613/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.515 | conf=0.859 | gap=0.758
[2026-05-12 19:35:54] #4614/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.579 | conf=0.850 | gap=0.780
[2026-05-12 19:36:06] #4615/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.112 | conf=0.980 | gap=0.970
[2026-05-12 19:36:38] #4616/06011 | true=Sit(1) | pred=Stand(0) | ✗ | ent=0.708 | conf=0.800 | gap=0.700
[2026-05-12 19:36:49] #4617/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.223 | conf=0.960 | gap=0.950
[2026-05-12 19:37:03] #4618/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.490 | conf=0.863 | gap=0.779
[2026-05-12 19:37:31] #4619/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.423 | conf=0.850 | gap=0.700
[2026-05-12 19:37:55] #4620/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.914 | conf=0.700 | gap=0.550
[2026-05-12 19:37:55]   [4620/6011] acc=2977/4620=64.4% filtered=3501/4620
[2026-05-12 19:38:10] #4621/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.982 | conf=0.650 | gap=0.450
[2026-05-12 19:38:23] #4622/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-12 19:38:38] #4623/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 19:38:57] #4624/06011 | true=Sit(1) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 19:39:09] #4625/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-12 19:39:21] #4626/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-12 19:39:47] #4627/06011 | true=Sit(1) | pred=Stand(0) | ✗ | ent=0.673 | conf=0.600 | gap=0.200
[2026-05-12 19:40:12] #4628/06011 | true=Sit(1) | pred=Stand(0) | ✗ | ent=0.246 | conf=0.950 | gap=0.920
[2026-05-12 19:40:23] #4629/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 19:40:46] #4630/06011 | true=Sit(1) | pred=Stand(0) | ✗ | ent=0.251 | conf=0.950 | gap=0.930
[2026-05-12 19:40:58] #4631/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.238 | conf=0.948 | gap=0.918
[2026-05-12 19:41:14] #4632/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-12 19:41:32] #4633/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-12 19:42:32] #4634/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.613 | conf=0.800 | gap=0.650
[2026-05-12 19:43:19] #4635/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.307 | conf=0.940 | gap=0.920
[2026-05-12 19:43:43] #4636/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-12 19:44:06] #4637/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.879 | conf=0.550 | gap=0.150
[2026-05-12 19:44:40] #4638/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.731 | conf=0.750 | gap=0.600
[2026-05-12 19:45:07] #4639/06011 | true=Sit(1) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 19:45:17] #4640/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-12 19:45:17]   [4640/6011] acc=2992/4640=64.5% filtered=3521/4640
[2026-05-12 19:45:29] #4641/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 19:45:49] #4642/06011 | true=Sit(1) | pred=Stand(0) | ✗ | ent=0.351 | conf=0.920 | gap=0.870
[2026-05-12 19:46:04] #4643/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.647 | conf=0.800 | gap=0.650
[2026-05-12 19:46:25] #4644/06011 | true=Sit(1) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 19:46:34] #4645/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 19:46:58] #4646/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.423 | conf=0.850 | gap=0.700
[2026-05-12 19:47:20] #4647/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.251 | conf=0.950 | gap=0.930
[2026-05-12 19:47:33] #4648/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.251 | conf=0.950 | gap=0.930
[2026-05-12 19:48:02] #4649/06011 | true=Sit(1) | pred=Stand(0) | ✗ | ent=0.800 | conf=0.750 | gap=0.600
[2026-05-12 19:48:28] #4650/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.647 | conf=0.800 | gap=0.650
[2026-05-12 19:48:36] #4651/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 19:48:46] #4652/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 19:48:56] #4653/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 19:49:15] #4654/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.708 | conf=0.800 | gap=0.700
[2026-05-12 19:49:42] #4655/06011 | true=Sit(1) | pred=Stand(0) | ✗ | ent=0.517 | conf=0.850 | gap=0.730
[2026-05-12 19:50:04] #4656/06011 | true=Sit(1) | pred=Lay(5) | ✗ | ent=0.135 | conf=0.970 | gap=0.940
[2026-05-12 19:50:24] #4657/06011 | true=Sit(1) | pred=Stand(0) | ✗ | ent=0.800 | conf=0.750 | gap=0.600
[2026-05-12 19:50:46] #4658/06011 | true=Sit(1) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 19:50:59] #4659/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-12 19:51:09] #4660/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-12 19:51:09]   [4660/6011] acc=3005/4660=64.5% filtered=3541/4660
[2026-05-12 19:51:20] #4661/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-12 19:51:46] #4662/06011 | true=Sit(1) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 19:51:58] #4663/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-12 19:52:13] #4664/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 19:52:33] #4665/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-12 19:53:22] #4666/06011 | true=Sit(1) | pred=Stand(0) | ✗ | ent=0.977 | conf=0.550 | gap=0.200
[2026-05-12 19:54:30] #4667/06011 | true=Sit(1) | pred=Stand(0) | ✗ | ent=0.552 | conf=0.850 | gap=0.750
[2026-05-12 19:55:11] #4668/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.800 | conf=0.750 | gap=0.600
[2026-05-12 19:55:41] #4669/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.552 | conf=0.850 | gap=0.750
[2026-05-12 19:55:51] #4670/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 19:56:16] #4671/06011 | true=Sit(1) | pred=Stand(0) | ✗ | ent=0.967 | conf=0.600 | gap=0.300
[2026-05-12 19:56:45] #4672/06011 | true=Sit(1) | pred=Stand(0) | ✗ | ent=0.517 | conf=0.850 | gap=0.730
[2026-05-12 19:57:06] #4673/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.613 | conf=0.800 | gap=0.650
[2026-05-12 19:57:18] #4674/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-12 19:57:43] #4675/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 19:58:07] #4676/06011 | true=Sit(1) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 19:58:40] #4677/06011 | true=Sit(1) | pred=Stand(0) | ✗ | ent=0.224 | conf=0.950 | gap=0.910
[2026-05-12 19:59:01] #4678/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-12 19:59:24] #4679/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-12 19:59:46] #4680/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.246 | conf=0.950 | gap=0.920
[2026-05-12 19:59:46]   [4680/6011] acc=3018/4680=64.5% filtered=3561/4680
[2026-05-12 20:00:00] #4681/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-12 20:00:31] #4682/06011 | true=Sit(1) | pred=Stand(0) | ✗ | ent=0.405 | conf=0.900 | gap=0.830
[2026-05-12 20:01:08] #4683/06011 | true=Sit(1) | pred=Stand(0) | ✗ | ent=0.926 | conf=0.650 | gap=0.400
[2026-05-12 20:01:35] #4684/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.356 | conf=0.918 | gap=0.867
[2026-05-12 20:01:45] #4685/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 20:01:58] #4686/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.332 | conf=0.929 | gap=0.899
[2026-05-12 20:02:11] #4687/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.257 | conf=0.948 | gap=0.928
[2026-05-12 20:02:32] #4688/06011 | true=Sit(1) | pred=Lay(5) | ✗ | ent=0.203 | conf=0.962 | gap=0.949
[2026-05-12 20:02:44] #4689/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.914 | conf=0.700 | gap=0.550
[2026-05-12 20:03:12] #4690/06011 | true=Sit(1) | pred=Lay(5) | ✗ | ent=0.098 | conf=0.980 | gap=0.960
[2026-05-12 20:03:24] #4691/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.664 | conf=0.820 | gap=0.740
[2026-05-12 20:03:42] #4692/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.611 | conf=0.700 | gap=0.400
[2026-05-12 20:03:54] #4693/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.251 | conf=0.950 | gap=0.930
[2026-05-12 20:04:05] #4694/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-12 20:04:30] #4695/06011 | true=Sit(1) | pred=Stand(0) | ✗ | ent=0.232 | conf=0.950 | gap=0.920
[2026-05-12 20:04:50] #4696/06011 | true=Sit(1) | pred=Stand(0) | ✗ | ent=0.168 | conf=0.970 | gap=0.960
[2026-05-12 20:05:18] #4697/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.210 | conf=0.960 | gap=0.940
[2026-05-12 20:05:30] #4698/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-12 20:05:41] #4699/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-12 20:06:03] #4700/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.210 | conf=0.960 | gap=0.940
[2026-05-12 20:06:03]   [4700/6011] acc=3032/4700=64.5% filtered=3581/4700
[2026-05-12 20:06:24] #4701/06011 | true=Sit(1) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 20:07:03] #4702/06011 | true=Sit(1) | pred=Lay(5) | ✗ | ent=0.854 | conf=0.737 | gap=0.632
[2026-05-12 20:07:16] #4703/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.365 | conf=0.920 | gap=0.890
[2026-05-12 20:07:48] #4704/06011 | true=Sit(1) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 20:08:13] #4705/06011 | true=Sit(1) | pred=Stand(0) | ✗ | ent=0.914 | conf=0.700 | gap=0.550
