[2026-05-12 22:30:43] #0001/13069 | true=walk | pred=walk | ✓ | ent=1.499 conf=0.450 gap=0.200
[2026-05-14 03:33:43] #9870/13069 | true=walk | pred=walk | ✓ | ent=0.518 conf=0.850 gap=0.750
[2026-05-14 03:33:46] #9871/13069 | true=walk | pred=walk | ✓ | ent=0.265 conf=0.950 gap=0.930
[2026-05-14 03:33:52] #9872/13069 | true=walk | pred=walk | ✓ | ent=0.676 conf=0.850 gap=0.810
[2026-05-14 03:34:00] #9873/13069 | true=walk | pred=walk | ✓ | ent=0.423 conf=0.850 gap=0.700
[2026-05-14 03:34:03] #9874/13069 | true=walk | pred=walk | ✓ | ent=0.596 conf=0.820 gap=0.730
[2026-05-14 03:34:31] #9877/13069 | true=walk | pred=walk | ✓ | ent=1.100 conf=0.720 gap=0.640
[2026-05-14 03:34:39] #9878/13069 | true=walk | pred=walk | ✓ | ent=0.830 conf=0.800 gap=0.750
[2026-05-14 03:34:46] #9879/13069 | true=walk | pred=walk | ✓ | ent=0.690 conf=0.850 gap=0.810
[2026-05-14 03:36:04] #9885/13069 | true=walk | pred=walk | ✓ | ent=0.529 conf=0.880 gap=0.810
[2026-05-14 03:36:21] #9886/13069 | true=walk | pred=walk | ✓ | ent=0.760 conf=0.800 gap=0.680
[2026-05-14 03:37:00] #9889/13069 | true=walk | pred=walk | ✓ | ent=0.669 conf=0.850 gap=0.800
[2026-05-14 03:37:11] #9890/13069 | true=walk | pred=walk | ✓ | ent=0.742 conf=0.800 gap=0.700
[2026-05-14 03:37:13] #9891/13069 | true=walk | pred=walk | ✓ | ent=0.588 conf=0.850 gap=0.800
[2026-05-14 03:37:26] #9893/13069 | true=walk | pred=walk | ✓ | ent=1.017 conf=0.750 gap=0.700
[2026-05-14 03:37:29] #9894/13069 | true=walk | pred=walk | ✓ | ent=1.007 conf=0.650 gap=0.400
[2026-05-14 03:37:41] #9895/13069 | true=walk | pred=walk | ✓ | ent=0.825 conf=0.720 gap=0.500
[2026-05-14 03:37:47] #9896/13069 | true=walk | pred=walk | ✓ | ent=0.298 conf=0.940 gap=0.900
[2026-05-14 03:37:53] #9897/13069 | true=walk | pred=walk | ✓ | ent=0.665 conf=0.850 gap=0.800
[2026-05-14 03:37:56] #9898/13069 | true=walk | pred=walk | ✓ | ent=0.768 conf=0.750 gap=0.550
[2026-05-14 03:38:11] #9900/13069 | true=walk | pred=walk | ✓ | ent=0.599 conf=0.850 gap=0.750
[2026-05-14 03:38:15] #9901/13069 | true=walk | pred=walk | ✓ | ent=0.199 conf=0.950 gap=0.900
[2026-05-14 03:38:27] #9902/13069 | true=walk | pred=walk | ✓ | ent=0.654 conf=0.850 gap=0.800
[2026-05-14 03:38:48] #9904/13069 | true=walk | pred=walk | ✓ | ent=0.599 conf=0.850 gap=0.750
[2026-05-14 03:38:51] #9905/13069 | true=walk | pred=walk | ✓ | ent=0.676 conf=0.850 gap=0.800
[2026-05-14 03:39:06] #9906/13069 | true=walk | pred=walk | ✓ | ent=0.676 conf=0.850 gap=0.810
[2026-05-14 03:39:12] #9907/13069 | true=walk | pred=walk | ✓ | ent=0.568 conf=0.850 gap=0.770
[2026-05-14 03:39:19] #9908/13069 | true=walk | pred=walk | ✓ | ent=0.531 conf=0.850 gap=0.730
[2026-05-14 03:39:50] #9910/13069 | true=walk | pred=walk | ✓ | ent=1.216 conf=0.650 gap=0.500
[2026-05-14 03:39:53] #9911/13069 | true=walk | pred=walk | ✓ | ent=1.065 conf=0.700 gap=0.550
[2026-05-14 03:40:00] #9913/13069 | true=walk | pred=walk | ✓ | ent=0.518 conf=0.850 gap=0.750
[2026-05-14 03:40:30] #9915/13069 | true=walk | pred=walk | ✓ | ent=0.898 conf=0.550 gap=0.150
[2026-05-14 03:40:44] #9916/13069 | true=walk | pred=walk | ✓ | ent=0.998 conf=0.750 gap=0.670
[2026-05-14 03:41:03] #9919/13069 | true=walk | pred=walk | ✓ | ent=0.754 conf=0.750 gap=0.550
[2026-05-14 03:41:18] #9921/13069 | true=walk | pred=walk | ✓ | ent=0.500 conf=0.900 gap=0.880
[2026-05-14 03:41:26] #9922/13069 | true=walk | pred=walk | ✓ | ent=0.683 conf=0.850 gap=0.800
[2026-05-14 03:41:33] #9923/13069 | true=walk | pred=walk | ✓ | ent=0.764 conf=0.750 gap=0.550
[2026-05-14 03:41:42] #9924/13069 | true=walk | pred=walk | ✓ | ent=1.062 conf=0.550 gap=0.300
[2026-05-14 03:41:45] #9925/13069 | true=walk | pred=walk | ✓ | ent=1.107 conf=0.700 gap=0.600
[2026-05-14 03:41:47] #9926/13069 | true=walk | pred=walk | ✓ | ent=0.834 conf=0.750 gap=0.600
[2026-05-14 03:41:57] #9927/13069 | true=walk | pred=walk | ✓ | ent=1.182 conf=0.700 gap=0.650
[2026-05-14 03:42:13] #9929/13069 | true=walk | pred=walk | ✓ | ent=0.588 conf=0.850 gap=0.800
[2026-05-14 03:42:54] #9932/13069 | true=walk | pred=walk | ✓ | ent=0.775 conf=0.750 gap=0.550
[2026-05-14 03:43:14] #9934/13069 | true=walk | pred=walk | ✓ | ent=0.280 conf=0.948 gap=0.918
[2026-05-14 03:43:58] #9939/13069 | true=walk | pred=walk | ✓ | ent=0.464 conf=0.911 gap=0.881
[2026-05-14 03:44:14] #9940/13069 | true=walk | pred=walk | ✓ | ent=1.541 conf=0.450 gap=0.200
[2026-05-14 03:44:19] #9941/13069 | true=walk | pred=walk | ✓ | ent=0.768 conf=0.820 gap=0.760
[2026-05-14 03:44:22] #9942/13069 | true=walk | pred=walk | ✓ | ent=0.789 conf=0.746 gap=0.547
[2026-05-14 03:44:25] #9943/13069 | true=walk | pred=walk | ✓ | ent=0.410 conf=0.920 gap=0.900
[2026-05-14 03:44:31] #9944/13069 | true=walk | pred=walk | ✓ | ent=0.394 conf=0.900 gap=0.850
[2026-05-14 03:44:48] #9946/13069 | true=walk | pred=walk | ✓ | ent=0.635 conf=0.850 gap=0.770
[2026-05-14 03:44:55] #9947/13069 | true=walk | pred=walk | ✓ | ent=0.424 conf=0.920 gap=0.900
[2026-05-14 03:44:57] #9948/13069 | true=walk | pred=walk | ✓ | ent=0.112 conf=0.980 gap=0.970
[2026-05-14 03:45:11] #9950/13069 | true=walk | pred=walk | ✓ | ent=0.962 conf=0.750 gap=0.650
[2026-05-14 03:45:21] #9951/13069 | true=walk | pred=walk | ✓ | ent=0.622 conf=0.850 gap=0.800
[2026-05-14 03:45:26] #9952/13069 | true=walk | pred=walk | ✓ | ent=0.251 conf=0.950 gap=0.930
[2026-05-14 03:45:44] #9954/13069 | true=walk | pred=walk | ✓ | ent=1.290 conf=0.650 gap=0.570
[2026-05-14 03:45:54] #9955/13069 | true=walk | pred=walk | ✓ | ent=0.506 conf=0.859 gap=0.788
[2026-05-14 03:46:03] #9956/13069 | true=walk | pred=walk | ✓ | ent=1.067 conf=0.700 gap=0.550
[2026-05-14 03:46:11] #9957/13069 | true=walk | pred=walk | ✓ | ent=1.084 conf=0.720 gap=0.640
[2026-05-14 03:46:18] #9959/13069 | true=walk | pred=walk | ✓ | ent=0.199 conf=0.950 gap=0.900
[2026-05-14 03:46:31] #9960/13069 | true=walk | pred=walk | ✓ | ent=0.779 conf=0.820 gap=0.770
[2026-05-14 03:46:33] #9961/13069 | true=walk | pred=walk | ✓ | ent=0.272 conf=0.950 gap=0.930
[2026-05-14 03:46:36] #9962/13069 | true=walk | pred=walk | ✓ | ent=0.365 conf=0.920 gap=0.870
[2026-05-14 03:46:49] #9963/13069 | true=walk | pred=walk | ✓ | ent=0.595 conf=0.850 gap=0.750
[2026-05-14 03:46:58] #9964/13069 | true=walk | pred=walk | ✓ | ent=1.090 conf=0.700 gap=0.600
[2026-05-14 03:47:01] #9965/13069 | true=walk | pred=walk | ✓ | ent=0.282 conf=0.950 gap=0.930
[2026-05-14 03:47:07] #9966/13069 | true=walk | pred=walk | ✓ | ent=0.997 conf=0.550 gap=0.300
[2026-05-14 03:47:19] #9967/13069 | true=walk | pred=walk | ✓ | ent=0.985 conf=0.750 gap=0.670
[2026-05-14 03:47:21] #9968/13069 | true=walk | pred=walk | ✓ | ent=0.660 conf=0.850 gap=0.800
[2026-05-14 03:47:27] #9969/13069 | true=walk | pred=walk | ✓ | ent=0.199 conf=0.950 gap=0.900
[2026-05-14 03:47:35] #9970/13069 | true=walk | pred=walk | ✓ | ent=0.574 conf=0.850 gap=0.770
[2026-05-14 03:48:29] #9975/13069 | true=walk | pred=walk | ✓ | ent=1.347 conf=0.550 gap=0.400
[2026-05-14 03:49:08] #9979/13069 | true=walk | pred=walk | ✓ | ent=0.665 conf=0.850 gap=0.800
[2026-05-14 03:49:11] #9980/13069 | true=walk | pred=walk | ✓ | ent=0.251 conf=0.950 gap=0.930
[2026-05-14 03:49:25] #9982/13069 | true=walk | pred=walk | ✓ | ent=0.265 conf=0.950 gap=0.930
[2026-05-14 03:49:47] #9984/13069 | true=walk | pred=walk | ✓ | ent=1.183 conf=0.650 gap=0.480
[2026-05-14 03:49:49] #9985/13069 | true=walk | pred=walk | ✓ | ent=0.672 conf=0.850 gap=0.800
[2026-05-14 03:50:16] #9988/13069 | true=walk | pred=walk | ✓ | ent=1.161 conf=0.650 gap=0.500
[2026-05-14 03:50:19] #9989/13069 | true=walk | pred=walk | ✓ | ent=0.737 conf=0.820 gap=0.740
[2026-05-14 03:50:21] #9990/13069 | true=walk | pred=walk | ✓ | ent=0.282 conf=0.950 gap=0.930
[2026-05-14 03:50:39] #9992/13069 | true=walk | pred=walk | ✓ | ent=1.843 conf=0.250 gap=0.000
[2026-05-14 03:50:51] #9994/13069 | true=walk | pred=walk | ✓ | ent=1.278 conf=0.550 gap=0.400
[2026-05-14 03:50:58] #9995/13069 | true=walk | pred=walk | ✓ | ent=0.669 conf=0.850 gap=0.800
[2026-05-14 03:51:03] #9996/13069 | true=walk | pred=walk | ✓ | ent=0.895 conf=0.750 gap=0.650
[2026-05-14 03:51:21] #9998/13069 | true=walk | pred=walk | ✓ | ent=0.661 conf=0.850 gap=0.800
[2026-05-14 03:51:31] #10000/13069 | true=walk | pred=walk | ✓ | ent=1.132 conf=0.700 gap=0.600
[2026-05-14 03:51:34] #10001/13069 | true=walk | pred=walk | ✓ | ent=0.669 conf=0.850 gap=0.800
[2026-05-14 03:51:37] #10002/13069 | true=walk | pred=walk | ✓ | ent=0.316 conf=0.945 gap=0.935
[2026-05-14 03:51:40] #10003/13069 | true=walk | pred=walk | ✓ | ent=0.436 conf=0.842 gap=0.684
[2026-05-14 03:51:51] #10005/13069 | true=walk | pred=walk | ✓ | ent=0.277 conf=0.950 gap=0.930
[2026-05-14 03:51:54] #10006/13069 | true=walk | pred=walk | ✓ | ent=0.905 conf=0.550 gap=0.150
[2026-05-14 03:52:03] #10007/13069 | true=walk | pred=walk | ✓ | ent=1.393 conf=0.450 gap=0.100
[2026-05-14 03:52:06] #10008/13069 | true=walk | pred=walk | ✓ | ent=0.676 conf=0.850 gap=0.800
[2026-05-14 03:52:08] #10009/13069 | true=walk | pred=walk | ✓ | ent=0.279 conf=0.950 gap=0.940
[2026-05-14 03:52:13] #10010/13069 | true=walk | pred=walk | ✓ | ent=0.518 conf=0.850 gap=0.750
[2026-05-14 03:52:27] #10012/13069 | true=walk | pred=walk | ✓ | ent=0.690 conf=0.850 gap=0.810
[2026-05-14 03:52:45] #10015/13069 | true=walk | pred=walk | ✓ | ent=1.006 conf=0.750 gap=0.690
[2026-05-14 03:52:59] #10017/13069 | true=walk | pred=walk | ✓ | ent=0.639 conf=0.800 gap=0.700
[2026-05-14 03:53:01] #10018/13069 | true=walk | pred=walk | ✓ | ent=0.316 conf=0.945 gap=0.935
[2026-05-14 03:53:09] #10019/13069 | true=walk | pred=walk | ✓ | ent=0.642 conf=0.850 gap=0.770
[2026-05-14 03:53:29] #10021/13069 | true=walk | pred=walk | ✓ | ent=0.993 conf=0.750 gap=0.670
[2026-05-14 03:53:50] #10023/13069 | true=walk | pred=walk | ✓ | ent=0.279 conf=0.950 gap=0.940
[2026-05-14 03:54:03] #10025/13069 | true=walk | pred=walk | ✓ | ent=0.624 conf=0.850 gap=0.800
[2026-05-14 03:54:06] #10026/13069 | true=walk | pred=walk | ✓ | ent=1.481 conf=0.450 gap=0.250
[2026-05-14 03:54:17] #10027/13069 | true=walk | pred=walk | ✓ | ent=0.648 conf=0.842 gap=0.743
[2026-05-14 03:54:26] #10028/13069 | true=walk | pred=walk | ✓ | ent=0.760 conf=0.720 gap=0.520
[2026-05-14 03:54:28] #10029/13069 | true=walk | pred=walk | ✓ | ent=0.688 conf=0.850 gap=0.800
[2026-05-14 03:54:50] #10031/13069 | true=walk | pred=walk | ✓ | ent=1.584 conf=0.300 gap=0.050
[2026-05-14 03:55:09] #10032/13069 | true=walk | pred=walk | ✓ | ent=0.223 conf=0.960 gap=0.950
[2026-05-14 03:55:23] #10034/13069 | true=walk | pred=walk | ✓ | ent=0.690 conf=0.850 gap=0.810
[2026-05-14 03:55:48] #10037/13069 | true=walk | pred=walk | ✓ | ent=1.216 conf=0.650 gap=0.500
[2026-05-14 03:55:53] #10038/13069 | true=walk | pred=walk | ✓ | ent=0.833 conf=0.700 gap=0.450
[2026-05-14 03:56:03] #10039/13069 | true=walk | pred=walk | ✓ | ent=0.700 conf=0.800 gap=0.650
[2026-05-14 03:56:23] #10040/13069 | true=walk | pred=walk | ✓ | ent=0.384 conf=0.931 gap=0.922
[2026-05-14 03:56:28] #10041/13069 | true=walk | pred=walk | ✓ | ent=0.579 conf=0.850 gap=0.780
[2026-05-14 03:56:36] #10042/13069 | true=walk | pred=walk | ✓ | ent=0.168 conf=0.970 gap=0.960
[2026-05-14 03:56:44] #10043/13069 | true=walk | pred=walk | ✓ | ent=0.681 conf=0.850 gap=0.800
[2026-05-14 03:57:33] #10046/13069 | true=walk | pred=walk | ✓ | ent=0.940 conf=0.750 gap=0.670
[2026-05-14 03:57:36] #10047/13069 | true=walk | pred=walk | ✓ | ent=0.871 conf=0.700 gap=0.500
[2026-05-14 03:57:45] #10048/13069 | true=walk | pred=walk | ✓ | ent=0.223 conf=0.960 gap=0.950
[2026-05-14 03:57:48] #10049/13069 | true=walk | pred=walk | ✓ | ent=0.518 conf=0.850 gap=0.750
[2026-05-14 03:57:58] #10050/13069 | true=walk | pred=walk | ✓ | ent=0.365 conf=0.920 gap=0.870
[2026-05-14 03:58:07] #10052/13069 | true=walk | pred=walk | ✓ | ent=1.023 conf=0.750 gap=0.700
[2026-05-14 03:58:12] #10053/13069 | true=walk | pred=walk | ✓ | ent=0.199 conf=0.950 gap=0.900
[2026-05-14 03:58:15] #10054/13069 | true=walk | pred=walk | ✓ | ent=0.372 conf=0.920 gap=0.870
[2026-05-14 03:58:32] #10056/13069 | true=walk | pred=walk | ✓ | ent=0.518 conf=0.850 gap=0.750
[2026-05-14 03:58:38] #10057/13069 | true=walk | pred=walk | ✓ | ent=0.599 conf=0.850 gap=0.750
[2026-05-14 03:58:47] #10058/13069 | true=walk | pred=walk | ✓ | ent=1.834 conf=0.300 gap=0.100
[2026-05-14 03:58:50] #10059/13069 | true=walk | pred=walk | ✓ | ent=1.703 conf=0.350 gap=0.130
[2026-05-14 03:59:14] #10061/13069 | true=walk | pred=walk | ✓ | ent=0.731 conf=0.750 gap=0.600
[2026-05-14 03:59:59] #10065/13069 | true=walk | pred=walk | ✓ | ent=0.531 conf=0.850 gap=0.730
[2026-05-14 04:00:09] #10066/13069 | true=walk | pred=walk | ✓ | ent=0.974 conf=0.750 gap=0.670
[2026-05-14 04:00:22] #10067/13069 | true=walk | pred=walk | ✓ | ent=1.043 conf=0.720 gap=0.640
[2026-05-14 04:00:31] #10068/13069 | true=walk | pred=walk | ✓ | ent=0.833 conf=0.700 gap=0.450
[2026-05-14 04:00:39] #10069/13069 | true=walk | pred=walk | ✓ | ent=0.672 conf=0.850 gap=0.800
[2026-05-14 04:00:42] #10070/13069 | true=walk | pred=walk | ✓ | ent=0.412 conf=0.920 gap=0.890
[2026-05-14 04:01:19] #10073/13069 | true=walk | pred=walk | ✓ | ent=0.409 conf=0.895 gap=0.842
[2026-05-14 04:01:31] #10074/13069 | true=walk | pred=walk | ✓ | ent=1.031 conf=0.700 gap=0.550
[2026-05-14 04:01:35] #10075/13069 | true=walk | pred=walk | ✓ | ent=0.472 conf=0.900 gap=0.860
[2026-05-14 04:01:42] #10076/13069 | true=walk | pred=walk | ✓ | ent=0.948 conf=0.750 gap=0.650
[2026-05-14 04:02:07] #10078/13069 | true=walk | pred=walk | ✓ | ent=0.648 conf=0.842 gap=0.743
[2026-05-14 04:02:10] #10079/13069 | true=walk | pred=walk | ✓ | ent=0.827 conf=0.700 gap=0.450
[2026-05-14 04:02:45] #10082/13069 | true=walk | pred=walk | ✓ | ent=0.468 conf=0.900 gap=0.850
[2026-05-14 04:03:51] #10088/13069 | true=walk | pred=walk | ✓ | ent=0.431 conf=0.900 gap=0.860
[2026-05-14 04:04:10] #10091/13069 | true=walk | pred=walk | ✓ | ent=0.650 conf=0.850 gap=0.800
[2026-05-14 04:04:23] #10093/13069 | true=walk | pred=walk | ✓ | ent=0.669 conf=0.850 gap=0.800
[2026-05-14 04:04:54] #10095/13069 | true=walk | pred=walk | ✓ | ent=0.681 conf=0.850 gap=0.800
[2026-05-14 04:05:40] #10098/13069 | true=walk | pred=walk | ✓ | ent=0.700 conf=0.800 gap=0.650
[2026-05-14 04:05:49] #10099/13069 | true=walk | pred=walk | ✓ | ent=0.412 conf=0.920 gap=0.890
[2026-05-14 04:05:52] #10100/13069 | true=walk | pred=walk | ✓ | ent=1.146 conf=0.700 gap=0.600
[2026-05-14 04:05:58] #10101/13069 | true=walk | pred=walk | ✓ | ent=0.597 conf=0.820 gap=0.670
[2026-05-14 04:06:06] #10102/13069 | true=walk | pred=walk | ✓ | ent=0.899 conf=0.720 gap=0.520
[2026-05-14 04:06:09] #10103/13069 | true=walk | pred=walk | ✓ | ent=1.079 conf=0.700 gap=0.600
[2026-05-14 04:06:16] #10104/13069 | true=walk | pred=walk | ✓ | ent=1.036 conf=0.700 gap=0.550
[2026-05-14 04:06:37] #10106/13069 | true=walk | pred=walk | ✓ | ent=0.665 conf=0.850 gap=0.800
[2026-05-14 04:06:56] #10108/13069 | true=walk | pred=walk | ✓ | ent=0.786 conf=0.820 gap=0.770
[2026-05-14 04:07:05] #10109/13069 | true=walk | pred=walk | ✓ | ent=0.325 conf=0.900 gap=0.800
[2026-05-14 04:07:13] #10110/13069 | true=walk | pred=walk | ✓ | ent=0.982 conf=0.750 gap=0.680
[2026-05-14 04:07:20] #10111/13069 | true=walk | pred=walk | ✓ | ent=0.599 conf=0.850 gap=0.750
[2026-05-14 04:07:28] #10112/13069 | true=walk | pred=walk | ✓ | ent=0.669 conf=0.850 gap=0.800
[2026-05-14 04:07:36] #10114/13069 | true=walk | pred=walk | ✓ | ent=1.237 conf=0.650 gap=0.550
[2026-05-14 04:07:42] #10115/13069 | true=walk | pred=walk | ✓ | ent=0.676 conf=0.850 gap=0.800
[2026-05-14 04:08:09] #10117/13069 | true=walk | pred=walk | ✓ | ent=0.518 conf=0.850 gap=0.750
[2026-05-14 04:08:29] #10119/13069 | true=walk | pred=walk | ✓ | ent=0.613 conf=0.850 gap=0.790
[2026-05-14 04:08:34] #10120/13069 | true=walk | pred=walk | ✓ | ent=0.693 conf=0.800 gap=0.650
[2026-05-14 04:08:45] #10121/13069 | true=walk | pred=walk | ✓ | ent=0.429 conf=0.900 gap=0.850
[2026-05-14 04:08:53] #10123/13069 | true=walk | pred=walk | ✓ | ent=0.640 conf=0.850 gap=0.800
[2026-05-14 04:09:14] #10125/13069 | true=walk | pred=walk | ✓ | ent=0.412 conf=0.920 gap=0.890
[2026-05-14 04:09:27] #10126/13069 | true=walk | pred=walk | ✓ | ent=0.853 conf=0.750 gap=0.600
[2026-05-14 04:09:33] #10127/13069 | true=walk | pred=walk | ✓ | ent=0.857 conf=0.650 gap=0.400
[2026-05-14 04:10:12] #10130/13069 | true=walk | pred=walk | ✓ | ent=0.852 conf=0.716 gap=0.498
[2026-05-14 04:10:22] #10131/13069 | true=walk | pred=walk | ✓ | ent=0.646 conf=0.850 gap=0.800
[2026-05-14 04:10:30] #10132/13069 | true=walk | pred=walk | ✓ | ent=0.709 conf=0.820 gap=0.760
[2026-05-14 04:10:44] #10134/13069 | true=walk | pred=walk | ✓ | ent=0.624 conf=0.850 gap=0.800
[2026-05-14 04:11:04] #10137/13069 | true=walk | pred=walk | ✓ | ent=0.688 conf=0.850 gap=0.800
[2026-05-14 04:11:35] #10140/13069 | true=walk | pred=walk | ✓ | ent=0.805 conf=0.780 gap=0.690
[2026-05-14 04:11:42] #10141/13069 | true=walk | pred=walk | ✓ | ent=0.652 conf=0.850 gap=0.790
[2026-05-14 04:12:28] #10146/13069 | true=walk | pred=walk | ✓ | ent=0.999 conf=0.650 gap=0.500
[2026-05-14 04:12:46] #10148/13069 | true=walk | pred=walk | ✓ | ent=0.279 conf=0.950 gap=0.940
[2026-05-14 04:13:03] #10150/13069 | true=walk | pred=walk | ✓ | ent=0.690 conf=0.850 gap=0.810
[2026-05-14 04:13:37] #10154/13069 | true=walk | pred=walk | ✓ | ent=1.074 conf=0.700 gap=0.600
[2026-05-14 04:13:39] #10155/13069 | true=walk | pred=walk | ✓ | ent=0.960 conf=0.650 gap=0.400
[2026-05-14 04:13:42] #10156/13069 | true=walk | pred=walk | ✓ | ent=0.970 conf=0.750 gap=0.670
[2026-05-14 04:13:48] #10157/13069 | true=walk | pred=walk | ✓ | ent=0.640 conf=0.850 gap=0.800
[2026-05-14 04:14:14] #10160/13069 | true=walk | pred=walk | ✓ | ent=1.049 conf=0.450 gap=0.100
[2026-05-14 04:14:37] #10161/13069 | true=walk | pred=walk | ✓ | ent=0.169 conf=0.960 gap=0.919
[2026-05-14 04:14:45] #10162/13069 | true=walk | pred=walk | ✓ | ent=0.400 conf=0.920 gap=0.880
[2026-05-14 04:14:48] #10163/13069 | true=walk | pred=walk | ✓ | ent=0.279 conf=0.950 gap=0.940
[2026-05-14 04:15:01] #10165/13069 | true=walk | pred=walk | ✓ | ent=0.614 conf=0.850 gap=0.790
[2026-05-14 04:15:40] #10167/13069 | true=walk | pred=walk | ✓ | ent=0.827 conf=0.700 gap=0.450
[2026-05-14 04:15:55] #10169/13069 | true=walk | pred=walk | ✓ | ent=0.365 conf=0.920 gap=0.890
[2026-05-14 04:16:04] #10170/13069 | true=walk | pred=walk | ✓ | ent=1.532 conf=0.400 gap=0.100
[2026-05-14 04:16:25] #10172/13069 | true=walk | pred=walk | ✓ | ent=1.143 conf=0.550 gap=0.300
[2026-05-14 04:16:27] #10173/13069 | true=walk | pred=walk | ✓ | ent=1.268 conf=0.550 gap=0.350
[2026-05-14 04:16:57] #10178/13069 | true=walk | pred=walk | ✓ | ent=0.669 conf=0.850 gap=0.800
[2026-05-14 04:17:51] #10183/13069 | true=walk | pred=walk | ✓ | ent=0.759 conf=0.820 gap=0.760
[2026-05-14 04:18:25] #10185/13069 | true=walk | pred=walk | ✓ | ent=1.017 conf=0.750 gap=0.700
[2026-05-14 04:18:32] #10186/13069 | true=walk | pred=walk | ✓ | ent=0.708 conf=0.800 gap=0.700
[2026-05-14 04:18:43] #10187/13069 | true=walk | pred=walk | ✓ | ent=0.599 conf=0.850 gap=0.750
[2026-05-14 04:19:16] #10190/13069 | true=walk | pred=walk | ✓ | ent=0.669 conf=0.850 gap=0.800
[2026-05-14 04:19:28] #10191/13069 | true=walk | pred=walk | ✓ | ent=0.265 conf=0.950 gap=0.930
[2026-05-14 04:19:38] #10192/13069 | true=walk | pred=walk | ✓ | ent=1.302 conf=0.620 gap=0.470
[2026-05-14 04:19:41] #10193/13069 | true=walk | pred=walk | ✓ | ent=0.279 conf=0.950 gap=0.940
[2026-05-14 04:19:50] #10194/13069 | true=walk | pred=walk | ✓ | ent=0.279 conf=0.950 gap=0.940
[2026-05-14 04:20:09] #10196/13069 | true=walk | pred=walk | ✓ | ent=0.412 conf=0.920 gap=0.890
[2026-05-14 04:20:48] #10200/13069 | true=walk | pred=walk | ✓ | ent=0.582 conf=0.880 gap=0.840
[2026-05-14 04:20:56] #10201/13069 | true=walk | pred=walk | ✓ | ent=1.189 conf=0.650 gap=0.530
[2026-05-14 04:21:25] #10204/13069 | true=walk | pred=walk | ✓ | ent=1.541 conf=0.450 gap=0.200
[2026-05-14 04:21:34] #10205/13069 | true=walk | pred=walk | ✓ | ent=0.640 conf=0.850 gap=0.800
[2026-05-14 04:22:13] #10209/13069 | true=walk | pred=walk | ✓ | ent=0.672 conf=0.850 gap=0.800
[2026-05-14 04:22:16] #10210/13069 | true=walk | pred=walk | ✓ | ent=0.998 conf=0.750 gap=0.670
[2026-05-14 04:22:21] #10211/13069 | true=walk | pred=walk | ✓ | ent=1.046 conf=0.700 gap=0.550
[2026-05-14 04:22:34] #10213/13069 | true=walk | pred=walk | ✓ | ent=0.599 conf=0.850 gap=0.750
[2026-05-14 04:22:43] #10214/13069 | true=walk | pred=walk | ✓ | ent=0.334 conf=0.920 gap=0.880
[2026-05-14 04:23:07] #10216/13069 | true=walk | pred=walk | ✓ | ent=0.940 conf=0.700 gap=0.600
[2026-05-14 04:23:16] #10217/13069 | true=walk | pred=walk | ✓ | ent=0.531 conf=0.850 gap=0.730
[2026-05-14 04:23:22] #10218/13069 | true=walk | pred=walk | ✓ | ent=0.956 conf=0.750 gap=0.670
[2026-05-14 04:23:31] #10219/13069 | true=walk | pred=walk | ✓ | ent=0.789 conf=0.800 gap=0.730
[2026-05-14 04:23:33] #10220/13069 | true=walk | pred=walk | ✓ | ent=1.231 conf=0.350 gap=0.000
[2026-05-14 04:23:36] #10221/13069 | true=walk | pred=walk | ✓ | ent=1.012 conf=0.750 gap=0.700
[2026-05-14 04:23:44] #10223/13069 | true=walk | pred=walk | ✓ | ent=0.265 conf=0.950 gap=0.930
[2026-05-14 04:24:19] #10226/13069 | true=walk | pred=walk | ✓ | ent=0.279 conf=0.950 gap=0.940
[2026-05-14 04:24:39] #10228/13069 | true=walk | pred=walk | ✓ | ent=0.650 conf=0.850 gap=0.800
[2026-05-14 04:24:42] #10229/13069 | true=walk | pred=walk | ✓ | ent=0.693 conf=0.850 gap=0.800
[2026-05-14 04:24:56] #10230/13069 | true=walk | pred=walk | ✓ | ent=0.531 conf=0.850 gap=0.730
[2026-05-14 04:25:24] #10233/13069 | true=walk | pred=walk | ✓ | ent=0.640 conf=0.850 gap=0.800
[2026-05-14 04:25:38] #10235/13069 | true=walk | pred=walk | ✓ | ent=0.778 conf=0.800 gap=0.750
