[2026-05-11 21:51:10] HARTH class 0 (walk) T=0.8
[2026-05-11 21:51:10]   13069 windows
[2026-05-12 22:30:43] #0001/13069 | true=walk | pred=walk | ✓ | ent=1.499 conf=0.450 gap=0.200
[2026-05-14 05:43:13] #10811/13069 | true=walk | pred=stairs_up | ✗ | ent=0.871 conf=0.700 gap=0.500
[2026-05-14 05:43:15] #10812/13069 | true=walk | pred=walk | ✓ | ent=0.423 conf=0.850 gap=0.700
[2026-05-14 05:43:25] #10813/13069 | true=walk | pred=walk | ✓ | ent=0.693 conf=0.850 gap=0.800
[2026-05-14 05:43:32] #10814/13069 | true=walk | pred=walk | ✓ | ent=0.394 conf=0.900 gap=0.850
[2026-05-14 05:43:44] #10815/13069 | true=walk | pred=stairs_up | ✗ | ent=0.688 conf=0.550 gap=0.100
[2026-05-14 05:43:53] #10816/13069 | true=walk | pred=walk | ✓ | ent=0.397 conf=0.920 gap=0.880
[2026-05-14 05:44:02] #10817/13069 | true=walk | pred=run | ✗ | ent=0.224 conf=0.950 gap=0.910
[2026-05-14 05:44:09] #10818/13069 | true=walk | pred=walk | ✓ | ent=0.660 conf=0.850 gap=0.800
[2026-05-14 05:44:11] #10819/13069 | true=walk | pred=walk | ✓ | ent=0.365 conf=0.920 gap=0.870
[2026-05-14 05:44:29] #10820/13069 | true=walk | pred=shuffle | ✗ | ent=1.110 conf=0.450 gap=0.000
[2026-05-14 05:44:29]   [10820/13069] acc=60% filt=3695
[2026-05-14 05:44:35] #10821/13069 | true=walk | pred=walk | ✓ | ent=0.436 conf=0.842 gap=0.684
[2026-05-14 05:44:54] #10822/13069 | true=walk | pred=walk | ✓ | ent=1.013 conf=0.720 gap=0.620
[2026-05-14 05:45:11] #10823/13069 | true=walk | pred=walk | ✓ | ent=0.998 conf=0.750 gap=0.670
[2026-05-14 05:45:14] #10824/13069 | true=walk | pred=walk | ✓ | ent=0.279 conf=0.950 gap=0.940
[2026-05-14 05:45:20] #10825/13069 | true=walk | pred=stairs_up | ✗ | ent=0.693 conf=0.500 gap=0.000
[2026-05-14 05:45:31] #10826/13069 | true=walk | pred=shuffle | ✗ | ent=0.611 conf=0.700 gap=0.400
[2026-05-14 05:45:39] #10827/13069 | true=walk | pred=walk | ✓ | ent=1.107 conf=0.700 gap=0.600
[2026-05-14 05:45:42] #10828/13069 | true=walk | pred=walk | ✓ | ent=0.112 conf=0.980 gap=0.970
[2026-05-14 05:45:48] #10829/13069 | true=walk | pred=walk | ✓ | ent=1.077 conf=0.550 gap=0.200
[2026-05-14 05:45:58] #10830/13069 | true=walk | pred=stairs_up | ✗ | ent=1.354 conf=0.300 gap=0.000
[2026-05-14 05:46:05] #10831/13069 | true=walk | pred=walk | ✓ | ent=0.676 conf=0.850 gap=0.800
[2026-05-14 05:46:13] #10832/13069 | true=walk | pred=walk | ✓ | ent=1.073 conf=0.700 gap=0.550
[2026-05-14 05:46:24] #10833/13069 | true=walk | pred=walk | ✓ | ent=0.683 conf=0.850 gap=0.810
[2026-05-14 05:46:26] #10834/13069 | true=walk | pred=walk | ✓ | ent=0.669 conf=0.850 gap=0.800
[2026-05-14 05:46:35] #10835/13069 | true=walk | pred=shuffle | ✗ | ent=0.693 conf=0.500 gap=0.000
[2026-05-14 05:46:41] #10836/13069 | true=walk | pred=walk | ✓ | ent=0.985 conf=0.750 gap=0.670
[2026-05-14 05:46:48] #10837/13069 | true=walk | pred=walk | ✓ | ent=0.571 conf=0.850 gap=0.780
[2026-05-14 05:46:53] #10838/13069 | true=walk | pred=run | ✗ | ent=0.475 conf=0.900 gap=0.850
[2026-05-14 05:46:59] #10839/13069 | true=walk | pred=walk | ✓ | ent=0.929 conf=0.750 gap=0.650
[2026-05-14 05:47:04] #10840/13069 | true=walk | pred=walk | ✓ | ent=0.905 conf=0.750 gap=0.600
[2026-05-14 05:47:04]   [10840/13069] acc=60% filt=3712
[2026-05-14 05:47:06] #10841/13069 | true=walk | pred=walk | ✓ | ent=0.740 conf=0.750 gap=0.550
[2026-05-14 05:47:25] #10842/13069 | true=walk | pred=walk | ✓ | ent=0.924 conf=0.750 gap=0.650
[2026-05-14 05:47:28] #10843/13069 | true=walk | pred=walk | ✓ | ent=0.654 conf=0.850 gap=0.800
[2026-05-14 05:47:37] #10844/13069 | true=walk | pred=walk | ✓ | ent=0.585 conf=0.880 gap=0.850
[2026-05-14 05:47:39] #10845/13069 | true=walk | pred=walk | ✓ | ent=0.500 conf=0.900 gap=0.880
[2026-05-14 05:47:42] #10846/13069 | true=walk | pred=walk | ✓ | ent=0.672 conf=0.850 gap=0.800
[2026-05-14 05:47:47] #10847/13069 | true=walk | pred=run | ✗ | ent=0.518 conf=0.850 gap=0.750
[2026-05-14 05:47:55] #10848/13069 | true=walk | pred=run | ✗ | ent=0.679 conf=0.800 gap=0.650
[2026-05-14 05:48:02] #10849/13069 | true=walk | pred=walk | ✓ | ent=1.296 conf=0.580 gap=0.360
[2026-05-14 05:48:18] #10850/13069 | true=walk | pred=walk | ✓ | ent=1.212 conf=0.650 gap=0.500
[2026-05-14 05:48:26] #10851/13069 | true=walk | pred=walk | ✓ | ent=1.579 conf=0.350 gap=0.000
[2026-05-14 05:48:31] #10852/13069 | true=walk | pred=shuffle | ✗ | ent=0.611 conf=0.700 gap=0.400
[2026-05-14 05:48:40] #10853/13069 | true=walk | pred=run | ✗ | ent=0.599 conf=0.850 gap=0.750
[2026-05-14 05:48:47] #10854/13069 | true=walk | pred=shuffle | ✗ | ent=0.693 conf=0.500 gap=0.000
[2026-05-14 05:48:49] #10855/13069 | true=walk | pred=walk | ✓ | ent=0.282 conf=0.950 gap=0.930
[2026-05-14 05:48:57] #10856/13069 | true=walk | pred=run | ✗ | ent=0.210 conf=0.960 gap=0.940
[2026-05-14 05:49:04] #10857/13069 | true=walk | pred=walk | ✓ | ent=0.286 conf=0.950 gap=0.930
[2026-05-14 05:49:13] #10858/13069 | true=walk | pred=walk | ✓ | ent=0.571 conf=0.850 gap=0.750
[2026-05-14 05:49:15] #10859/13069 | true=walk | pred=walk | ✓ | ent=0.233 conf=0.950 gap=0.925
[2026-05-14 05:49:17] #10860/13069 | true=walk | pred=walk | ✓ | ent=0.394 conf=0.900 gap=0.850
[2026-05-14 05:49:17]   [10860/13069] acc=60% filt=3730
[2026-05-14 05:49:26] #10861/13069 | true=walk | pred=walk | ✓ | ent=0.693 conf=0.800 gap=0.650
[2026-05-14 05:49:40] #10862/13069 | true=walk | pred=shuffle | ✗ | ent=0.500 conf=0.800 gap=0.600
[2026-05-14 05:49:54] #10863/13069 | true=walk | pred=run | ✗ | ent=0.506 conf=0.880 gap=0.800
[2026-05-14 05:49:59] #10864/13069 | true=walk | pred=walk | ✓ | ent=0.588 conf=0.850 gap=0.800
[2026-05-14 05:50:09] #10865/13069 | true=walk | pred=stairs_up | ✗ | ent=0.746 conf=0.700 gap=0.450
[2026-05-14 05:50:16] #10866/13069 | true=walk | pred=walk | ✓ | ent=0.768 conf=0.750 gap=0.550
[2026-05-14 05:50:24] #10867/13069 | true=walk | pred=run | ✗ | ent=1.338 conf=0.550 gap=0.300
[2026-05-14 05:50:32] #10868/13069 | true=walk | pred=walk | ✓ | ent=1.644 conf=0.350 gap=0.050
[2026-05-14 05:50:42] #10869/13069 | true=walk | pred=stairs_up | ✗ | ent=1.278 conf=0.550 gap=0.400
[2026-05-14 05:50:52] #10870/13069 | true=walk | pred=run | ✗ | ent=0.475 conf=0.900 gap=0.850
[2026-05-14 05:51:06] #10871/13069 | true=walk | pred=stairs_up | ✗ | ent=1.096 conf=0.350 gap=0.000
[2026-05-14 05:51:15] #10872/13069 | true=walk | pred=stairs_up | ✗ | ent=0.693 conf=0.500 gap=0.000
[2026-05-14 05:51:20] #10873/13069 | true=walk | pred=sit | ✗ | ent=1.311 conf=0.640 gap=0.540
[2026-05-14 05:51:30] #10874/13069 | true=walk | pred=run | ✗ | ent=0.693 conf=0.850 gap=0.800
[2026-05-14 05:51:35] #10875/13069 | true=walk | pred=run | ✗ | ent=0.000 conf=1.000 gap=1.000
[2026-05-14 05:51:44] #10876/13069 | true=walk | pred=shuffle | ✗ | ent=1.327 conf=0.550 gap=0.300
[2026-05-14 05:51:53] #10877/13069 | true=walk | pred=walk | ✓ | ent=1.084 conf=0.720 gap=0.640
[2026-05-14 05:52:00] #10878/13069 | true=walk | pred=walk | ✓ | ent=1.560 conf=0.450 gap=0.300
[2026-05-14 05:52:09] #10879/13069 | true=walk | pred=run | ✗ | ent=0.199 conf=0.950 gap=0.900
[2026-05-14 05:52:19] #10880/13069 | true=walk | pred=run | ✗ | ent=0.394 conf=0.900 gap=0.850
[2026-05-14 05:52:19]   [10880/13069] acc=60% filt=3746
[2026-05-14 05:52:24] #10881/13069 | true=walk | pred=run | ✗ | ent=0.651 conf=0.850 gap=0.800
[2026-05-14 05:52:27] #10882/13069 | true=walk | pred=walk | ✓ | ent=0.669 conf=0.850 gap=0.800
[2026-05-14 05:52:29] #10883/13069 | true=walk | pred=walk | ✓ | ent=0.652 conf=0.850 gap=0.790
[2026-05-14 05:52:41] #10884/13069 | true=walk | pred=run | ✗ | ent=0.475 conf=0.900 gap=0.850
[2026-05-14 05:52:43] #10885/13069 | true=walk | pred=walk | ✓ | ent=0.289 conf=0.950 gap=0.940
[2026-05-14 05:52:45] #10886/13069 | true=walk | pred=walk | ✓ | ent=1.189 conf=0.650 gap=0.530
[2026-05-14 05:52:48] #10887/13069 | true=walk | pred=walk | ✓ | ent=0.665 conf=0.850 gap=0.800
[2026-05-14 05:52:57] #10888/13069 | true=walk | pred=stairs_up | ✗ | ent=1.292 conf=0.550 gap=0.300
[2026-05-14 05:53:00] #10889/13069 | true=walk | pred=walk | ✓ | ent=0.498 conf=0.850 gap=0.730
[2026-05-14 05:53:02] #10890/13069 | true=walk | pred=walk | ✓ | ent=1.032 conf=0.750 gap=0.700
[2026-05-14 05:53:16] #10891/13069 | true=walk | pred=run | ✗ | ent=0.265 conf=0.950 gap=0.930
[2026-05-14 05:53:30] #10892/13069 | true=walk | pred=stairs_up | ✗ | ent=1.304 conf=0.350 gap=0.000
[2026-05-14 05:53:43] #10893/13069 | true=walk | pred=lying | ✗ | ent=0.000 conf=1.000 gap=1.000
[2026-05-14 05:53:52] #10894/13069 | true=walk | pred=walk | ✓ | ent=0.056 conf=0.990 gap=0.980
[2026-05-14 05:54:05] #10895/13069 | true=walk | pred=run | ✗ | ent=0.321 conf=0.940 gap=0.920
[2026-05-14 05:54:12] #10896/13069 | true=walk | pred=walk | ✓ | ent=0.676 conf=0.850 gap=0.800
[2026-05-14 05:54:14] #10897/13069 | true=walk | pred=walk | ✓ | ent=0.621 conf=0.850 gap=0.800
[2026-05-14 05:54:16] #10898/13069 | true=walk | pred=walk | ✓ | ent=0.063 conf=0.990 gap=0.985
[2026-05-14 05:54:28] #10899/13069 | true=walk | pred=run | ✗ | ent=0.168 conf=0.970 gap=0.960
[2026-05-14 05:54:43] #10900/13069 | true=walk | pred=stairs_down | ✗ | ent=1.283 conf=0.420 gap=0.020
[2026-05-14 05:54:43]   [10900/13069] acc=60% filt=3764
[2026-05-14 05:55:02] #10901/13069 | true=walk | pred=walk | ✓ | ent=1.186 conf=0.650 gap=0.500
[2026-05-14 05:55:08] #10902/13069 | true=walk | pred=walk | ✓ | ent=0.694 conf=0.850 gap=0.810
[2026-05-14 05:55:11] #10903/13069 | true=walk | pred=walk | ✓ | ent=0.669 conf=0.850 gap=0.800
[2026-05-14 05:55:14] #10904/13069 | true=walk | pred=walk | ✓ | ent=0.654 conf=0.850 gap=0.800
[2026-05-14 05:55:19] #10905/13069 | true=walk | pred=stairs_down | ✗ | ent=1.467 conf=0.450 gap=0.170
[2026-05-14 05:55:35] #10906/13069 | true=walk | pred=walk | ✓ | ent=0.669 conf=0.850 gap=0.800
[2026-05-14 05:55:44] #10907/13069 | true=walk | pred=stand | ✗ | ent=0.199 conf=0.950 gap=0.900
[2026-05-14 05:55:52] #10908/13069 | true=walk | pred=walk | ✓ | ent=1.187 conf=0.650 gap=0.530
[2026-05-14 05:55:57] #10909/13069 | true=walk | pred=shuffle | ✗ | ent=1.358 conf=0.350 gap=0.100
[2026-05-14 05:56:00] #10910/13069 | true=walk | pred=walk | ✓ | ent=0.169 conf=0.960 gap=0.919
[2026-05-14 05:56:11] #10911/13069 | true=walk | pred=stairs_up | ✗ | ent=1.649 conf=0.350 gap=0.100
[2026-05-14 05:56:21] #10912/13069 | true=walk | pred=sit | ✗ | ent=0.394 conf=0.900 gap=0.850
[2026-05-14 05:56:33] #10913/13069 | true=walk | pred=stairs_up | ✗ | ent=0.199 conf=0.950 gap=0.900
[2026-05-14 05:56:39] #10914/13069 | true=walk | pred=walk | ✓ | ent=0.708 conf=0.850 gap=0.820
[2026-05-14 05:56:58] #10915/13069 | true=walk | pred=stairs_up | ✗ | ent=0.588 conf=0.850 gap=0.800
[2026-05-14 05:57:01] #10916/13069 | true=walk | pred=walk | ✓ | ent=1.010 conf=0.700 gap=0.600
[2026-05-14 05:57:04] #10917/13069 | true=walk | pred=walk | ✓ | ent=1.243 conf=0.650 gap=0.550
[2026-05-14 05:57:12] #10918/13069 | true=walk | pred=run | ✗ | ent=0.642 conf=0.850 gap=0.770
[2026-05-14 05:57:15] #10919/13069 | true=walk | pred=walk | ✓ | ent=0.571 conf=0.850 gap=0.750
[2026-05-14 05:57:17] #10920/13069 | true=walk | pred=walk | ✓ | ent=0.728 conf=0.820 gap=0.750
[2026-05-14 05:57:17]   [10920/13069] acc=60% filt=3781
[2026-05-14 05:57:23] #10921/13069 | true=walk | pred=walk | ✓ | ent=0.948 conf=0.750 gap=0.650
[2026-05-14 05:57:31] #10922/13069 | true=walk | pred=walk | ✓ | ent=0.915 conf=0.750 gap=0.630
[2026-05-14 05:57:34] #10923/13069 | true=walk | pred=walk | ✓ | ent=0.279 conf=0.950 gap=0.940
[2026-05-14 05:57:41] #10924/13069 | true=walk | pred=walk | ✓ | ent=1.124 conf=0.700 gap=0.620
[2026-05-14 05:57:50] #10925/13069 | true=walk | pred=walk | ✓ | ent=0.563 conf=0.880 gap=0.840
[2026-05-14 05:57:58] #10926/13069 | true=walk | pred=run | ✗ | ent=0.223 conf=0.960 gap=0.950
[2026-05-14 05:58:08] #10927/13069 | true=walk | pred=stairs_up | ✗ | ent=1.094 conf=0.650 gap=0.500
[2026-05-14 05:58:11] #10928/13069 | true=walk | pred=walk | ✓ | ent=0.527 conf=0.850 gap=0.775
[2026-05-14 05:58:27] #10929/13069 | true=walk | pred=shuffle | ✗ | ent=1.684 conf=0.350 gap=0.100
[2026-05-14 05:58:42] #10930/13069 | true=walk | pred=stairs_up | ✗ | ent=0.945 conf=0.720 gap=0.540
[2026-05-14 05:58:57] #10931/13069 | true=walk | pred=walk | ✓ | ent=0.387 conf=0.931 gap=0.921
[2026-05-14 05:58:59] #10932/13069 | true=walk | pred=walk | ✓ | ent=0.475 conf=0.900 gap=0.850
[2026-05-14 05:59:13] #10933/13069 | true=walk | pred=walk | ✓ | ent=0.694 conf=0.850 gap=0.810
[2026-05-14 05:59:27] #10934/13069 | true=walk | pred=walk | ✓ | ent=1.014 conf=0.650 gap=0.400
[2026-05-14 05:59:29] #10935/13069 | true=walk | pred=walk | ✓ | ent=0.588 conf=0.850 gap=0.800
[2026-05-14 05:59:32] #10936/13069 | true=walk | pred=walk | ✓ | ent=0.404 conf=0.920 gap=0.900
[2026-05-14 05:59:45] #10937/13069 | true=walk | pred=walk | ✓ | ent=0.740 conf=0.750 gap=0.550
[2026-05-14 05:59:49] #10938/13069 | true=walk | pred=walk | ✓ | ent=0.598 conf=0.850 gap=0.780
[2026-05-14 06:00:00] #10939/13069 | true=walk | pred=run | ✗ | ent=0.056 conf=0.990 gap=0.980
[2026-05-14 06:00:16] #10940/13069 | true=walk | pred=run | ✗ | ent=0.693 conf=0.850 gap=0.800
[2026-05-14 06:00:16]   [10940/13069] acc=60% filt=3800
[2026-05-14 06:00:38] #10941/13069 | true=walk | pred=stairs_down | ✗ | ent=0.984 conf=0.700 gap=0.550
[2026-05-14 06:00:52] #10942/13069 | true=walk | pred=stairs_up | ✗ | ent=0.647 conf=0.650 gap=0.300
[2026-05-14 06:01:13] #10943/13069 | true=walk | pred=walk | ✓ | ent=1.015 conf=0.720 gap=0.600
[2026-05-14 06:01:24] #10944/13069 | true=walk | pred=walk | ✓ | ent=0.683 conf=0.850 gap=0.800
[2026-05-14 06:01:34] #10945/13069 | true=walk | pred=walk | ✓ | ent=1.649 conf=0.350 gap=0.100
[2026-05-14 06:01:41] #10946/13069 | true=walk | pred=walk | ✓ | ent=0.720 conf=0.780 gap=0.630
[2026-05-14 06:01:50] #10947/13069 | true=walk | pred=shuffle | ✗ | ent=1.079 conf=0.700 gap=0.600
[2026-05-14 06:01:58] #10948/13069 | true=walk | pred=run | ✗ | ent=0.412 conf=0.920 gap=0.890
[2026-05-14 06:02:01] #10949/13069 | true=walk | pred=walk | ✓ | ent=0.588 conf=0.850 gap=0.800
[2026-05-14 06:02:11] #10950/13069 | true=walk | pred=run | ✗ | ent=0.000 conf=1.000 gap=1.000
[2026-05-14 06:02:13] #10951/13069 | true=walk | pred=walk | ✓ | ent=0.426 conf=0.915 gap=0.876
[2026-05-14 06:02:26] #10952/13069 | true=walk | pred=run | ✗ | ent=0.210 conf=0.960 gap=0.940
[2026-05-14 06:02:34] #10953/13069 | true=walk | pred=walk | ✓ | ent=0.559 conf=0.880 gap=0.830
[2026-05-14 06:02:36] #10954/13069 | true=walk | pred=walk | ✓ | ent=0.316 conf=0.945 gap=0.935
[2026-05-14 06:02:43] #10955/13069 | true=walk | pred=walk | ✓ | ent=0.669 conf=0.850 gap=0.800
[2026-05-14 06:02:51] #10956/13069 | true=walk | pred=walk | ✓ | ent=0.424 conf=0.920 gap=0.900
[2026-05-14 06:03:06] #10957/13069 | true=walk | pred=run | ✗ | ent=0.892 conf=0.750 gap=0.600
[2026-05-14 06:03:08] #10958/13069 | true=walk | pred=walk | ✓ | ent=0.819 conf=0.700 gap=0.550
[2026-05-14 06:03:17] #10959/13069 | true=walk | pred=run | ✗ | ent=0.376 conf=0.930 gap=0.910
[2026-05-14 06:03:33] #10960/13069 | true=walk | pred=run | ✗ | ent=0.464 conf=0.911 gap=0.881
[2026-05-14 06:03:33]   [10960/13069] acc=60% filt=3819
[2026-05-14 06:03:45] #10961/13069 | true=walk | pred=stairs_down | ✗ | ent=0.673 conf=0.600 gap=0.200
[2026-05-14 06:03:51] #10962/13069 | true=walk | pred=walk | ✓ | ent=0.279 conf=0.950 gap=0.940
[2026-05-14 06:03:57] #10963/13069 | true=walk | pred=walk | ✓ | ent=0.309 conf=0.930 gap=0.880
[2026-05-14 06:04:13] #10964/13069 | true=walk | pred=stairs_up | ✗ | ent=1.393 conf=0.450 gap=0.100
[2026-05-14 06:04:19] #10965/13069 | true=walk | pred=walk | ✓ | ent=0.599 conf=0.850 gap=0.750
[2026-05-14 06:04:26] #10966/13069 | true=walk | pred=walk | ✓ | ent=0.800 conf=0.750 gap=0.600
[2026-05-14 06:04:32] #10967/13069 | true=walk | pred=walk | ✓ | ent=0.984 conf=0.700 gap=0.550
[2026-05-14 06:04:45] #10968/13069 | true=walk | pred=run | ✗ | ent=0.376 conf=0.930 gap=0.910
[2026-05-14 06:04:47] #10969/13069 | true=walk | pred=walk | ✓ | ent=1.569 conf=0.450 gap=0.200
[2026-05-14 06:04:57] #10970/13069 | true=walk | pred=walk | ✓ | ent=1.667 conf=0.300 gap=0.050
[2026-05-14 06:05:20] #10971/13069 | true=walk | pred=walk | ✓ | ent=0.647 conf=0.650 gap=0.300
[2026-05-14 06:05:25] #10972/13069 | true=walk | pred=walk | ✓ | ent=0.881 conf=0.750 gap=0.600
[2026-05-14 06:05:35] #10973/13069 | true=walk | pred=stairs_up | ✗ | ent=1.235 conf=0.550 gap=0.350
[2026-05-14 06:05:38] #10974/13069 | true=walk | pred=walk | ✓ | ent=0.669 conf=0.850 gap=0.800
[2026-05-14 06:05:42] #10975/13069 | true=walk | pred=walk | ✓ | ent=0.819 conf=0.700 gap=0.550
[2026-05-14 06:05:45] #10976/13069 | true=walk | pred=walk | ✓ | ent=0.679 conf=0.850 gap=0.800
[2026-05-14 06:05:55] #10977/13069 | true=walk | pred=walk | ✓ | ent=1.192 conf=0.650 gap=0.500
[2026-05-14 06:06:00] #10978/13069 | true=walk | pred=run | ✗ | ent=0.599 conf=0.850 gap=0.750
[2026-05-14 06:06:09] #10979/13069 | true=walk | pred=walk | ✓ | ent=1.809 conf=0.250 gap=0.000
[2026-05-14 06:06:12] #10980/13069 | true=walk | pred=walk | ✓ | ent=1.495 conf=0.350 gap=0.000
[2026-05-14 06:06:12]   [10980/13069] acc=60% filt=3834
[2026-05-14 06:06:14] #10981/13069 | true=walk | pred=walk | ✓ | ent=0.384 conf=0.931 gap=0.922
[2026-05-14 06:06:16] #10982/13069 | true=walk | pred=walk | ✓ | ent=0.282 conf=0.950 gap=0.930
[2026-05-14 06:06:26] #10983/13069 | true=walk | pred=walk | ✓ | ent=0.857 conf=0.650 gap=0.400
[2026-05-14 06:06:37] #10984/13069 | true=walk | pred=stairs_up | ✗ | ent=0.693 conf=0.500 gap=0.000
[2026-05-14 06:06:45] #10985/13069 | true=walk | pred=run | ✗ | ent=0.215 conf=0.944 gap=0.889
[2026-05-14 06:06:59] #10986/13069 | true=walk | pred=run | ✗ | ent=0.000 conf=1.000 gap=1.000
[2026-05-14 06:07:04] #10987/13069 | true=walk | pred=run | ✗ | ent=0.000 conf=1.000 gap=1.000
[2026-05-14 06:07:07] #10988/13069 | true=walk | pred=walk | ✓ | ent=0.800 conf=0.750 gap=0.600
[2026-05-14 06:07:14] #10989/13069 | true=walk | pred=walk | ✓ | ent=0.620 conf=0.837 gap=0.765
[2026-05-14 06:07:21] #10990/13069 | true=walk | pred=walk | ✓ | ent=0.778 conf=0.800 gap=0.750
[2026-05-14 06:07:28] #10991/13069 | true=walk | pred=walk | ✓ | ent=0.904 conf=0.700 gap=0.480
[2026-05-14 06:07:33] #10992/13069 | true=walk | pred=walk | ✓ | ent=0.199 conf=0.950 gap=0.900
[2026-05-14 06:07:45] #10993/13069 | true=walk | pred=stairs_down | ✗ | ent=1.221 conf=0.550 gap=0.250
[2026-05-14 06:07:50] #10994/13069 | true=walk | pred=run | ✗ | ent=0.475 conf=0.900 gap=0.850
[2026-05-14 06:07:55] #10995/13069 | true=walk | pred=stairs_up | ✗ | ent=1.307 conf=0.550 gap=0.350
[2026-05-14 06:08:03] #10996/13069 | true=walk | pred=walk | ✓ | ent=1.463 conf=0.450 gap=0.200
[2026-05-14 06:08:09] #10997/13069 | true=walk | pred=run | ✗ | ent=0.000 conf=1.000 gap=1.000
[2026-05-14 06:08:11] #10998/13069 | true=walk | pred=walk | ✓ | ent=0.676 conf=0.850 gap=0.800
[2026-05-14 06:08:18] #10999/13069 | true=walk | pred=walk | ✓ | ent=0.279 conf=0.950 gap=0.940
[2026-05-14 06:08:21] #11000/13069 | true=walk | pred=walk | ✓ | ent=0.653 conf=0.850 gap=0.800
[2026-05-14 06:08:21]   [11000/13069] acc=60% filt=3852
[2026-05-14 06:08:33] #11001/13069 | true=walk | pred=walk | ✓ | ent=0.782 conf=0.780 gap=0.640
[2026-05-14 06:08:35] #11002/13069 | true=walk | pred=walk | ✓ | ent=0.676 conf=0.850 gap=0.800
[2026-05-14 06:08:50] #11003/13069 | true=walk | pred=run | ✗ | ent=0.230 conf=0.950 gap=0.910
[2026-05-14 06:08:59] #11004/13069 | true=walk | pred=walk | ✓ | ent=0.893 conf=0.750 gap=0.650
[2026-05-14 06:09:02] #11005/13069 | true=walk | pred=walk | ✓ | ent=0.279 conf=0.950 gap=0.940
[2026-05-14 06:09:04] #11006/13069 | true=walk | pred=walk | ✓ | ent=0.588 conf=0.850 gap=0.800
[2026-05-14 06:09:12] #11007/13069 | true=walk | pred=walk | ✓ | ent=0.690 conf=0.850 gap=0.810
[2026-05-14 06:09:23] #11008/13069 | true=walk | pred=run | ✗ | ent=0.597 conf=0.850 gap=0.770
[2026-05-14 06:09:26] #11009/13069 | true=walk | pred=walk | ✓ | ent=0.431 conf=0.920 gap=0.900
[2026-05-14 06:09:28] #11010/13069 | true=walk | pred=walk | ✓ | ent=1.399 conf=0.550 gap=0.400
[2026-05-14 06:09:39] #11011/13069 | true=walk | pred=walk | ✓ | ent=1.093 conf=0.385 gap=0.077
[2026-05-14 06:09:53] #11012/13069 | true=walk | pred=run | ✗ | ent=0.265 conf=0.950 gap=0.930
[2026-05-14 06:10:03] #11013/13069 | true=walk | pred=walk | ✓ | ent=0.606 conf=0.850 gap=0.750
[2026-05-14 06:10:14] #11014/13069 | true=walk | pred=stairs_up | ✗ | ent=1.055 conf=0.400 gap=0.000
[2026-05-14 06:10:20] #11015/13069 | true=walk | pred=walk | ✓ | ent=0.669 conf=0.850 gap=0.800
[2026-05-14 06:10:22] #11016/13069 | true=walk | pred=walk | ✓ | ent=0.905 conf=0.750 gap=0.600
[2026-05-14 06:10:25] #11017/13069 | true=walk | pred=walk | ✓ | ent=1.032 conf=0.650 gap=0.400
[2026-05-14 06:10:30] #11018/13069 | true=walk | pred=stairs_up | ✗ | ent=0.871 conf=0.700 gap=0.500
[2026-05-14 06:10:41] #11019/13069 | true=walk | pred=stairs_up | ✗ | ent=0.687 conf=0.750 gap=0.550
[2026-05-14 06:10:51] #11020/13069 | true=walk | pred=walk | ✓ | ent=0.531 conf=0.850 gap=0.730
[2026-05-14 06:10:51]   [11020/13069] acc=60% filt=3870
[2026-05-14 06:10:54] #11021/13069 | true=walk | pred=walk | ✓ | ent=0.127 conf=0.980 gap=0.970
[2026-05-14 06:11:07] #11022/13069 | true=walk | pred=run | ✗ | ent=0.679 conf=0.800 gap=0.650
[2026-05-14 06:11:10] #11023/13069 | true=walk | pred=walk | ✓ | ent=0.251 conf=0.950 gap=0.930
[2026-05-14 06:11:20] #11024/13069 | true=walk | pred=stand | ✗ | ent=0.199 conf=0.950 gap=0.900
[2026-05-14 06:11:29] #11025/13069 | true=walk | pred=run | ✗ | ent=0.000 conf=1.000 gap=1.000
[2026-05-14 06:11:38] #11026/13069 | true=walk | pred=walk | ✓ | ent=1.604 conf=0.450 gap=0.250
[2026-05-14 06:11:49] #11027/13069 | true=walk | pred=walk | ✓ | ent=0.940 conf=0.700 gap=0.600
