[2026-05-11 21:51:19] HARTH class 1 (run) T=0.8
[2026-05-11 21:51:19]   3185 windows
[2026-05-11 21:51:24] #0001/03185 | true=run | pred=run | ✓ | ent=0.665 conf=0.850 gap=0.800
[2026-05-13 20:58:53] #1729/03185 | true=run | pred=run | ✓ | ent=0.265 conf=0.950 gap=0.930
[2026-05-13 20:59:03] #1730/03185 | true=run | pred=run | ✓ | ent=0.288 conf=0.940 gap=0.910
[2026-05-13 20:59:06] #1731/03185 | true=run | pred=run | ✓ | ent=0.802 conf=0.700 gap=0.500
[2026-05-13 20:59:13] #1732/03185 | true=run | pred=run | ✓ | ent=0.774 conf=0.800 gap=0.680
[2026-05-13 20:59:15] #1733/03185 | true=run | pred=run | ✓ | ent=0.419 conf=0.900 gap=0.850
[2026-05-13 20:59:21] #1734/03185 | true=run | pred=run | ✓ | ent=0.423 conf=0.850 gap=0.700
[2026-05-13 20:59:30] #1735/03185 | true=run | pred=run | ✓ | ent=0.475 conf=0.900 gap=0.850
[2026-05-13 20:59:39] #1736/03185 | true=run | pred=run | ✓ | ent=0.199 conf=0.950 gap=0.900
[2026-05-13 21:00:03] #1737/03185 | true=run | pred=walk | ✗ | ent=0.844 conf=0.650 gap=0.350
[2026-05-13 21:00:23] #1738/03185 | true=run | pred=walk | ✗ | ent=0.952 conf=0.700 gap=0.500
[2026-05-13 21:00:28] #1739/03185 | true=run | pred=run | ✓ | ent=0.853 conf=0.750 gap=0.600
[2026-05-13 21:00:43] #1740/03185 | true=run | pred=run | ✓ | ent=0.246 conf=0.950 gap=0.920
[2026-05-13 21:00:43]   [1740/3185] acc=87% filt=1724
[2026-05-13 21:00:53] #1741/03185 | true=run | pred=run | ✓ | ent=0.279 conf=0.950 gap=0.940
[2026-05-13 21:01:06] #1742/03185 | true=run | pred=run | ✓ | ent=0.778 conf=0.800 gap=0.750
[2026-05-13 21:01:12] #1743/03185 | true=run | pred=run | ✓ | ent=0.621 conf=0.850 gap=0.800
[2026-05-13 21:01:15] #1744/03185 | true=run | pred=run | ✓ | ent=0.693 conf=0.850 gap=0.800
[2026-05-13 21:01:24] #1745/03185 | true=run | pred=run | ✓ | ent=0.199 conf=0.950 gap=0.900
[2026-05-13 21:01:35] #1746/03185 | true=run | pred=run | ✓ | ent=0.000 conf=1.000 gap=1.000
[2026-05-13 21:01:40] #1747/03185 | true=run | pred=run | ✓ | ent=0.800 conf=0.800 gap=0.700
[2026-05-13 21:01:58] #1748/03185 | true=run | pred=run | ✓ | ent=0.606 conf=0.820 gap=0.670
[2026-05-13 21:02:03] #1749/03185 | true=run | pred=run | ✓ | ent=0.905 conf=0.750 gap=0.600
[2026-05-13 21:02:06] #1750/03185 | true=run | pred=run | ✓ | ent=0.000 conf=1.000 gap=1.000
[2026-05-13 21:02:08] #1751/03185 | true=run | pred=run | ✓ | ent=0.000 conf=1.000 gap=1.000
[2026-05-13 21:02:20] #1752/03185 | true=run | pred=run | ✓ | ent=0.000 conf=1.000 gap=1.000
[2026-05-13 21:02:34] #1753/03185 | true=run | pred=run | ✓ | ent=0.571 conf=0.850 gap=0.750
[2026-05-13 21:02:47] #1754/03185 | true=run | pred=run | ✓ | ent=0.571 conf=0.850 gap=0.750
[2026-05-13 21:02:51] #1755/03185 | true=run | pred=run | ✓ | ent=0.394 conf=0.900 gap=0.850
[2026-05-13 21:02:56] #1756/03185 | true=run | pred=run | ✓ | ent=0.447 conf=0.900 gap=0.850
[2026-05-13 21:03:02] #1757/03185 | true=run | pred=run | ✓ | ent=0.688 conf=0.850 gap=0.800
[2026-05-13 21:03:11] #1758/03185 | true=run | pred=run | ✓ | ent=0.693 conf=0.850 gap=0.800
[2026-05-13 21:03:15] #1759/03185 | true=run | pred=run | ✓ | ent=0.518 conf=0.850 gap=0.750
[2026-05-13 21:03:30] #1760/03185 | true=run | pred=run | ✓ | ent=0.265 conf=0.950 gap=0.930
[2026-05-13 21:03:30]   [1760/3185] acc=87% filt=1744
[2026-05-13 21:03:36] #1761/03185 | true=run | pred=run | ✓ | ent=0.447 conf=0.900 gap=0.850
[2026-05-13 21:04:12] #1762/03185 | true=run | pred=run | ✓ | ent=1.073 conf=0.700 gap=0.550
[2026-05-13 21:04:17] #1763/03185 | true=run | pred=run | ✓ | ent=0.621 conf=0.850 gap=0.800
[2026-05-13 21:04:45] #1764/03185 | true=run | pred=run | ✓ | ent=0.746 conf=0.700 gap=0.450
[2026-05-13 21:04:48] #1765/03185 | true=run | pred=run | ✓ | ent=0.199 conf=0.950 gap=0.900
[2026-05-13 21:04:53] #1766/03185 | true=run | pred=run | ✓ | ent=0.251 conf=0.950 gap=0.930
[2026-05-13 21:05:03] #1767/03185 | true=run | pred=walk | ✗ | ent=0.806 conf=0.820 gap=0.780
[2026-05-13 21:05:17] #1768/03185 | true=run | pred=run | ✓ | ent=0.698 conf=0.700 gap=0.420
[2026-05-13 21:05:22] #1769/03185 | true=run | pred=run | ✓ | ent=0.693 conf=0.850 gap=0.800
[2026-05-13 21:05:26] #1770/03185 | true=run | pred=run | ✓ | ent=0.475 conf=0.900 gap=0.850
[2026-05-13 21:05:30] #1771/03185 | true=run | pred=run | ✓ | ent=0.349 conf=0.889 gap=0.778
[2026-05-13 21:05:49] #1772/03185 | true=run | pred=walk | ✗ | ent=1.206 conf=0.550 gap=0.250
[2026-05-13 21:06:00] #1773/03185 | true=run | pred=run | ✓ | ent=0.867 conf=0.750 gap=0.600
[2026-05-13 21:06:04] #1774/03185 | true=run | pred=run | ✓ | ent=0.526 conf=0.891 gap=0.842
[2026-05-13 21:06:17] #1775/03185 | true=run | pred=run | ✓ | ent=0.229 conf=0.960 gap=0.940
[2026-05-13 21:06:23] #1776/03185 | true=run | pred=run | ✓ | ent=0.742 conf=0.800 gap=0.700
[2026-05-13 21:06:29] #1777/03185 | true=run | pred=run | ✓ | ent=0.154 conf=0.970 gap=0.950
[2026-05-13 21:06:42] #1778/03185 | true=run | pred=run | ✓ | ent=0.867 conf=0.800 gap=0.750
[2026-05-13 21:06:47] #1779/03185 | true=run | pred=run | ✓ | ent=0.199 conf=0.950 gap=0.900
[2026-05-13 21:07:04] #1780/03185 | true=run | pred=run | ✓ | ent=0.343 conf=0.930 gap=0.900
[2026-05-13 21:07:04]   [1780/3185] acc=87% filt=1764
[2026-05-13 21:07:14] #1781/03185 | true=run | pred=run | ✓ | ent=0.688 conf=0.850 gap=0.800
[2026-05-13 21:07:24] #1782/03185 | true=run | pred=run | ✓ | ent=0.518 conf=0.850 gap=0.750
[2026-05-13 21:07:29] #1783/03185 | true=run | pred=run | ✓ | ent=0.423 conf=0.850 gap=0.700
[2026-05-13 21:07:41] #1784/03185 | true=run | pred=run | ✓ | ent=0.199 conf=0.950 gap=0.900
[2026-05-13 21:07:45] #1785/03185 | true=run | pred=run | ✓ | ent=0.814 conf=0.800 gap=0.700
[2026-05-13 21:07:54] #1786/03185 | true=run | pred=run | ✓ | ent=0.621 conf=0.850 gap=0.800
[2026-05-13 21:08:15] #1787/03185 | true=run | pred=walk | ✗ | ent=0.253 conf=0.950 gap=0.920
[2026-05-13 21:08:24] #1788/03185 | true=run | pred=run | ✓ | ent=0.394 conf=0.900 gap=0.850
[2026-05-13 21:08:34] #1789/03185 | true=run | pred=run | ✓ | ent=0.621 conf=0.850 gap=0.800
[2026-05-13 21:08:39] #1790/03185 | true=run | pred=run | ✓ | ent=0.215 conf=0.944 gap=0.889
[2026-05-13 21:08:43] #1791/03185 | true=run | pred=run | ✓ | ent=0.475 conf=0.900 gap=0.850
[2026-05-13 21:08:53] #1792/03185 | true=run | pred=run | ✓ | ent=0.442 conf=0.900 gap=0.850
[2026-05-13 21:09:14] #1793/03185 | true=run | pred=walk | ✗ | ent=0.489 conf=0.900 gap=0.870
[2026-05-13 21:09:24] #1794/03185 | true=run | pred=run | ✓ | ent=0.293 conf=0.940 gap=0.920
[2026-05-13 21:09:30] #1795/03185 | true=run | pred=run | ✓ | ent=0.518 conf=0.850 gap=0.750
[2026-05-13 21:09:34] #1796/03185 | true=run | pred=run | ✓ | ent=0.679 conf=0.850 gap=0.800
[2026-05-13 21:09:45] #1797/03185 | true=run | pred=run | ✓ | ent=0.365 conf=0.920 gap=0.870
[2026-05-13 21:09:54] #1798/03185 | true=run | pred=walk | ✗ | ent=0.585 conf=0.850 gap=0.750
[2026-05-13 21:10:02] #1799/03185 | true=run | pred=walk | ✗ | ent=0.693 conf=0.500 gap=0.000
[2026-05-13 21:10:22] #1800/03185 | true=run | pred=walk | ✗ | ent=0.962 conf=0.750 gap=0.650
[2026-05-13 21:10:22]   [1800/3185] acc=87% filt=1783
[2026-05-13 21:10:26] #1801/03185 | true=run | pred=run | ✓ | ent=0.199 conf=0.950 gap=0.900
[2026-05-13 21:10:36] #1802/03185 | true=run | pred=run | ✓ | ent=0.000 conf=1.000 gap=1.000
[2026-05-13 21:10:45] #1803/03185 | true=run | pred=run | ✓ | ent=0.621 conf=0.850 gap=0.800
[2026-05-13 21:10:58] #1804/03185 | true=run | pred=run | ✓ | ent=0.602 conf=0.850 gap=0.770
[2026-05-13 21:11:08] #1805/03185 | true=run | pred=run | ✓ | ent=0.199 conf=0.950 gap=0.900
[2026-05-13 21:11:22] #1806/03185 | true=run | pred=run | ✓ | ent=0.365 conf=0.920 gap=0.870
[2026-05-13 21:11:26] #1807/03185 | true=run | pred=run | ✓ | ent=0.000 conf=1.000 gap=1.000
[2026-05-13 21:11:37] #1808/03185 | true=run | pred=run | ✓ | ent=0.881 conf=0.750 gap=0.600
[2026-05-13 21:11:40] #1809/03185 | true=run | pred=run | ✓ | ent=0.056 conf=0.990 gap=0.980
[2026-05-13 21:11:45] #1810/03185 | true=run | pred=run | ✓ | ent=0.762 conf=0.833 gap=0.784
[2026-05-13 21:11:54] #1811/03185 | true=run | pred=run | ✓ | ent=0.461 conf=0.900 gap=0.850
[2026-05-13 21:12:08] #1812/03185 | true=run | pred=run | ✓ | ent=0.412 conf=0.920 gap=0.890
[2026-05-13 21:12:12] #1813/03185 | true=run | pred=run | ✓ | ent=0.526 conf=0.891 gap=0.842
[2026-05-13 21:12:16] #1814/03185 | true=run | pred=run | ✓ | ent=0.000 conf=1.000 gap=1.000
[2026-05-13 21:12:26] #1815/03185 | true=run | pred=run | ✓ | ent=0.302 conf=0.940 gap=0.910
[2026-05-13 21:12:42] #1816/03185 | true=run | pred=walk | ✗ | ent=0.561 conf=0.880 gap=0.840
[2026-05-13 21:12:46] #1817/03185 | true=run | pred=run | ✓ | ent=0.325 conf=0.900 gap=0.800
[2026-05-13 21:13:00] #1818/03185 | true=run | pred=run | ✓ | ent=0.328 conf=0.940 gap=0.920
[2026-05-13 21:13:04] #1819/03185 | true=run | pred=run | ✓ | ent=0.423 conf=0.850 gap=0.700
[2026-05-13 21:13:12] #1820/03185 | true=run | pred=run | ✓ | ent=0.428 conf=0.921 gap=0.901
[2026-05-13 21:13:12]   [1820/3185] acc=87% filt=1803
[2026-05-13 21:13:26] #1821/03185 | true=run | pred=run | ✓ | ent=0.524 conf=0.880 gap=0.830
[2026-05-13 21:13:31] #1822/03185 | true=run | pred=run | ✓ | ent=0.524 conf=0.880 gap=0.830
[2026-05-13 21:13:35] #1823/03185 | true=run | pred=run | ✓ | ent=0.482 conf=0.900 gap=0.850
[2026-05-13 21:13:44] #1824/03185 | true=run | pred=run | ✓ | ent=0.447 conf=0.900 gap=0.850
[2026-05-13 21:13:55] #1825/03185 | true=run | pred=run | ✓ | ent=0.651 conf=0.850 gap=0.800
[2026-05-13 21:14:00] #1826/03185 | true=run | pred=run | ✓ | ent=0.199 conf=0.950 gap=0.900
[2026-05-13 21:14:16] #1827/03185 | true=run | pred=walk | ✗ | ent=0.199 conf=0.950 gap=0.900
[2026-05-13 21:14:21] #1828/03185 | true=run | pred=run | ✓ | ent=0.621 conf=0.850 gap=0.800
[2026-05-13 21:14:25] #1829/03185 | true=run | pred=run | ✓ | ent=0.693 conf=0.850 gap=0.800
[2026-05-13 21:14:35] #1830/03185 | true=run | pred=run | ✓ | ent=0.199 conf=0.950 gap=0.900
[2026-05-13 21:14:39] #1831/03185 | true=run | pred=run | ✓ | ent=0.811 conf=0.800 gap=0.750
[2026-05-13 21:15:01] #1832/03185 | true=run | pred=walk | ✗ | ent=0.757 conf=0.820 gap=0.770
[2026-05-13 21:15:10] #1833/03185 | true=run | pred=walk | ✗ | ent=0.384 conf=0.920 gap=0.890
[2026-05-13 21:15:39] #1834/03185 | true=run | pred=walk | ✗ | ent=1.033 conf=0.650 gap=0.500
[2026-05-13 21:15:43] #1835/03185 | true=run | pred=run | ✓ | ent=0.481 conf=0.900 gap=0.870
[2026-05-13 21:15:47] #1836/03185 | true=run | pred=run | ✓ | ent=0.199 conf=0.950 gap=0.900
[2026-05-13 21:15:50] #1837/03185 | true=run | pred=run | ✓ | ent=0.984 conf=0.700 gap=0.550
[2026-05-13 21:15:53] #1838/03185 | true=run | pred=run | ✓ | ent=0.199 conf=0.950 gap=0.900
[2026-05-13 21:16:03] #1839/03185 | true=run | pred=run | ✓ | ent=0.404 conf=0.920 gap=0.900
[2026-05-13 21:16:26] #1840/03185 | true=run | pred=run | ✓ | ent=0.423 conf=0.850 gap=0.700
[2026-05-13 21:16:26]   [1840/3185] acc=87% filt=1823
[2026-05-13 21:16:29] #1841/03185 | true=run | pred=run | ✓ | ent=0.394 conf=0.900 gap=0.850
[2026-05-13 21:16:35] #1842/03185 | true=run | pred=run | ✓ | ent=0.199 conf=0.950 gap=0.900
[2026-05-13 21:16:52] #1843/03185 | true=run | pred=walk | ✗ | ent=0.585 conf=0.850 gap=0.750
[2026-05-13 21:16:56] #1844/03185 | true=run | pred=run | ✓ | ent=0.447 conf=0.900 gap=0.850
[2026-05-13 21:17:12] #1845/03185 | true=run | pred=run | ✓ | ent=0.639 conf=0.800 gap=0.700
[2026-05-13 21:17:22] #1846/03185 | true=run | pred=run | ✓ | ent=0.809 conf=0.800 gap=0.700
[2026-05-13 21:17:26] #1847/03185 | true=run | pred=run | ✓ | ent=0.000 conf=1.000 gap=1.000
[2026-05-13 21:17:30] #1848/03185 | true=run | pred=run | ✓ | ent=0.588 conf=0.850 gap=0.800
[2026-05-13 21:17:41] #1849/03185 | true=run | pred=run | ✓ | ent=0.112 conf=0.980 gap=0.970
[2026-05-13 21:18:00] #1850/03185 | true=run | pred=walk | ✗ | ent=0.680 conf=0.820 gap=0.700
[2026-05-13 21:18:05] #1851/03185 | true=run | pred=run | ✓ | ent=0.669 conf=0.850 gap=0.800
[2026-05-13 21:18:15] #1852/03185 | true=run | pred=run | ✓ | ent=0.210 conf=0.960 gap=0.940
[2026-05-13 21:18:23] #1853/03185 | true=run | pred=run | ✓ | ent=0.669 conf=0.850 gap=0.800
[2026-05-13 21:18:31] #1854/03185 | true=run | pred=walk | ✗ | ent=1.021 conf=0.650 gap=0.400
[2026-05-13 21:18:35] #1855/03185 | true=run | pred=run | ✓ | ent=0.475 conf=0.900 gap=0.850
[2026-05-13 21:18:39] #1856/03185 | true=run | pred=run | ✓ | ent=0.568 conf=0.850 gap=0.770
[2026-05-13 21:18:47] #1857/03185 | true=run | pred=walk | ✗ | ent=0.336 conf=0.895 gap=0.789
[2026-05-13 21:18:53] #1858/03185 | true=run | pred=run | ✓ | ent=0.000 conf=1.000 gap=1.000
[2026-05-13 21:19:02] #1859/03185 | true=run | pred=run | ✓ | ent=0.387 conf=0.931 gap=0.921
[2026-05-13 21:19:19] #1860/03185 | true=run | pred=walk | ✗ | ent=0.260 conf=0.950 gap=0.920
[2026-05-13 21:19:19]   [1860/3185] acc=87% filt=1843
[2026-05-13 21:19:30] #1861/03185 | true=run | pred=run | ✓ | ent=0.394 conf=0.900 gap=0.850
[2026-05-13 21:19:42] #1862/03185 | true=run | pred=run | ✓ | ent=0.412 conf=0.920 gap=0.890
[2026-05-13 21:19:55] #1863/03185 | true=run | pred=run | ✓ | ent=0.199 conf=0.950 gap=0.900
[2026-05-13 21:20:05] #1864/03185 | true=run | pred=run | ✓ | ent=0.655 conf=0.850 gap=0.800
[2026-05-13 21:20:15] #1865/03185 | true=run | pred=run | ✓ | ent=0.683 conf=0.850 gap=0.800
[2026-05-13 21:20:20] #1866/03185 | true=run | pred=run | ✓ | ent=1.065 conf=0.700 gap=0.550
[2026-05-13 21:20:31] #1867/03185 | true=run | pred=run | ✓ | ent=0.588 conf=0.850 gap=0.800
[2026-05-13 21:20:43] #1868/03185 | true=run | pred=run | ✓ | ent=0.404 conf=0.920 gap=0.900
[2026-05-13 21:20:54] #1869/03185 | true=run | pred=run | ✓ | ent=0.537 conf=0.842 gap=0.737
[2026-05-13 21:21:07] #1870/03185 | true=run | pred=run | ✓ | ent=0.000 conf=1.000 gap=1.000
[2026-05-13 21:21:15] #1871/03185 | true=run | pred=run | ✓ | ent=0.394 conf=0.900 gap=0.850
[2026-05-13 21:21:30] #1872/03185 | true=run | pred=run | ✓ | ent=0.984 conf=0.700 gap=0.550
[2026-05-13 21:21:45] #1873/03185 | true=run | pred=run | ✓ | ent=0.206 conf=0.947 gap=0.895
[2026-05-13 21:21:48] #1874/03185 | true=run | pred=run | ✓ | ent=0.621 conf=0.850 gap=0.800
[2026-05-13 21:21:51] #1875/03185 | true=run | pred=run | ✓ | ent=0.693 conf=0.850 gap=0.800
[2026-05-13 21:22:00] #1876/03185 | true=run | pred=run | ✓ | ent=0.526 conf=0.891 gap=0.842
[2026-05-13 21:22:15] #1877/03185 | true=run | pred=run | ✓ | ent=0.265 conf=0.950 gap=0.930
[2026-05-13 21:22:27] #1878/03185 | true=run | pred=run | ✓ | ent=0.288 conf=0.940 gap=0.910
[2026-05-13 21:22:30] #1879/03185 | true=run | pred=run | ✓ | ent=0.640 conf=0.850 gap=0.800
[2026-05-13 21:22:34] #1880/03185 | true=run | pred=run | ✓ | ent=0.693 conf=0.850 gap=0.800
[2026-05-13 21:22:34]   [1880/3185] acc=87% filt=1863
[2026-05-13 21:22:39] #1881/03185 | true=run | pred=run | ✓ | ent=0.199 conf=0.950 gap=0.900
[2026-05-13 21:22:43] #1882/03185 | true=run | pred=run | ✓ | ent=0.844 conf=0.800 gap=0.750
[2026-05-13 21:22:46] #1883/03185 | true=run | pred=run | ✓ | ent=0.000 conf=1.000 gap=1.000
[2026-05-13 21:23:01] #1884/03185 | true=run | pred=walk | ✗ | ent=0.199 conf=0.950 gap=0.900
[2026-05-13 21:23:13] #1885/03185 | true=run | pred=run | ✓ | ent=0.688 conf=0.850 gap=0.800
[2026-05-13 21:23:17] #1886/03185 | true=run | pred=run | ✓ | ent=0.526 conf=0.891 gap=0.842
[2026-05-13 21:23:20] #1887/03185 | true=run | pred=run | ✓ | ent=0.640 conf=0.850 gap=0.800
[2026-05-13 21:23:23] #1888/03185 | true=run | pred=run | ✓ | ent=0.688 conf=0.850 gap=0.800
[2026-05-13 21:23:27] #1889/03185 | true=run | pred=run | ✓ | ent=0.115 conf=0.979 gap=0.969
[2026-05-13 21:23:38] #1890/03185 | true=run | pred=run | ✓ | ent=0.526 conf=0.891 gap=0.842
[2026-05-13 21:23:47] #1891/03185 | true=run | pred=run | ✓ | ent=0.349 conf=0.889 gap=0.778
[2026-05-13 21:23:50] #1892/03185 | true=run | pred=run | ✓ | ent=0.199 conf=0.950 gap=0.900
[2026-05-13 21:23:53] #1893/03185 | true=run | pred=run | ✓ | ent=0.394 conf=0.900 gap=0.850
[2026-05-13 21:23:58] #1894/03185 | true=run | pred=run | ✓ | ent=0.447 conf=0.900 gap=0.850
[2026-05-13 21:24:08] #1895/03185 | true=run | pred=run | ✓ | ent=0.265 conf=0.950 gap=0.930
[2026-05-13 21:24:15] #1896/03185 | true=run | pred=run | ✓ | ent=0.000 conf=1.000 gap=1.000
[2026-05-13 21:24:28] #1897/03185 | true=run | pred=run | ✓ | ent=0.518 conf=0.850 gap=0.750
[2026-05-13 21:24:37] #1898/03185 | true=run | pred=run | ✓ | ent=0.251 conf=0.950 gap=0.930
[2026-05-13 21:24:41] #1899/03185 | true=run | pred=run | ✓ | ent=0.526 conf=0.891 gap=0.842
[2026-05-13 21:24:52] #1900/03185 | true=run | pred=run | ✓ | ent=0.688 conf=0.850 gap=0.800
[2026-05-13 21:24:52]   [1900/3185] acc=87% filt=1883
[2026-05-13 21:24:56] #1901/03185 | true=run | pred=run | ✓ | ent=1.076 conf=0.700 gap=0.550
[2026-05-13 21:25:01] #1902/03185 | true=run | pred=run | ✓ | ent=0.688 conf=0.850 gap=0.800
[2026-05-13 21:25:04] #1903/03185 | true=run | pred=run | ✓ | ent=0.668 conf=0.850 gap=0.800
[2026-05-13 21:25:13] #1904/03185 | true=run | pred=run | ✓ | ent=0.428 conf=0.899 gap=0.843
[2026-05-13 21:25:17] #1905/03185 | true=run | pred=run | ✓ | ent=0.325 conf=0.900 gap=0.800
[2026-05-13 21:25:30] #1906/03185 | true=run | pred=walk | ✗ | ent=0.514 conf=0.900 gap=0.880
[2026-05-13 21:25:39] #1907/03185 | true=run | pred=run | ✓ | ent=0.859 conf=0.750 gap=0.600
[2026-05-13 21:25:43] #1908/03185 | true=run | pred=run | ✓ | ent=0.966 conf=0.650 gap=0.400
[2026-05-13 21:25:55] #1909/03185 | true=run | pred=run | ✓ | ent=0.423 conf=0.850 gap=0.700
[2026-05-13 21:26:10] #1910/03185 | true=run | pred=run | ✓ | ent=1.051 conf=0.700 gap=0.550
[2026-05-13 21:26:14] #1911/03185 | true=run | pred=run | ✓ | ent=0.349 conf=0.889 gap=0.778
[2026-05-13 21:26:24] #1912/03185 | true=run | pred=run | ✓ | ent=0.331 conf=0.940 gap=0.920
[2026-05-13 21:26:28] #1913/03185 | true=run | pred=run | ✓ | ent=0.199 conf=0.950 gap=0.900
[2026-05-13 21:26:35] #1914/03185 | true=run | pred=run | ✓ | ent=0.279 conf=0.950 gap=0.940
[2026-05-13 21:26:41] #1915/03185 | true=run | pred=run | ✓ | ent=0.277 conf=0.950 gap=0.931
[2026-05-13 21:26:49] #1916/03185 | true=run | pred=run | ✓ | ent=0.693 conf=0.850 gap=0.800
[2026-05-13 21:26:53] #1917/03185 | true=run | pred=run | ✓ | ent=0.447 conf=0.900 gap=0.850
[2026-05-13 21:27:02] #1918/03185 | true=run | pred=run | ✓ | ent=0.447 conf=0.900 gap=0.850
[2026-05-13 21:27:07] #1919/03185 | true=run | pred=run | ✓ | ent=0.112 conf=0.980 gap=0.970
[2026-05-13 21:27:10] #1920/03185 | true=run | pred=run | ✓ | ent=0.000 conf=1.000 gap=1.000
[2026-05-13 21:27:10]   [1920/3185] acc=87% filt=1903
[2026-05-13 21:27:23] #1921/03185 | true=run | pred=run | ✓ | ent=1.073 conf=0.700 gap=0.550
[2026-05-13 21:27:34] #1922/03185 | true=run | pred=run | ✓ | ent=0.196 conf=0.960 gap=0.940
[2026-05-13 21:27:46] #1923/03185 | true=run | pred=run | ✓ | ent=0.765 conf=0.820 gap=0.740
[2026-05-13 21:27:54] #1924/03185 | true=run | pred=run | ✓ | ent=0.895 conf=0.750 gap=0.600
[2026-05-13 21:28:12] #1925/03185 | true=run | pred=walk | ✗ | ent=0.669 conf=0.850 gap=0.800
[2026-05-13 21:28:36] #1926/03185 | true=run | pred=run | ✓ | ent=0.210 conf=0.960 gap=0.940
[2026-05-13 21:28:44] #1927/03185 | true=run | pred=run | ✓ | ent=0.462 conf=0.900 gap=0.870
[2026-05-13 21:28:48] #1928/03185 | true=run | pred=run | ✓ | ent=0.526 conf=0.891 gap=0.842
[2026-05-13 21:28:53] #1929/03185 | true=run | pred=run | ✓ | ent=0.905 conf=0.750 gap=0.600
[2026-05-13 21:29:03] #1930/03185 | true=run | pred=run | ✓ | ent=0.384 conf=0.920 gap=0.890
[2026-05-13 21:29:11] #1931/03185 | true=run | pred=run | ✓ | ent=0.349 conf=0.889 gap=0.778
[2026-05-13 21:29:14] #1932/03185 | true=run | pred=run | ✓ | ent=0.000 conf=1.000 gap=1.000
[2026-05-13 21:29:35] #1933/03185 | true=run | pred=walk | ✗ | ent=0.683 conf=0.850 gap=0.800
[2026-05-13 21:29:38] #1934/03185 | true=run | pred=run | ✓ | ent=0.423 conf=0.850 gap=0.700
[2026-05-13 21:29:46] #1935/03185 | true=run | pred=run | ✓ | ent=0.526 conf=0.891 gap=0.842
[2026-05-13 21:29:50] #1936/03185 | true=run | pred=run | ✓ | ent=0.000 conf=1.000 gap=1.000
[2026-05-13 21:29:59] #1937/03185 | true=run | pred=run | ✓ | ent=0.693 conf=0.800 gap=0.650
[2026-05-13 21:30:07] #1938/03185 | true=run | pred=run | ✓ | ent=0.447 conf=0.900 gap=0.850
[2026-05-13 21:30:17] #1939/03185 | true=run | pred=run | ✓ | ent=0.475 conf=0.900 gap=0.850
[2026-05-13 21:30:22] #1940/03185 | true=run | pred=run | ✓ | ent=0.394 conf=0.900 gap=0.850
[2026-05-13 21:30:22]   [1940/3185] acc=87% filt=1923
[2026-05-13 21:30:36] #1941/03185 | true=run | pred=run | ✓ | ent=0.265 conf=0.950 gap=0.930
[2026-05-13 21:30:46] #1942/03185 | true=run | pred=run | ✓ | ent=0.621 conf=0.850 gap=0.800
[2026-05-13 21:30:55] #1943/03185 | true=run | pred=run | ✓ | ent=0.302 conf=0.940 gap=0.910
[2026-05-13 21:31:07] #1944/03185 | true=run | pred=run | ✓ | ent=0.135 conf=0.970 gap=0.940
[2026-05-13 21:31:13] #1945/03185 | true=run | pred=run | ✓ | ent=0.428 conf=0.900 gap=0.850
[2026-05-13 21:31:24] #1946/03185 | true=run | pred=run | ✓ | ent=0.803 conf=0.800 gap=0.700
[2026-05-13 21:31:40] #1947/03185 | true=run | pred=run | ✓ | ent=0.365 conf=0.920 gap=0.870
[2026-05-13 21:31:46] #1948/03185 | true=run | pred=run | ✓ | ent=0.447 conf=0.900 gap=0.850
[2026-05-13 21:31:51] #1949/03185 | true=run | pred=run | ✓ | ent=0.526 conf=0.891 gap=0.842
[2026-05-13 21:31:55] #1950/03185 | true=run | pred=run | ✓ | ent=0.447 conf=0.900 gap=0.850
[2026-05-13 21:32:06] #1951/03185 | true=run | pred=walk | ✗ | ent=0.224 conf=0.950 gap=0.910
[2026-05-13 21:32:11] #1952/03185 | true=run | pred=run | ✓ | ent=0.000 conf=1.000 gap=1.000
[2026-05-13 21:32:26] #1953/03185 | true=run | pred=run | ✓ | ent=0.846 conf=0.800 gap=0.740
