[2026-05-11 11:58:10] Class 16 (Stair-down) 软标签生成开始
[2026-05-11 11:58:10]   QUICK=False LIMIT=50
[2026-05-11 11:58:10]   温度=0.8 (from api_config)
[2026-05-11 11:58:10]   本类: 2635窗口 (仅加载本类, 内存友好)
[2026-05-11 11:58:10]   实际生成: 2635 窗口
[2026-05-11 11:58:23] #0001/02635 | true=Stair-down(16) | pred=Stair-down(16) | ✓ | ent=0.979 | conf=0.750 | gap=0.670
[2026-05-12 08:10:51] #2181/02635 | true=Stair-down(16) | pred=Walk(11) | ✗ | ent=0.251 | conf=0.950 | gap=0.930
[2026-05-12 08:11:40] #2182/02635 | true=Stair-down(16) | pred=Stair-down(16) | ✓ | ent=0.811 | conf=0.800 | gap=0.750
[2026-05-12 08:12:41] #2183/02635 | true=Stair-down(16) | pred=Stair-down(16) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 08:13:08] #2184/02635 | true=Stair-down(16) | pred=Stair-down(16) | ✓ | ent=1.190 | conf=0.650 | gap=0.550
[2026-05-12 08:13:33] #2185/02635 | true=Stair-down(16) | pred=Stair-down(16) | ✓ | ent=0.965 | conf=0.750 | gap=0.700
[2026-05-12 08:13:47] #2186/02635 | true=Stair-down(16) | pred=Stair-down(16) | ✓ | ent=0.929 | conf=0.750 | gap=0.650
[2026-05-12 08:14:59] #2187/02635 | true=Stair-down(16) | pred=Stair-down(16) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 08:15:49] #2188/02635 | true=Stair-down(16) | pred=Walk(11) | ✗ | ent=0.332 | conf=0.920 | gap=0.870
[2026-05-12 08:16:23] #2189/02635 | true=Stair-down(16) | pred=Stair-down(16) | ✓ | ent=0.842 | conf=0.800 | gap=0.750
[2026-05-12 08:16:45] #2190/02635 | true=Stair-down(16) | pred=Jump(8) | ✗ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 08:17:52] #2191/02635 | true=Stair-down(16) | pred=Table-tennis(17) | ✗ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 08:18:34] #2192/02635 | true=Stair-down(16) | pred=Talk-stand(3) | ✗ | ent=0.965 | conf=0.750 | gap=0.700
[2026-05-12 08:19:36] #2193/02635 | true=Stair-down(16) | pred=Walk(11) | ✗ | ent=0.657 | conf=0.850 | gap=0.810
[2026-05-12 08:20:43] #2194/02635 | true=Stair-down(16) | pred=Walk-backwards(12) | ✗ | ent=1.235 | conf=0.550 | gap=0.350
[2026-05-12 08:22:02] #2195/02635 | true=Stair-down(16) | pred=Push-up(9) | ✗ | ent=1.722 | conf=0.400 | gap=0.250
[2026-05-12 08:23:17] #2196/02635 | true=Stair-down(16) | pred=Walk(11) | ✗ | ent=0.711 | conf=0.820 | gap=0.760
[2026-05-12 08:23:56] #2197/02635 | true=Stair-down(16) | pred=Table-tennis(17) | ✗ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 08:24:37] #2198/02635 | true=Stair-down(16) | pred=Table-tennis(17) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 08:25:08] #2199/02635 | true=Stair-down(16) | pred=Jump(8) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 08:25:35] #2200/02635 | true=Stair-down(16) | pred=Stair-down(16) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 08:25:35]   [2200/2635] acc=1262/2200=57.4% filtered=1405/2200
[2026-05-12 08:26:41] #2201/02635 | true=Stair-down(16) | pred=Stair-down(16) | ✓ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-12 08:27:32] #2202/02635 | true=Stair-down(16) | pred=Stair-down(16) | ✓ | ent=1.259 | conf=0.650 | gap=0.550
[2026-05-12 08:28:09] #2203/02635 | true=Stair-down(16) | pred=Jump(8) | ✗ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 08:28:54] #2204/02635 | true=Stair-down(16) | pred=Table-tennis(17) | ✗ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 08:29:27] #2205/02635 | true=Stair-down(16) | pred=Jump(8) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 08:29:47] #2206/02635 | true=Stair-down(16) | pred=Stair-down(16) | ✓ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-12 08:30:05] #2207/02635 | true=Stair-down(16) | pred=Stair-down(16) | ✓ | ent=0.965 | conf=0.750 | gap=0.700
[2026-05-12 08:30:37] #2208/02635 | true=Stair-down(16) | pred=Stair-down(16) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-12 08:30:58] #2209/02635 | true=Stair-down(16) | pred=Stair-down(16) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-12 08:32:02] #2210/02635 | true=Stair-down(16) | pred=Stair-up(15) | ✗ | ent=1.079 | conf=0.700 | gap=0.600
[2026-05-12 08:32:26] #2211/02635 | true=Stair-down(16) | pred=Stair-down(16) | ✓ | ent=0.965 | conf=0.750 | gap=0.700
[2026-05-12 08:33:20] #2212/02635 | true=Stair-down(16) | pred=Stair-down(16) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 08:34:14] #2213/02635 | true=Stair-down(16) | pred=Walk-circle(13) | ✗ | ent=0.800 | conf=0.750 | gap=0.600
[2026-05-12 08:35:21] #2214/02635 | true=Stair-down(16) | pred=Stair-up(15) | ✗ | ent=1.079 | conf=0.700 | gap=0.600
[2026-05-12 08:36:25] #2215/02635 | true=Stair-down(16) | pred=Stair-up(15) | ✗ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-12 08:37:12] #2216/02635 | true=Stair-down(16) | pred=Stair-up(15) | ✗ | ent=0.279 | conf=0.950 | gap=0.940
[2026-05-12 08:38:02] #2217/02635 | true=Stair-down(16) | pred=Stair-down(16) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 08:38:20] #2218/02635 | true=Stair-down(16) | pred=Stair-down(16) | ✓ | ent=0.655 | conf=0.850 | gap=0.800
[2026-05-12 08:39:31] #2219/02635 | true=Stair-down(16) | pred=Stair-up(15) | ✗ | ent=0.778 | conf=0.800 | gap=0.750
[2026-05-12 08:40:34] #2220/02635 | true=Stair-down(16) | pred=Walk(11) | ✗ | ent=0.379 | conf=0.920 | gap=0.890
[2026-05-12 08:40:34]   [2220/2635] acc=1272/2220=57.3% filtered=1425/2220
[2026-05-12 08:41:05] #2221/02635 | true=Stair-down(16) | pred=Stair-down(16) | ✓ | ent=0.500 | conf=0.800 | gap=0.600
[2026-05-12 08:41:23] #2222/02635 | true=Stair-down(16) | pred=Stair-down(16) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 08:42:15] #2223/02635 | true=Stair-down(16) | pred=Table-tennis(17) | ✗ | ent=0.637 | conf=0.850 | gap=0.780
[2026-05-12 08:42:51] #2224/02635 | true=Stair-down(16) | pred=Stair-down(16) | ✓ | ent=0.965 | conf=0.750 | gap=0.700
[2026-05-12 08:43:31] #2225/02635 | true=Stair-down(16) | pred=Stair-down(16) | ✓ | ent=0.655 | conf=0.850 | gap=0.800
[2026-05-12 08:44:19] #2226/02635 | true=Stair-down(16) | pred=Stair-down(16) | ✓ | ent=0.362 | conf=0.930 | gap=0.910
[2026-05-12 08:45:23] #2227/02635 | true=Stair-down(16) | pred=Table-tennis(17) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 08:46:40] #2228/02635 | true=Stair-down(16) | pred=Walk(11) | ✗ | ent=0.379 | conf=0.920 | gap=0.890
[2026-05-12 08:47:37] #2229/02635 | true=Stair-down(16) | pred=Table-tennis(17) | ✗ | ent=0.837 | conf=0.800 | gap=0.730
[2026-05-12 08:48:22] #2230/02635 | true=Stair-down(16) | pred=Stair-down(16) | ✓ | ent=0.811 | conf=0.800 | gap=0.750
[2026-05-12 08:49:01] #2231/02635 | true=Stair-down(16) | pred=Table-tennis(17) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 08:49:44] #2232/02635 | true=Stair-down(16) | pred=Walk-circle(13) | ✗ | ent=1.400 | conf=0.450 | gap=0.150
[2026-05-12 08:50:31] #2233/02635 | true=Stair-down(16) | pred=Table-tennis(17) | ✗ | ent=0.543 | conf=0.880 | gap=0.830
[2026-05-12 08:51:30] #2234/02635 | true=Stair-down(16) | pred=Walk(11) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 08:51:47] #2235/02635 | true=Stair-down(16) | pred=Stair-down(16) | ✓ | ent=1.271 | conf=0.600 | gap=0.450
[2026-05-12 08:52:05] #2236/02635 | true=Stair-down(16) | pred=Stair-down(16) | ✓ | ent=1.079 | conf=0.700 | gap=0.600
[2026-05-12 08:52:45] #2237/02635 | true=Stair-down(16) | pred=Stair-down(16) | ✓ | ent=0.554 | conf=0.880 | gap=0.840
[2026-05-12 08:53:18] #2238/02635 | true=Stair-down(16) | pred=Jump(8) | ✗ | ent=0.593 | conf=0.720 | gap=0.440
[2026-05-12 08:53:55] #2239/02635 | true=Stair-down(16) | pred=Stair-down(16) | ✓ | ent=0.611 | conf=0.700 | gap=0.400
[2026-05-12 08:54:11] #2240/02635 | true=Stair-down(16) | pred=Stair-down(16) | ✓ | ent=0.716 | conf=0.830 | gap=0.780
[2026-05-12 08:54:11]   [2240/2635] acc=1283/2240=57.3% filtered=1444/2240
[2026-05-12 08:54:51] #2241/02635 | true=Stair-down(16) | pred=Stair-up(15) | ✗ | ent=0.998 | conf=0.750 | gap=0.700
[2026-05-12 08:55:08] #2242/02635 | true=Stair-down(16) | pred=Stair-down(16) | ✓ | ent=1.079 | conf=0.700 | gap=0.600
[2026-05-12 08:55:28] #2243/02635 | true=Stair-down(16) | pred=Stair-down(16) | ✓ | ent=0.811 | conf=0.800 | gap=0.750
[2026-05-12 08:55:46] #2244/02635 | true=Stair-down(16) | pred=Stair-down(16) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-12 08:56:32] #2245/02635 | true=Stair-down(16) | pred=Walk(11) | ✗ | ent=0.390 | conf=0.920 | gap=0.900
[2026-05-12 08:56:52] #2246/02635 | true=Stair-down(16) | pred=Stair-down(16) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-12 08:58:02] #2247/02635 | true=Stair-down(16) | pred=Walk-circle(13) | ✗ | ent=1.158 | conf=0.600 | gap=0.400
[2026-05-12 08:59:11] #2248/02635 | true=Stair-down(16) | pred=Walk(11) | ✗ | ent=0.540 | conf=0.880 | gap=0.840
[2026-05-12 08:59:33] #2249/02635 | true=Stair-down(16) | pred=Stair-down(16) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-12 09:00:18] #2250/02635 | true=Stair-down(16) | pred=Stair-down(16) | ✓ | ent=0.895 | conf=0.750 | gap=0.650
[2026-05-12 09:00:42] #2251/02635 | true=Stair-down(16) | pred=Stair-down(16) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 09:01:04] #2252/02635 | true=Stair-down(16) | pred=Stair-down(16) | ✓ | ent=0.192 | conf=0.960 | gap=0.929
[2026-05-12 09:01:59] #2253/02635 | true=Stair-down(16) | pred=Stair-down(16) | ✓ | ent=0.914 | conf=0.700 | gap=0.550
[2026-05-12 09:02:54] #2254/02635 | true=Stair-down(16) | pred=Walk(11) | ✗ | ent=0.251 | conf=0.950 | gap=0.930
[2026-05-12 09:04:18] #2255/02635 | true=Stair-down(16) | pred=Stair-down(16) | ✓ | ent=0.965 | conf=0.750 | gap=0.700
[2026-05-12 09:04:35] #2256/02635 | true=Stair-down(16) | pred=Stair-down(16) | ✓ | ent=0.965 | conf=0.750 | gap=0.700
[2026-05-12 09:04:51] #2257/02635 | true=Stair-down(16) | pred=Stair-down(16) | ✓ | ent=0.196 | conf=0.960 | gap=0.940
[2026-05-12 09:05:31] #2258/02635 | true=Stair-down(16) | pred=Table-tennis(17) | ✗ | ent=0.461 | conf=0.900 | gap=0.850
[2026-05-12 09:06:12] #2259/02635 | true=Stair-down(16) | pred=Table-tennis(17) | ✗ | ent=0.708 | conf=0.800 | gap=0.700
[2026-05-12 09:07:04] #2260/02635 | true=Stair-down(16) | pred=Walk(11) | ✗ | ent=0.357 | conf=0.920 | gap=0.880
[2026-05-12 09:07:04]   [2260/2635] acc=1295/2260=57.3% filtered=1464/2260
[2026-05-12 09:08:48] #2261/02635 | true=Stair-down(16) | pred=Stair-down(16) | ✓ | ent=0.778 | conf=0.800 | gap=0.750
[2026-05-12 09:09:10] #2262/02635 | true=Stair-down(16) | pred=Stair-down(16) | ✓ | ent=1.079 | conf=0.700 | gap=0.600
[2026-05-12 09:09:38] #2263/02635 | true=Stair-down(16) | pred=Stair-down(16) | ✓ | ent=1.079 | conf=0.700 | gap=0.600
[2026-05-12 09:10:23] #2264/02635 | true=Stair-down(16) | pred=Table-tennis(17) | ✗ | ent=0.461 | conf=0.900 | gap=0.850
[2026-05-12 09:12:10] #2265/02635 | true=Stair-down(16) | pred=Stair-down(16) | ✓ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-12 09:12:31] #2266/02635 | true=Stair-down(16) | pred=Stair-down(16) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 09:13:05] #2267/02635 | true=Stair-down(16) | pred=Stair-down(16) | ✓ | ent=0.621 | conf=0.850 | gap=0.800
[2026-05-12 09:14:12] #2268/02635 | true=Stair-down(16) | pred=Stair-down(16) | ✓ | ent=0.490 | conf=0.880 | gap=0.830
[2026-05-12 09:14:30] #2269/02635 | true=Stair-down(16) | pred=Stair-down(16) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 09:16:03] #2270/02635 | true=Stair-down(16) | pred=Table-tennis(17) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 09:17:03] #2271/02635 | true=Stair-down(16) | pred=Table-tennis(17) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 09:17:30] #2272/02635 | true=Stair-down(16) | pred=Stair-down(16) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 09:17:52] #2273/02635 | true=Stair-down(16) | pred=Stair-down(16) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 09:18:19] #2274/02635 | true=Stair-down(16) | pred=Stair-down(16) | ✓ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-12 09:19:08] #2275/02635 | true=Stair-down(16) | pred=Stair-down(16) | ✓ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-12 09:19:50] #2276/02635 | true=Stair-down(16) | pred=Jump(8) | ✗ | ent=0.279 | conf=0.920 | gap=0.840
[2026-05-12 09:20:15] #2277/02635 | true=Stair-down(16) | pred=Stair-down(16) | ✓ | ent=1.293 | conf=0.650 | gap=0.550
[2026-05-12 09:20:54] #2278/02635 | true=Stair-down(16) | pred=Table-tennis(17) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 09:21:17] #2279/02635 | true=Stair-down(16) | pred=Stair-down(16) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 09:21:41] #2280/02635 | true=Stair-down(16) | pred=Stair-down(16) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-12 09:21:41]   [2280/2635] acc=1310/2280=57.5% filtered=1484/2280
[2026-05-12 09:22:26] #2281/02635 | true=Stair-down(16) | pred=Stair-down(16) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 09:22:52] #2282/02635 | true=Stair-down(16) | pred=Stair-down(16) | ✓ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-12 09:23:14] #2283/02635 | true=Stair-down(16) | pred=Stair-down(16) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 09:24:04] #2284/02635 | true=Stair-down(16) | pred=Walk(11) | ✗ | ent=0.621 | conf=0.850 | gap=0.800
[2026-05-12 09:24:24] #2285/02635 | true=Stair-down(16) | pred=Stair-down(16) | ✓ | ent=0.232 | conf=0.950 | gap=0.920
[2026-05-12 09:25:03] #2286/02635 | true=Stair-down(16) | pred=Jump(8) | ✗ | ent=0.279 | conf=0.920 | gap=0.840
[2026-05-12 09:26:24] #2287/02635 | true=Stair-down(16) | pred=Walk(11) | ✗ | ent=1.302 | conf=0.550 | gap=0.350
[2026-05-12 09:27:30] #2288/02635 | true=Stair-down(16) | pred=Walk(11) | ✗ | ent=0.914 | conf=0.700 | gap=0.550
[2026-05-12 09:27:50] #2289/02635 | true=Stair-down(16) | pred=Stair-down(16) | ✓ | ent=0.688 | conf=0.850 | gap=0.820
[2026-05-12 09:28:12] #2290/02635 | true=Stair-down(16) | pred=Stair-down(16) | ✓ | ent=0.990 | conf=0.750 | gap=0.680
[2026-05-12 09:28:36] #2291/02635 | true=Stair-down(16) | pred=Stair-down(16) | ✓ | ent=0.279 | conf=0.920 | gap=0.840
[2026-05-12 09:29:14] #2292/02635 | true=Stair-down(16) | pred=Stair-down(16) | ✓ | ent=0.459 | conf=0.901 | gap=0.861
[2026-05-12 09:29:36] #2293/02635 | true=Stair-down(16) | pred=Stair-down(16) | ✓ | ent=0.811 | conf=0.800 | gap=0.750
[2026-05-12 09:29:54] #2294/02635 | true=Stair-down(16) | pred=Stair-down(16) | ✓ | ent=0.619 | conf=0.860 | gap=0.810
[2026-05-12 09:30:15] #2295/02635 | true=Stair-down(16) | pred=Stair-down(16) | ✓ | ent=0.554 | conf=0.880 | gap=0.840
[2026-05-12 09:30:33] #2296/02635 | true=Stair-down(16) | pred=Stair-down(16) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 09:31:18] #2297/02635 | true=Stair-down(16) | pred=Run(14) | ✗ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 09:32:14] #2298/02635 | true=Stair-down(16) | pred=Stair-up(15) | ✗ | ent=1.140 | conf=0.700 | gap=0.630
[2026-05-12 09:32:38] #2299/02635 | true=Stair-down(16) | pred=Stair-down(16) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-12 09:33:20] #2300/02635 | true=Stair-down(16) | pred=Table-tennis(17) | ✗ | ent=0.398 | conf=0.920 | gap=0.890
[2026-05-12 09:33:20]   [2300/2635] acc=1323/2300=57.5% filtered=1504/2300
[2026-05-12 09:33:58] #2301/02635 | true=Stair-down(16) | pred=Stair-up(15) | ✗ | ent=0.965 | conf=0.750 | gap=0.700
[2026-05-12 09:34:43] #2302/02635 | true=Stair-down(16) | pred=Stair-down(16) | ✓ | ent=0.965 | conf=0.750 | gap=0.700
[2026-05-12 09:35:25] #2303/02635 | true=Stair-down(16) | pred=Walk(11) | ✗ | ent=0.334 | conf=0.920 | gap=0.880
[2026-05-12 09:36:15] #2304/02635 | true=Stair-down(16) | pred=Stair-down(16) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 09:36:40] #2305/02635 | true=Stair-down(16) | pred=Stair-down(16) | ✓ | ent=1.079 | conf=0.700 | gap=0.600
[2026-05-12 09:37:11] #2306/02635 | true=Stair-down(16) | pred=Stair-down(16) | ✓ | ent=0.811 | conf=0.800 | gap=0.750
[2026-05-12 09:37:31] #2307/02635 | true=Stair-down(16) | pred=Stair-down(16) | ✓ | ent=0.811 | conf=0.800 | gap=0.750
[2026-05-12 09:38:12] #2308/02635 | true=Stair-down(16) | pred=Walk(11) | ✗ | ent=0.251 | conf=0.950 | gap=0.930
[2026-05-12 09:38:26] #2309/02635 | true=Stair-down(16) | pred=Stair-down(16) | ✓ | ent=0.965 | conf=0.750 | gap=0.700
[2026-05-12 09:38:49] #2310/02635 | true=Stair-down(16) | pred=Stair-down(16) | ✓ | ent=1.200 | conf=0.650 | gap=0.500
[2026-05-12 09:39:11] #2311/02635 | true=Stair-down(16) | pred=Stair-down(16) | ✓ | ent=0.845 | conf=0.800 | gap=0.750
[2026-05-12 09:39:54] #2312/02635 | true=Stair-down(16) | pred=Stair-down(16) | ✓ | ent=1.089 | conf=0.600 | gap=0.400
[2026-05-12 09:40:15] #2313/02635 | true=Stair-down(16) | pred=Stair-down(16) | ✓ | ent=0.778 | conf=0.800 | gap=0.750
[2026-05-12 09:41:04] #2314/02635 | true=Stair-down(16) | pred=Table-tennis(17) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 09:41:25] #2315/02635 | true=Stair-down(16) | pred=Stair-down(16) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 09:42:12] #2316/02635 | true=Stair-down(16) | pred=Stair-down(16) | ✓ | ent=0.926 | conf=0.650 | gap=0.400
[2026-05-12 09:42:33] #2317/02635 | true=Stair-down(16) | pred=Stair-down(16) | ✓ | ent=0.708 | conf=0.800 | gap=0.700
[2026-05-12 09:43:36] #2318/02635 | true=Stair-down(16) | pred=Walk(11) | ✗ | ent=0.655 | conf=0.850 | gap=0.800
[2026-05-12 09:44:10] #2319/02635 | true=Stair-down(16) | pred=Stair-down(16) | ✓ | ent=0.965 | conf=0.750 | gap=0.700
[2026-05-12 09:44:31] #2320/02635 | true=Stair-down(16) | pred=Stair-down(16) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 09:44:31]   [2320/2635] acc=1338/2320=57.7% filtered=1524/2320
[2026-05-12 09:44:50] #2321/02635 | true=Stair-down(16) | pred=Stair-down(16) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 09:45:57] #2322/02635 | true=Stair-down(16) | pred=Walk(11) | ✗ | ent=0.640 | conf=0.850 | gap=0.800
[2026-05-12 09:46:32] #2323/02635 | true=Stair-down(16) | pred=Stair-down(16) | ✓ | ent=1.206 | conf=0.400 | gap=0.050
[2026-05-12 09:46:54] #2324/02635 | true=Stair-down(16) | pred=Stair-down(16) | ✓ | ent=1.259 | conf=0.650 | gap=0.550
[2026-05-12 09:47:19] #2325/02635 | true=Stair-down(16) | pred=Stair-down(16) | ✓ | ent=0.990 | conf=0.750 | gap=0.680
[2026-05-12 09:47:38] #2326/02635 | true=Stair-down(16) | pred=Stair-down(16) | ✓ | ent=0.965 | conf=0.750 | gap=0.700
[2026-05-12 09:48:35] #2327/02635 | true=Stair-down(16) | pred=Stair-down(16) | ✓ | ent=0.404 | conf=0.920 | gap=0.900
[2026-05-12 09:49:36] #2328/02635 | true=Stair-down(16) | pred=Push-up(9) | ✗ | ent=1.079 | conf=0.700 | gap=0.600
[2026-05-12 09:50:21] #2329/02635 | true=Stair-down(16) | pred=Walk(11) | ✗ | ent=0.362 | conf=0.920 | gap=0.880
[2026-05-12 09:51:19] #2330/02635 | true=Stair-down(16) | pred=Stair-down(16) | ✓ | ent=0.800 | conf=0.750 | gap=0.600
[2026-05-12 09:52:07] #2331/02635 | true=Stair-down(16) | pred=Walk(11) | ✗ | ent=0.379 | conf=0.920 | gap=0.890
[2026-05-12 09:52:27] #2332/02635 | true=Stair-down(16) | pred=Stair-down(16) | ✓ | ent=0.926 | conf=0.760 | gap=0.680
[2026-05-12 09:53:04] #2333/02635 | true=Stair-down(16) | pred=Walk(11) | ✗ | ent=0.332 | conf=0.920 | gap=0.870
[2026-05-12 09:53:24] #2334/02635 | true=Stair-down(16) | pred=Stair-down(16) | ✓ | ent=0.325 | conf=0.900 | gap=0.800
[2026-05-12 09:53:47] #2335/02635 | true=Stair-down(16) | pred=Stair-down(16) | ✓ | ent=0.263 | conf=0.955 | gap=0.945
[2026-05-12 09:54:14] #2336/02635 | true=Stair-down(16) | pred=Stair-down(16) | ✓ | ent=1.251 | conf=0.650 | gap=0.550
[2026-05-12 09:55:10] #2337/02635 | true=Stair-down(16) | pred=Stair-down(16) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 09:55:53] #2338/02635 | true=Stair-down(16) | pred=Table-tennis(17) | ✗ | ent=0.800 | conf=0.750 | gap=0.600
[2026-05-12 09:56:40] #2339/02635 | true=Stair-down(16) | pred=Stair-down(16) | ✓ | ent=0.647 | conf=0.650 | gap=0.300
[2026-05-12 09:57:20] #2340/02635 | true=Stair-down(16) | pred=Jump(8) | ✗ | ent=0.279 | conf=0.920 | gap=0.840
[2026-05-12 09:57:20]   [2340/2635] acc=1351/2340=57.7% filtered=1543/2340
[2026-05-12 09:58:06] #2341/02635 | true=Stair-down(16) | pred=Stair-down(16) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 09:59:01] #2342/02635 | true=Stair-down(16) | pred=Push-up(9) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 09:59:27] #2343/02635 | true=Stair-down(16) | pred=Stair-down(16) | ✓ | ent=1.079 | conf=0.700 | gap=0.600
[2026-05-12 09:59:54] #2344/02635 | true=Stair-down(16) | pred=Stair-down(16) | ✓ | ent=0.651 | conf=0.850 | gap=0.800
[2026-05-12 10:00:34] #2345/02635 | true=Stair-down(16) | pred=Stair-up(15) | ✗ | ent=0.610 | conf=0.842 | gap=0.789
[2026-05-12 10:01:05] #2346/02635 | true=Stair-down(16) | pred=Stair-down(16) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 10:01:32] #2347/02635 | true=Stair-down(16) | pred=Stair-down(16) | ✓ | ent=0.845 | conf=0.800 | gap=0.750
[2026-05-12 10:02:50] #2348/02635 | true=Stair-down(16) | pred=Stair-down(16) | ✓ | ent=0.811 | conf=0.800 | gap=0.750
[2026-05-12 10:03:10] #2349/02635 | true=Stair-down(16) | pred=Stair-down(16) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-12 10:03:31] #2350/02635 | true=Stair-down(16) | pred=Stair-down(16) | ✓ | ent=0.429 | conf=0.896 | gap=0.816
[2026-05-12 10:05:00] #2351/02635 | true=Stair-down(16) | pred=Stair-down(16) | ✓ | ent=0.965 | conf=0.750 | gap=0.700
[2026-05-12 10:05:48] #2352/02635 | true=Stair-down(16) | pred=Stair-up(15) | ✗ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-12 10:06:17] #2353/02635 | true=Stair-down(16) | pred=Stair-down(16) | ✓ | ent=0.965 | conf=0.750 | gap=0.700
[2026-05-12 10:07:05] #2354/02635 | true=Stair-down(16) | pred=Table-tennis(17) | ✗ | ent=1.148 | conf=0.700 | gap=0.650
[2026-05-12 10:07:28] #2355/02635 | true=Stair-down(16) | pred=Stair-down(16) | ✓ | ent=0.803 | conf=0.800 | gap=0.740
[2026-05-12 10:07:52] #2356/02635 | true=Stair-down(16) | pred=Stair-down(16) | ✓ | ent=0.830 | conf=0.800 | gap=0.750
[2026-05-12 10:08:09] #2357/02635 | true=Stair-down(16) | pred=Stair-down(16) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 10:08:29] #2358/02635 | true=Stair-down(16) | pred=Stair-down(16) | ✓ | ent=0.929 | conf=0.750 | gap=0.650
[2026-05-12 10:09:57] #2359/02635 | true=Stair-down(16) | pred=Table-tennis(17) | ✗ | ent=0.887 | conf=0.750 | gap=0.650
[2026-05-12 10:10:38] #2360/02635 | true=Stair-down(16) | pred=Walk(11) | ✗ | ent=0.476 | conf=0.900 | gap=0.870
[2026-05-12 10:10:38]   [2360/2635] acc=1365/2360=57.8% filtered=1563/2360
[2026-05-12 10:11:47] #2361/02635 | true=Stair-down(16) | pred=Walk(11) | ✗ | ent=0.431 | conf=0.900 | gap=0.860
